Chr	Start	End	Name	Score	Strand
chr1	11916002	11922002	NPPB	0	-
chr1	11983485	11989485	KIAA2013	0	-
chr1	11991262	11997262	PLOD1	0	+
chr1	12037238	12043238	MFN2	0	+
chr1	12076523	12082523	MIIP	0	+
chr1	12120360	12126360	TNFRSF8	0	+
chr1	12224048	12230048	TNFRSF1B	0	+
chr1	12287087	12293087	VPS13D	0	+
chr1	12675216	12681216	DHRS3	0	-
chr1	12701104	12707104	AADACL4	0	+
chr1	12773113	12779113	AADACL3	0	+
chr1	12803148	12809148	CFAP107	0	+
chr1	12830881	12836881	PRAMEF12	0	+
chr1	12848546	12854546	PRAMEF1	0	+
chr1	12888264	12894264	KNOWN	0	-
chr1	12905573	12911573	HNRNPCL1	0	-
chr1	12913941	12919941	PRAMEF2	0	+
chr1	12943025	12949025	PRAMEF4	0	-
chr1	12955101	12961101	PRAMEF10	0	-
chr1	12973430	12979430	PRAMEF7	0	+
chr1	13004406	13010406	PRAMEF6	0	-
chr1	13032543	13038543	KNOWN	0	+
chr1	13049998	13055998	PUTATIVE	0	-
chr1	13181326	13187326	HNRNPCL2	0	-
chr1	13216581	13222581	PUTATIVE	0	-
chr1	13328692	13334692	KNOWN	0	-
chr1	13356819	13362819	KNOWN	0	+
chr1	13387765	13393765	KNOWN	0	-
chr1	13418176	13424176	KNOWN	0	+
chr1	13449656	13455656	PRAMEF13	0	-
chr1	13474522	13480522	KNOWN	0	-
chr1	13492254	13498254	KNOWN	0	+
chr1	13513066	13519066	KNOWN	0	+
chr1	13638973	13644973	KNOWN	0	+
chr1	13670511	13676511	PRAMEF14	0	-
chr1	13695405	13701405	PRAMEF19	0	-
chr1	13713092	13719092	PRAMEF17	0	+
chr1	13733907	13739907	PRAMEF20	0	+
chr1	13837498	13843498	LRRC38	0	-
chr1	13906960	13912960	PDPN	0	+
chr1	14023683	14029683	PRDM2	0	+
chr1	14216287	14222287	KAZN	0	+
chr1	15476028	15482028	TMEM51	0	+
chr1	15560017	15566017	FHAD1	0	+
chr1	15733384	15739384	EFHD2	0	+
chr1	15761938	15767938	CTRC	0	+
chr1	15850029	15856029	CASP9	0	-
chr1	15850308	15856308	DNAJC16	0	+
chr1	15940953	15946953	DDI2	0	+
chr1	16007815	16013815	PLEKHM2	0	+
chr1	16059753	16065753	SLC25A34	0	+
chr1	16065994	16071994	TMEM82	0	+
chr1	16080102	16086102	FBLIM1	0	+
chr1	16132843	16138843	UQCRHL	0	-
chr1	16159590	16165590	SPEN	0	+
chr1	16299627	16305627	ZBTB17	0	-
chr1	16327731	16333731	SRARP	0	+
chr1	16342370	16348370	CLCNKA	0	+
chr1	16363747	16369747	CLCNKB	0	+
chr1	16397146	16403146	FAM131C	0	-
chr1	16479564	16485564	EPHA2	0	-
chr1	16536147	16542147	ARHGEF19	0	-
chr1	16553038	16559038	KNOWN	0	-
chr1	16560678	16566678	CPLANE2	0	-
chr1	16675975	16681975	FBXO42	0	-
chr1	16760919	16766919	SPATA21	0	-
chr1	16764216	16770216	NECAP2	0	+
chr1	16862561	16868561	KNOWN	0	+
chr1	16937057	16943057	NBPF1	0	-
chr1	16996498	17002498	KNOWN	0	+
chr1	17057956	17063956	KNOWN	0	-
chr1	17063768	17069768	CROCC	0	+
chr1	17304127	17310127	MFAP2	0	-
chr1	17335423	17341423	ATP13A2	0	-
chr1	17377527	17383527	SDHB	0	-
chr1	17442946	17448946	PADI2	0	-
chr1	17528623	17534623	PADI1	0	+
chr1	17572593	17578593	PADI3	0	+
chr1	17631690	17637690	PADI4	0	+
chr1	17695691	17701691	PADI6	0	+
chr1	17763173	17769173	RCC2	0	-
chr1	17863193	17869193	ARHGEF10L	0	+
chr1	18078828	18084828	ACTL8	0	+
chr1	18431292	18437292	IGSF21	0	+
chr1	18804424	18810424	KLHDC7A	0	+
chr1	18954340	18960340	PAX7	0	+
chr1	19244615	19250615	NOVEL	0	-
chr1	19533760	19539760	UBR4	0	-
chr1	19575046	19581046	EMC1	0	-
chr1	19575299	19581299	MRTO4	0	+
chr1	19597688	19603688	AKR7L	0	-
chr1	19612264	19618264	AKR7A3	0	-
chr1	19635638	19641638	AKR7A2	0	-
chr1	19635820	19641820	SLC66A1	0	+
chr1	19809033	19815033	CAPZB	0	-
chr1	19920473	19926473	NBL1	0	+
chr1	19988368	19994368	HTR6	0	+
chr1	20123438	20129438	TMCO4	0	-
chr1	20138776	20144776	RNF186	0	-
chr1	20205888	20211888	OTUD3	0	+
chr1	20247110	20253110	PLA2G2E	0	-
chr1	20303909	20309909	PLA2G2A	0	-
chr1	20351672	20357672	PLA2G5	0	+
chr1	20443059	20449059	PLA2G2D	0	-
chr1	20462816	20468816	PLA2G2F	0	+
chr1	20510011	20516011	PLA2G2C	0	-
chr1	20614368	20620368	VWA5B1	0	+
chr1	20809703	20815703	CAMK2N1	0	-
chr1	20831644	20837644	MUL1	0	-
chr1	20876066	20882066	FAM43B	0	+
chr1	20912579	20918579	CDA	0	+
chr1	20956951	20962951	PINK1	0	+
chr1	20985037	20991037	DDOST	0	-
chr1	21041510	21047510	KIF17	0	-
chr1	21056330	21062330	SH2D5	0	-
chr1	21110816	21116816	HP1BP3	0	-
chr1	21500778	21506778	EIF4G3	0	-
chr1	21669065	21675065	ECE1	0	-
chr1	21763621	21769621	NBPF3	0	+
chr1	21832890	21838890	ALPL	0	+
chr1	21992850	21998850	RAP1GAP	0	-
chr1	22107099	22113099	USP48	0	-
chr1	22260803	22266803	HSPG2	0	-
chr1	22300515	22306515	CELA3B	0	+
chr1	22325150	22331150	CELA3A	0	+
chr1	22348635	22354635	ENSG00000289694	0	+
chr1	22467462	22473462	WNT4	0	-
chr1	22752331	22758331	ZBTB40	0	+
chr1	22886982	22892982	EPHA8	0	+
chr1	22959999	22965999	ENSG00000289692	0	+
chr1	22976255	22982255	C1QB	0	+
chr1	23034332	23040332	EPHB2	0	+
chr1	23296359	23302359	LACTBL1	0	-
chr1	23342593	23348593	TEX46	0	-
chr1	23342936	23348936	KDM1A	0	+
chr1	23501301	23507301	LUZP1	0	-
chr1	23540995	23546995	HTR1D	0	-
chr1	23667829	23673829	HNRNPR	0	-
chr1	23693329	23699329	ZNF436	0	-
chr1	23748241	23754241	TCEA3	0	-
chr1	23808061	23814061	ASAP3	0	-
chr1	23854725	23860725	E2F2	0	-
chr1	23882992	23888992	ID3	0	-
chr1	24015232	24021232	RPL11	0	+
chr1	24066938	24072938	ELOA	0	+
chr1	24101908	24107908	PITHD1	0	+
chr1	24114635	24120635	LYPLA2	0	+
chr1	24124271	24130271	GALE	0	-
chr1	24162110	24168110	HMGCL	0	-
chr1	24191780	24197780	FUCA1	0	-
chr1	24236852	24242852	CNR2	0	-
chr1	24280329	24286329	PNRC2	0	+
chr1	24304417	24310417	SRSF10	0	-
chr1	24435625	24441625	MYOM3	0	-
chr1	24466630	24472630	IL22RA1	0	-
chr1	24511449	24517449	IFNLR1	0	-
chr1	24523048	24529048	GRHL3	0	+
chr1	24739292	24745292	NIPAL3	0	+
chr1	24825841	24831841	RCAN3	0	+
chr1	24879578	24885578	NCMAP	0	+
chr1	24955207	24961207	SRRM1	0	+
chr1	25068873	25074873	CLIC4	0	+
chr1	25288612	25294612	RUNX3	0	-
chr1	25555993	25561993	SYF2	0	-
chr1	25661704	25667704	RSRP1	0	-
chr1	25753683	25759683	RHCE	0	-
chr1	25754349	25760349	MACO1	0	+
chr1	25867097	25873097	LDLRAP1	0	+
chr1	25940282	25946282	MAN1C1	0	+
chr1	26123684	26129684	SELENON	0	+
chr1	26182949	26188949	AUNIP	0	-
chr1	26199199	26205199	PAQR7	0	-
chr1	26230482	26236482	STMN1	0	-
chr1	26321608	26327608	PAFAH2	0	-
chr1	26343375	26349375	EXTL1	0	+
chr1	26369609	26375609	SLC30A2	0	-
chr1	26391927	26397927	TRIM63	0	-
chr1	26434656	26440656	PDIK1L	0	+
chr1	26482570	26488570	FAM110D	0	+
chr1	26492454	26498454	C1orf232	0	-
chr1	26495323	26501323	ZNF593OS	0	-
chr1	26500975	26506975	CNKSR1	0	+
chr1	26514052	26520052	CATSPER4	0	+
chr1	26557691	26563691	CEP85	0	+
chr1	26641854	26647854	UBXN11	0	-
chr1	26683571	26689571	CRYBG2	0	-
chr1	26698013	26704013	ZNF683	0	-
chr1	26734308	26740308	LIN28A	0	+
chr1	26755773	26761773	DHDDS	0	+
chr1	26795931	26801931	HMGN2	0	+
chr1	26853252	26859252	RPS6KA1	0	+
chr1	27016727	27022727	ARID1A	0	+
chr1	27110545	27116545	PIGV	0	+
chr1	27150179	27156179	ZDHHC18	0	+
chr1	27186640	27192640	SFN	0	+
chr1	27213774	27219774	GPN2	0	-
chr1	27223729	27229729	NUDC	0	+
chr1	27283959	27289959	KDF1	0	-
chr1	27317183	27323183	TRNP1	0	+
chr1	27336341	27342341	TENT5B	0	-
chr1	27490472	27496472	SLC9A1	0	-
chr1	27558123	27564123	WDTC1	0	+
chr1	27645636	27651636	TMEM222	0	+
chr1	27665511	27671511	SYTL1	0	+
chr1	27690452	27696452	MAP3K6	0	-
chr1	27698315	27704315	FCN3	0	-
chr1	27706823	27712823	CD164L2	0	-
chr1	27716126	27722126	GPR3	0	+
chr1	27813678	27819678	WASF2	0	-
chr1	27927942	27933942	AHDC1	0	-
chr1	27958696	27964696	FGR	0	-
chr1	27995723	28001723	IFI6	0	-
chr1	28049472	28055472	FAM76A	0	+
chr1	28096730	28102730	STX12	0	+
chr1	28154293	28160293	PPP1R8	0	+
chr1	28196054	28202054	THEMIS2	0	+
chr1	28238257	28244257	RPA2	0	-
chr1	28258511	28264511	SMPDL3B	0	+
chr1	28283099	28289099	XKR8	0	+
chr1	28412148	28418148	EYA3	0	-
chr1	28517447	28523447	PTAFR	0	-
chr1	28556540	28562540	DNAJC8	0	-
chr1	28559620	28565620	ATP5IF1	0	+
chr1	28583029	28589029	SESN2	0	+
chr1	28652513	28658513	MED18	0	+
chr1	28693093	28699093	PHACTR4	0	+
chr1	28829455	28835455	RCC1	0	+
chr1	28876597	28882597	TRNAU1AP	0	+
chr1	28971803	28977803	TAF12	0	-
chr1	28992290	28998290	GMEB1	0	+
chr1	29060133	29066133	YTHDF2	0	+
chr1	29135682	29141682	OPRD1	0	+
chr1	29210603	29216603	EPB41	0	+
chr1	29505412	29511412	SRSF4	0	-
chr1	29554454	29560454	MECR	0	-
chr1	29560028	29566028	PTPRU	0	+
chr1	31046672	31052672	ENSG00000289710	0	-
chr1	31193432	31199432	MATN1	0	-
chr1	31227621	31233621	LAPTM5	0	-
chr1	31378605	31384605	SDC3	0	-
chr1	31535838	31541838	PUM1	0	-
chr1	31709734	31715734	NKAIN1	0	-
chr1	31766635	31772635	SNRNP40	0	-
chr1	31766829	31772829	ZCCHC17	0	+
chr1	31846697	31852697	FABP3	0	-
chr1	31879412	31885412	SERINC2	0	+
chr1	32039086	32045086	TINAGL1	0	+
chr1	32107497	32113497	PEF1	0	-
chr1	32166920	32172920	COL16A1	0	-
chr1	32227494	32233494	ADGRB2	0	-
chr1	32278623	32284623	SPOCD1	0	-
chr1	32407457	32413457	PTP4A2	0	-
chr1	32476469	32482469	KHDRBS1	0	+
chr1	32534632	32540632	TMEM39B	0	+
chr1	32570657	32576657	KPNA6	0	+
chr1	32642276	32648276	TXLNA	0	+
chr1	32663196	32669196	CCDC28B	0	+
chr1	32668272	32674272	IQCC	0	+
chr1	32683678	32689678	EIF3I	0	+
chr1	32709823	32715823	FAM167B	0	+
chr1	32713845	32719845	LCK	0	+
chr1	32754684	32760684	HDAC1	0	+
chr1	32798834	32804834	MARCKSL1	0	-
chr1	32814122	32820122	TSSK3	0	+
chr1	32857332	32863332	BSDC1	0	-
chr1	32927658	32933658	ENSG00000254553	0	+
chr1	33113743	33119743	RBBP4	0	+
chr1	33204431	33210431	KIAA1522	0	+
chr1	33280632	33286632	YARS1	0	-
chr1	33335083	33341083	FNDC5	0	-
chr1	33348595	33354595	HPCA	0	+
chr1	33427410	33433410	RNF19B	0	-
chr1	33436268	33442268	KNOWN	0	+
chr1	33543597	33549597	AK2	0	-
chr1	33543705	33549705	AZIN2	0	+
chr1	33644660	33650660	TRIM62	0	-
chr1	33719093	33725093	ZNF362	0	+
chr1	33783699	33789699	A3GALT2	0	-
chr1	33893696	33899696	PHC2	0	-
chr1	33935246	33941246	ZSCAN20	0	+
chr1	34628443	34634443	CSMD2	0	-
chr1	34629484	34635484	C1orf94	0	+
chr1	35322356	35328356	SMIM12	0	-
chr1	35392251	35398251	DLGAP3	0	-
chr1	35494342	35500342	ENSG00000271741	0	-
chr1	35494773	35500773	ZMYM1	0	+
chr1	35656047	35662047	SFPQ	0	-
chr1	36020551	36026551	KIAA0319L	0	-
chr1	36035915	36041915	TFAP2E	0	+
chr1	36104127	36110127	PSMB2	0	-
chr1	36181495	36187495	C1orf216	0	-
chr1	36232579	36238579	CLSPN	0	-
chr1	36270617	36276617	AGO4	0	+
chr1	36332409	36338409	AGO1	0	+
chr1	36393319	36399319	AGO3	0	+
chr1	36546695	36552695	TEKT2	0	+
chr1	36551493	36557493	ADPRS	0	+
chr1	36587823	36593823	COL8A2	0	-
chr1	36618180	36624180	MAP7D1	0	+
chr1	36687033	36693033	THRAP3	0	+
chr1	36768969	36774969	SH3D21	0	+
chr1	36848525	36854525	STK40	0	-
chr1	36860509	36866509	LSM10	0	-
chr1	36913052	36919052	OSCP1	0	-
chr1	36926985	36932985	MRPS15	0	-
chr1	36945879	36951879	CSF3R	0	-
chr1	37497116	37503116	GRIK3	0	-
chr1	37937181	37943181	ZC3H12A	0	+
chr1	37977367	37983367	MEAF6	0	-
chr1	38016894	38022894	SNIP1	0	-
chr1	38058538	38064538	GNL2	0	-
chr1	38097564	38103564	RSPO1	0	-
chr1	38154921	38160921	C1orf109	0	-
chr1	38155153	38161153	CDCA8	0	+
chr1	38227805	38233805	EPHA10	0	-
chr1	38256519	38262519	MANEAL	0	+
chr1	38270880	38276880	YRDC	0	-
chr1	38322264	38328264	MTF1	0	-
chr1	38409729	38415729	INPP5B	0	-
chr1	38452747	38458747	SF3A3	0	-
chr1	38468278	38474278	FHL3	0	-
chr1	38471930	38477930	UTP11	0	+
chr1	38509465	38515465	POU3F1	0	-
chr1	39322444	39328444	RRAGC	0	-
chr1	39344289	39350289	ENSG00000274944	0	-
chr1	39404502	39410502	RHBDL2	0	-
chr1	39453948	39459948	AKIRIN1	0	+
chr1	39488990	39494990	NDUFS5	0	+
chr1	39543988	39549988	MACF1	0	+
chr1	39954308	39960308	BMP8A	0	+
chr1	40039462	40045462	PABPC4	0	-
chr1	40102315	40108315	HEYL	0	-
chr1	40134779	40140779	NT5C1A	0	-
chr1	40154157	40160157	HPCAL4	0	-
chr1	40154854	40160854	PPIE	0	+
chr1	40234020	40240020	OXCT2	0	-
chr1	40346183	40352183	TRIT1	0	-
chr1	40364928	40370928	MYCL	0	-
chr1	40417784	40423784	MFSD2A	0	+
chr1	40502905	40508905	CAP1	0	+
chr1	40559932	40565932	PPT1	0	-
chr1	40624059	40630059	RLF	0	+
chr1	40708619	40714619	TMCO2	0	+
chr1	40720713	40726713	ZMPSTE24	0	+
chr1	40780485	40786485	COL9A2	0	-
chr1	40807522	40813522	SMAP2	0	+
chr1	40912774	40918774	ZFP69B	0	+
chr1	40939962	40945962	ZFP69	0	+
chr1	40971413	40977413	EXO5	0	+
chr1	40994245	41000245	ZNF684	0	+
chr1	41128354	41134354	RIMS3	0	-
chr1	41154320	41160320	NFYC	0	+
chr1	41246459	41252459	KCNQ4	0	+
chr1	41325035	41331035	CITED4	0	-
chr1	41441972	41447972	CTPS1	0	+
chr1	41485909	41491909	SLFNL1	0	-
chr1	41704978	41710978	SCMH1	0	-
chr1	41824594	41830594	FOXO6	0	+
chr1	41947354	41953354	EDN2	0	-
chr1	42498596	42504596	HIVEP3	0	-
chr1	42616081	42622081	GUCA2B	0	+
chr1	42627416	42633416	GUCA2A	0	-
chr1	42798548	42804548	FOXJ3	0	-
chr1	42843463	42849463	RIMKLA	0	+
chr1	42918924	42924924	ZMYND12	0	-
chr1	42925892	42931892	CCDC30	0	+
chr1	43121006	43127006	PPIH	0	+
chr1	43145089	43151089	YBX1	0	+
chr1	43202925	43208925	CLDN19	0	-
chr1	43229755	43235755	P3H1	0	-
chr1	43247662	43253662	TMEM269	0	+
chr1	43279793	43285793	ERMAP	0	+
chr1	43309244	43315244	ZNF691	0	+
chr1	43421564	43427564	SLC2A1	0	-
chr1	43607824	43613824	FAM183A	0	+
chr1	43733607	43739607	EBNA1BP2	0	-
chr1	43748288	43754288	C1orf210	0	-
chr1	43763653	43769653	TIE1	0	+
chr1	43800489	43806489	MPL	0	+
chr1	43821652	43827652	CDC20	0	+
chr1	43830745	43836745	ELOVL1	0	-
chr1	43852479	43858479	MED8	0	-
chr1	43852553	43858553	SZT2	0	+
chr1	43987858	43993858	PTPRF	0	+
chr1	44112820	44118820	ENSG00000284989	0	+
chr1	44395992	44401992	ARTN	0	+
chr1	44409622	44415622	IPO13	0	+
chr1	44432672	44438672	DPH2	0	+
chr1	44437159	44443159	ATP6V0B	0	+
chr1	44441615	44447615	B4GALT2	0	+
chr1	44494139	44500139	SLC6A9	0	-
chr1	44581493	44587493	KLF17	0	+
chr1	44604303	44610303	KLF18	0	-
chr1	44676127	44682127	DMAP1	0	+
chr1	44817932	44823932	ERI3	0	-
chr1	44867866	44873866	RNF220	0	+
chr1	45137364	45143364	ARMH1	0	+
chr1	45202490	45208490	KIF2C	0	+
chr1	45237923	45243923	RPS8	0	+
chr1	45250842	45256842	BEST4	0	-
chr1	45263049	45269049	PLK3	0	+
chr1	45271195	45277195	BTBD19	0	+
chr1	45305925	45311925	PTCH2	0	-
chr1	45449394	45455394	EIF2B3	0	-
chr1	45473996	45479996	HECTD3	0	-
chr1	45768881	45774881	ZSWIM5	0	-
chr1	45789567	45795567	HPDL	0	+
chr1	45953827	45959827	ENSG00000288208	0	-
chr1	45962751	45968751	CCDC163	0	-
chr1	46005404	46011404	PRDX1	0	-
chr1	46013215	46019215	AKR1A1	0	+
chr1	46046518	46052518	NASP	0	+
chr1	46086729	46092729	CCDC17	0	-
chr1	46150785	46156785	GPBP1L1	0	-
chr1	46213325	46219325	IPP	0	-
chr1	46249659	46255659	MAST2	0	+
chr1	46639160	46645160	P3R3URF-PIK3R3	0	-
chr1	46682977	46688977	POMGNT1	0	-
chr1	46766288	46772288	LRRC41	0	-
chr1	46766370	46772370	UQCRH	0	+
chr1	46803461	46809461	NSUN4	0	+
chr1	46856989	46862989	FAAH	0	+
chr1	46952508	46958508	DMBX1	0	+
chr1	47006641	47012641	TMEM275	0	-
chr1	47014319	47020319	KNCN	0	-
chr1	47079515	47085515	MKNK1	0	-
chr1	47136539	47142539	ATPAF1	0	-
chr1	47181818	47187818	EFCAB14	0	-
chr1	47220510	47226510	CYP4B1	0	+
chr1	47404156	47410156	CYP4A11	0	-
chr1	47486341	47492341	CYP4X1	0	+
chr1	47529903	47535903	CYP4Z1	0	+
chr1	47600107	47606107	CYP4A22	0	+
chr1	47653716	47659716	PDZK1IP1	0	-
chr1	47694897	47700897	TAL1	0	-
chr1	47777564	47783564	STIL	0	-
chr1	47796462	47802462	CMPK1	0	+
chr1	47878957	47884957	FOXE3	0	+
chr1	47900716	47906716	FOXD2	0	+
chr1	48460057	48466057	TRABD2B	0	-
chr1	48566306	48572306	KNOWN	0	+
chr1	48685357	48691357	SLC5A9	0	+
chr1	48934880	48940880	SPATA6	0	-
chr1	50486626	50492626	AGBL4	0	-
chr1	50486701	50492701	ELAVL4	0	+
chr1	50886115	50892115	DMRTA2	0	-
chr1	51422939	51428939	FAF1	0	-
chr1	51423417	51429417	CDKN2C	0	+
chr1	51564893	51570893	C1orf185	0	+
chr1	51698945	51704945	RNF11	0	+
chr1	51807788	51813788	TTC39A	0	-
chr1	51981938	51987938	EPS15	0	-
chr1	52039851	52045851	OSBPL9	0	+
chr1	52453372	52459372	RAB3B	0	-
chr1	52517863	52523863	TXNDC12	0	-
chr1	52518871	52524871	BTF3L4	0	+
chr1	52604761	52610761	ZFYVE9	0	+
chr1	52867095	52873095	ORC1	0	-
chr1	53016159	53022159	TUT4	0	-
chr1	53065043	53071043	GPX7	0	+
chr1	53095840	53101840	SHISAL2A	0	+
chr1	53161019	53167019	COA7	0	-
chr1	53189125	53195125	ZYG11B	0	+
chr1	53305183	53311183	ZYG11A	0	+
chr1	53389884	53395884	ECHDC2	0	-
chr1	53389948	53395948	SCP2	0	+
chr1	53524724	53530724	PODN	0	+
chr1	53605310	53611310	SLC1A7	0	-
chr1	53659464	53665464	CPT2	0	+
chr1	53701190	53707190	MAGOH	0	-
chr1	53791141	53797141	LRP8	0	-
chr1	53922072	53928072	DMRTB1	0	+
chr1	54201837	54207837	GLIS1	0	-
chr1	54301136	54307136	NDC1	0	-
chr1	54352471	54358471	YIPF1	0	-
chr1	54353912	54359912	DIO1	0	+
chr1	54408372	54414372	HSPB11	0	-
chr1	54408758	54414758	LRRC42	0	+
chr1	54480859	54486859	LDLRAD1	0	-
chr1	54516177	54522177	TMEM59	0	-
chr1	54516257	54522257	TCEANC2	0	+
chr1	54662746	54668746	ENSG00000256407	0	-
chr1	54876152	54882152	SSBP3	0	-
chr1	55004930	55010930	ACOT11	0	+
chr1	55104459	55110459	MROH7-TTC4	0	+
chr1	55227196	55233196	PARS2	0	-
chr1	55263996	55269996	TTC22	0	-
chr1	55268736	55274736	LEXM	0	+
chr1	55349868	55355868	DHCR24	0	-
chr1	55443301	55449301	TMEM61	0	+
chr1	55461606	55467606	BSND	0	+
chr1	55502120	55508120	PCSK9	0	+
chr1	55678037	55684037	USP24	0	-
chr1	56987167	56993167	ENSG00000284686	0	-
chr1	57107987	57113987	PRKAA2	0	+
chr1	57282369	57288369	FYB2	0	-
chr1	57317441	57323441	C8A	0	+
chr1	57437056	57443056	C8B	0	-
chr1	59009406	59015406	DAB1	0	-
chr1	59039924	59045924	TACSTD2	0	-
chr1	59162762	59168762	MYSM1	0	-
chr1	59246720	59252720	JUN	0	-
chr1	59759310	59765310	FGGY	0	+
chr1	60277458	60283458	HOOK1	0	+
chr1	60389445	60395445	CYP2J2	0	-
chr1	60536442	60542442	C1orf87	0	-
chr1	61327931	61333931	NFIA	0	+
chr1	62188095	62194095	TM2D1	0	-
