Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr11	64303510	64307796	64304566	4286	64305653	-2143	2143	-1087
chr11	85684967	85686382	85686135	1415	85685674	-707	708	461
chr11	3664560	3666878	3666475	2318	3665719	-1159	1159	756
chr11	3664560	3666878	3666525	2318	3665719	-1159	1159	806
chr11	64115703	64118504	64117491	2801	64117103	-1400	1401	388
chr11	85684967	85686382	85685546	1415	85685674	-707	708	-128
chr11	85684967	85686382	85685998	1415	85685674	-707	708	324
chr11	57736464	57740504	57740483	4040	57738484	-2020	2020	1999
chr11	57742440	57745448	57742971	3008	57743944	-1504	1504	-973
chr11	639184	645283	640571	6099	642233	-3049	3050	-1662
chr11	57742440	57745448	57744442	3008	57743944	-1504	1504	498
chr11	3664560	3666878	3666300	2318	3665719	-1159	1159	581
chr11	1583608	1585427	1584748	1819	1584517	-909	910	231
chr11	639184	645283	640489	6099	642233	-3049	3050	-1744
chr11	57742440	57745448	57744227	3008	57743944	-1504	1504	283
chr11	72233961	72240637	72238045	6676	72237299	-3338	3338	746
chr11	6209568	6211284	6211027	1716	6210426	-858	858	601
chr11	85684967	85686382	85685067	1415	85685674	-707	708	-607
chr11	46375539	46383449	46382098	7910	46379494	-3955	3955	2604
chr11	57742440	57745448	57744179	3008	57743944	-1504	1504	235
chr11	57742440	57745448	57744509	3008	57743944	-1504	1504	565
chr12	56234018	56240085	56237669	6067	56237051	-3033	3034	618
chr12	56234018	56240085	56235693	6067	56237051	-3033	3034	-1358
chr12	132617879	132624092	132621642	6213	132620985	-3106	3107	657
chr12	132617879	132624092	132620469	6213	132620985	-3106	3107	-516
chr12	56234018	56240085	56236405	6067	56237051	-3033	3034	-646
chr12	132617879	132624092	132621606	6213	132620985	-3106	3107	621
chr12	132617879	132624092	132621555	6213	132620985	-3106	3107	570
chr12	132617879	132624092	132620309	6213	132620985	-3106	3107	-676
chr12	56234018	56240085	56235240	6067	56237051	-3033	3034	-1811
chr12	132617879	132624092	132620264	6213	132620985	-3106	3107	-721
chr12	56338591	56341911	56339763	3320	56340251	-1660	1660	-488
chr12	132617879	132624092	132619713	6213	132620985	-3106	3107	-1272
chr12	56338591	56341911	56339190	3320	56340251	-1660	1660	-1061
chr12	132617879	132624092	132621702	6213	132620985	-3106	3107	717
chr12	132617879	132624092	132621313	6213	132620985	-3106	3107	328
chr12	132617879	132624092	132621719	6213	132620985	-3106	3107	734
chr12	56338591	56341911	56340175	3320	56340251	-1660	1660	-76
chr13	113649174	113651736	113649380	2562	113650455	-1281	1281	-1075
chr13	113649174	113651736	113649466	2562	113650455	-1281	1281	-989
chr13	113649174	113651736	113649492	2562	113650455	-1281	1281	-963
chr14	100326451	100334351	100327229	7900	100330401	-3950	3950	-3172
chr14	69778291	69779699	69778343	1408	69778995	-704	704	-652
chr14	100326451	100334351	100328925	7900	100330401	-3950	3950	-1476
chr14	69770320	69771886	69771428	1566	69771103	-783	783	325
chr14	100326451	100334351	100327301	7900	100330401	-3950	3950	-3100
chr14	21353424	21354811	21353817	1387	21354117	-693	694	-300
chr14	69778291	69779699	69778479	1408	69778995	-704	704	-516
chr14	24204978	24207962	24206638	2984	24206470	-1492	1492	168
chr14	69778291	69779699	69778440	1408	69778995	-704	704	-555
chr14	100326451	100334351	100333930	7900	100330401	-3950	3950	3529
chr14	100326451	100334351	100327208	7900	100330401	-3950	3950	-3193
chr15	40811149	40813726	40812832	2577	40812437	-1288	1289	395
chr15	74825203	74829081	74825579	3878	74827142	-1939	1939	-1563
chr15	40811149	40813726	40813370	2577	40812437	-1288	1289	933
chr15	74825203	74829081	74825653	3878	74827142	-1939	1939	-1489
chr16	30381003	30383713	30381464	2710	30382358	-1355	1355	-894
chr16	284032	287503	285568	3471	285767	-1735	1736	-199
chr16	284032	287503	286659	3471	285767	-1735	1736	892
chr16	30381003	30383713	30381118	2710	30382358	-1355	1355	-1240
chr16	30381003	30383713	30381025	2710	30382358	-1355	1355	-1333
chr16	30381003	30383713	30381067	2710	30382358	-1355	1355	-1291
chr16	71927645	71928237	71927810	592	71927941	-296	296	-131
chr16	284032	287503	285197	3471	285767	-1735	1736	-570
chr16	30381003	30383713	30381791	2710	30382358	-1355	1355	-567
chr17	74950779	74953776	74952334	2997	74952277	-1498	1499	57
chr17	4794340	4798799	4798024	4459	4796569	-2229	2230	1455
chr17	28534353	28536898	28535038	2545	28535625	-1272	1273	-587
chr17	74950779	74953776	74952035	2997	74952277	-1498	1499	-242
chr17	38325381	38326504	38326089	1123	38325942	-561	562	147
chr17	4787939	4790517	4789835	2578	4789228	-1289	1289	607
chr17	40698521	40702720	40699457	4199	40700620	-2099	2100	-1163
chr17	42844599	42850554	42850266	5955	42847576	-2977	2978	2690
chr17	40017316	40019221	40017351	1905	40018268	-952	953	-917
chr17	38321523	38322646	38322553	1123	38322084	-561	562	469
chr17	38321523	38322646	38322546	1123	38322084	-561	562	462
chr17	76467793	76470909	76469969	3116	76469351	-1558	1558	618
chr17	38321523	38322646	38322155	1123	38322084	-561	562	71
chr17	40698521	40702720	40700238	4199	40700620	-2099	2100	-382
chr17	79090058	79091726	79090706	1668	79090892	-834	834	-186
chr17	44778486	44780569	44779236	2083	44779527	-1041	1042	-291
chr17	7039993	7043203	7041736	3210	7041598	-1605	1605	138
chr17	4794340	4798799	4797558	4459	4796569	-2229	2230	989
chr17	38321523	38322646	38322300	1123	38322084	-561	562	216
chr17	42844599	42850554	42850205	5955	42847576	-2977	2978	2629
chr17	38325381	38326504	38326500	1123	38325942	-561	562	558
chr17	38325381	38326504	38326501	1123	38325942	-561	562	559
chr17	40698521	40702720	40700292	4199	40700620	-2099	2100	-328
chr17	4787939	4790517	4789235	2578	4789228	-1289	1289	7
chr17	42844599	42850554	42850278	5955	42847576	-2977	2978	2702
chr17	79090058	79091726	79090681	1668	79090892	-834	834	-211
chr17	76467793	76470909	76468858	3116	76469351	-1558	1558	-493
chr17	42120998	42125598	42123294	4600	42123298	-2300	2300	-4
chr18	79897350	79905145	79899086	7795	79901247	-3897	3898	-2161
chr19	35544801	35548370	35546707	3569	35546585	-1784	1785	122
chr19	46015417	46018749	46017249	3332	46017083	-1666	1666	166
chr19	10283282	10285919	10284564	2637	10284600	-1318	1319	-36
chr19	39196798	39200241	39199257	3443	39198519	-1721	1722	738
chr19	4320626	4325247	4324468	4621	4322936	-2310	2311	1532
chr19	41904466	41911902	41906495	7436	41908184	-3718	3718	-1689
chr19	12884508	12889317	12884802	4809	12886912	-2404	2405	-2110
chr19	4320626	4325247	4325223	4621	4322936	-2310	2311	2287
chr19	38384722	38391354	38385992	6632	38388038	-3316	3316	-2046
chr19	12755633	12762619	12757944	6986	12759126	-3493	3493	-1182
chr19	4320626	4325247	4323755	4621	4322936	-2310	2311	819
chr19	41904466	41911902	41905211	7436	41908184	-3718	3718	-2973
chr19	38907098	38913277	38907222	6179	38910187	-3089	3090	-2965
chr19	4320626	4325247	4323010	4621	4322936	-2310	2311	74
chr19	4320626	4325247	4324545	4621	4322936	-2310	2311	1609
chr19	38384722	38391354	38386164	6632	38388038	-3316	3316	-1874
chr19	48285292	48286310	48286054	1018	48285801	-509	509	253
chr19	12755633	12762619	12756206	6986	12759126	-3493	3493	-2920
chr19	11323961	11324646	11324643	685	11324303	-342	343	340
chr19	11324723	11327009	11325310	2286	11325866	-1143	1143	-556
chr19	12013714	12017840	12015285	4126	12015777	-2063	2063	-492
chr19	12013714	12017840	12015020	4126	12015777	-2063	2063	-757
chr19	40211515	40218653	40217314	7138	40215084	-3569	3569	2230
chr19	57440588	57442508	57441920	1920	57441548	-960	960	372
chr19	40375328	40378483	40376743	3155	40376905	-1577	1578	-162
chr19	38384722	38391354	38387249	6632	38388038	-3316	3316	-789
chr19	3763706	3771580	3771576	7874	3767643	-3937	3937	3933
chr19	7921420	7922948	7921702	1528	7922184	-764	764	-482
chr19	58391089	58397802	58393442	6713	58394445	-3356	3357	-1003
chr19	48743378	48746493	48743452	3115	48744935	-1557	1558	-1483
chr19	38378205	38384622	38383420	6417	38381413	-3208	3209	2007
chr19	12013714	12017840	12016347	4126	12015777	-2063	2063	570
chr19	35550858	35556059	35551011	5201	35553458	-2600	2601	-2447
chr19	36112314	36116525	36115916	4211	36114419	-2105	2106	1497
chr19	36112314	36116525	36113785	4211	36114419	-2105	2106	-634
chr19	11324723	11327009	11325530	2286	11325866	-1143	1143	-336
chr19	12013714	12017840	12015962	4126	12015777	-2063	2063	185
chr19	38378205	38384622	38380973	6417	38381413	-3208	3209	-440
chr19	3763706	3771580	3765206	7874	3767643	-3937	3937	-2437
chr19	40211515	40218653	40215117	7138	40215084	-3569	3569	33
chr19	58391089	58397802	58393159	6713	58394445	-3356	3357	-1286
chr19	58391089	58397802	58393416	6713	58394445	-3356	3357	-1029
chr19	41904466	41911902	41906622	7436	41908184	-3718	3718	-1562
chr19	46015417	46018749	46018368	3332	46017083	-1666	1666	1285
chr19	4320626	4325247	4323052	4621	4322936	-2310	2311	116
chr19	35544801	35548370	35547162	3569	35546585	-1784	1785	577
chr20	45889535	45892396	45890324	2861	45890965	-1430	1431	-641
chr20	63556636	63561704	63560476	5068	63559170	-2534	2534	1306
chr20	6040279	6043804	6041018	3525	6042041	-1762	1763	-1023
chr22	23763641	23771337	23766230	7696	23767489	-3848	3848	-1259
chr22	23750422	23755239	23754401	4817	23752830	-2408	2409	1571
chr22	20145915	20149919	20146136	4004	20147917	-2002	2002	-1781
chr22	23750422	23755239	23754327	4817	23752830	-2408	2409	1497
chrX	71614958	71618404	71616393	3446	71616681	-1723	1723	-288
chrX	71614958	71618404	71616996	3446	71616681	-1723	1723	315
chrX	55005073	55009259	55007016	4186	55007166	-2093	2093	-150
chrX	104115119	104118416	104115328	3297	104116767	-1648	1649	-1439
chrX	71614958	71618404	71616925	3446	71616681	-1723	1723	244
chrX	55005073	55009259	55006740	4186	55007166	-2093	2093	-426
chrX	153900726	153906626	153905951	5900	153903676	-2950	2950	2275
chrX	71614958	71618404	71617390	3446	71616681	-1723	1723	709
chrX	71614958	71618404	71616598	3446	71616681	-1723	1723	-83
chrX	55005073	55009259	55006756	4186	55007166	-2093	2093	-410
chrX	55005073	55009259	55006689	4186	55007166	-2093	2093	-477
chrX	71614958	71618404	71616890	3446	71616681	-1723	1723	209
chrX	71614958	71618404	71617152	3446	71616681	-1723	1723	471
chrX	71614958	71618404	71617365	3446	71616681	-1723	1723	684
chrX	71301279	71302444	71301782	1165	71301861	-582	583	-79
chrX	153900726	153906626	153906622	5900	153903676	-2950	2950	2946
chrX	104115119	104118416	104115556	3297	104116767	-1648	1649	-1211
chrX	71614958	71618404	71617575	3446	71616681	-1723	1723	894
chrX	71614958	71618404	71617390	3446	71616681	-1723	1723	709
