Chr	Start	End	Name	Region_Type	Orientation
chr1	154545147	154551577	TDRD10-UBE2Q1	C	+-
chr1	154577013	154584695	CHRNB2-ADAR	C	+-
chr1	155135857	155142891	SLC50A1-DPM3	C	+-
chr1	155328114	155338268	RUSC1-ASH1L	C	+-
chr1	155940087	155949851	RXFP4-ARHGEF2	C	+-
chr1	156067504	156075013	RAB25-MEX3A	C	+-
chr1	156240332	156252224	PMF1-BGLAP-SMG5	C	+-
chr1	156290185	156301624	TMEM79-VHLL	C	+-
chr1	156656532	156671763	BCAN-NES	C	+-
chr1	156733960	156740303	METTL25B-MRPL24	C	+-
chr1	156930094	156937840	LRRC71-ARHGEF11	C	+-
chr1	159052155	159064599	IFI16-AIM2	C	+-
chr1	159305224	159316720	FCER1A-OR10J3	C	+-
chr1	160087563	160094340	KCNJ9-IGSF8	C	+-
chr1	160212376	160219800	PEA15-ENSG00000258465	C	+-
chr1	160825261	160833160	LY9-CD244	C	+-
chr1	161097346	161103556	KLHDC9-PFDN2	C	+-
chr1	161217699	161225292	FCER1G-APOA2	C	+-
chr1	161360206	161367733	SDHC-CFAP126	C	+-
chr1	161974574	161986192	ATF6-OLFML2B	C	+-
chr1	162367475	162376203	NOS1AP-SPATA46	C	+-
chr1	162383812	162398268	C1orf226-SH2D1B	C	+-
chr1	165658796	165665216	MGST3-ALDH9A1	C	+-
chr1	166853359	166859510	POGK-TADA1	C	+-
chr1	168072843	168082542	DCAF6-GPR161	C	+-
chr1	173900547	173906800	ZBTB37-SERPINC1	C	+-
chr1	175145075	175159986	TNN-KIAA0040	C	+-
chr1	179095023	179102330	TOR3A-ABL2	C	+-
chr1	183242127	183251237	LAMC2-NMNAT2	C	+-
chr1	183925532	183932854	RGL1-COLGALT2	C	+-
chr1	185288781	185299388	SWT1-IVNS1ABP	C	+-
chr1	201889587	201899456	SHISA4-LMOD1	C	+-
chr1	203075740	203086129	PPFIA4-MYOG	C	+-
chr1	203164405	203170811	ADORA1-MYBPH	C	+-
chr1	204124743	204134062	SOX13-ETNK2	C	+-
chr1	205075289	205086129	CNTN2-TMEM81	C	+-
chr1	206099449	206109936	RHEX-AVPR1B	C	+-
chr1	209610939	209617870	CAMK1G-LAMB3	C	+-
chr1	210673296	210679823	HHAT-KCNH1	C	+-
chr1	212358853	212366928	PPP2R5A-PACC1	C	+-
chr1	212989037	212995182	VASH2-ANGEL2	C	+-
chr1	215618807	215625891	KCTD3-USH2A	C	+-
chr1	220145041	220151293	IARS2-RAB3GAP2	C	+-
chr1	222665007	222671013	MIA3-AIDA	C	+-
chr1	223773018	223782893	CAPN2-TP53BP2	C	+-
chr1	225396292	225404502	DNAH14-LBR	C	+-
chr1	226224060	226234149	MIXL1-LIN9	C	+-
chr1	226984545	226992865	ENSG00000288674-CDC42BPA	C	+-
chr1	228096212	228103726	ARF1-C1orf35	C	+-
chr1	231218565	231226763	TRIM67-C1orf131	C	+-
chr1	231352023	231366797	SPRTN-ENSG00000287856	C	+-
chr1	234382080	234394313	COA6-TARBP1	C	+-
chr1	247446108	247452118	NLRP3-OR2B11	C	+-
chr1	248846517	248853006	ZNF672-ZNF692	C	+-
chr2	10051836	10059473	KLF11-CYS1	C	+-
chr2	11175870	11182759	SLC66A3-ROCK2	C	+-
chr2	17654018	17666812	VSNL1-SMC6	C	+-
chr2	20676243	20687014	GDF7-LDAH	C	+-
chr2	24060321	24070586	MFSD2B-SF3B6	C	+-
chr2	24197849	24205864	FAM228A-ITSN2	C	+-
chr2	25156135	25163853	EFR3B-POMC	C	+-
chr2	26186663	26193635	GAREM2-HADHA	C	+-
chr2	26453711	26460203	DRC1-OTOF	C	+-
chr2	26576532	26584205	FAM166C-CIB4	C	+-
chr2	27127812	27139848	ABHD1-PRR30	C	+-
chr2	27240943	27256684	CAD-SLC30A3	C	+-
chr2	27304439	27312492	TRIM54-MPV17	C	+-
chr2	27374535	27384195	SNX17-PPM1G	C	+-
chr2	27439259	27447377	NRBP1-IFT172	C	+-
chr2	29049230	29063976	TOGARAM2-PCARE	C	+-
chr2	32221379	32227453	SLC30A6-NLRC4	C	+-
chr2	38738237	38746599	GALM-SRSF7	C	+-
chr2	42329548	42336546	EML4-COX7A2L	C	+-
chr2	42753947	42765499	MTA3-OXER1	C	+-
chr2	43879988	43889224	ABCG8-LRPPRC	C	+-
chr2	46481425	46493750	TMEM247-ATP6V1E2	C	+-
chr2	54969025	54975187	EML6-RTN4	C	+-
chr2	55542079	55550292	CFAP36-PPP4R3B	C	+-
chr2	60928612	60943222	REL-PUS10	C	+-
chr2	63888562	63895146	UGP2-VPS54	C	+-
chr2	70278185	70284362	PCYOX1-SNRPG	C	+-
chr2	70982499	70988942	ANKRD53-TEX261	C	+-
chr2	72933071	72945036	EMX1-SFXN5	C	+-
chr2	73224221	73231010	SMYD5-PRADC1	C	+-
chr2	73250021	73257682	CCT7-FBXO41	C	+-
chr2	74422755	74428835	WDR54-RTKN	C	+-
chr2	74457884	74464057	INO80B-WBP1-MOGS	C	+-
chr2	74491559	74500517	TTC31-LBX2	C	+-
chr2	74514148	74521131	TLX2-DQX1	C	+-
chr2	84816589	84824650	DNAH6-TRABD2A	C	+-
chr2	85307387	85321027	TCF7L1-TGOLN2	C	+-
chr2	85388752	85397753	ELMOD3-CAPG	C	+-
chr2	85646283	85660314	USP39-SFTPB	C	+-
chr2	86139157	86146932	PTCD3-IMMT	C	+-
chr2	86210790	86216993	MRPL35-REEP1	C	+-
chr2	88110384	88125982	SMYD1-FABP1	C	+-
chr2	96271173	96277338	CIAO1-SNRNP200	C	+-
chr2	96701887	96708929	FER1L5-LMAN2L	C	+-
chr2	97645383	97658939	COX5B-ACTR1B	C	+-
chr2	98591392	98602314	INPP4A-COA5	C	+-
chr2	98615515	98622106	UNC50-MGAT4A	C	+-
chr2	101267316	101274219	CNOT11-RNF149	C	+-
chr2	102708355	102717630	SLC9A2-MFSD9	C	+-
chr2	105346211	105360712	C2orf49-FHL2	C	+-
chr2	108882477	108897471	CCDC138-EDAR	C	+-
chr2	113206396	113218997	PSD4-PAX8	C	+-
chr2	119435504	119442843	TMEM37-SCTR	C	+-
chr2	127426242	127439207	PROC-IWS1	C	+-
chr2	127634729	127641381	MYO7B-LIMS2	C	+-
chr2	131044263	131050876	ARHGEF4-FAM168B	C	+-
chr2	131350709	131363492	PLEKHB2-RAB6D	C	+-
chr2	134451621	134458759	MGAT5-TMEM163	C	+-
chr2	134956342	134967485	CCNT2-MAP3K19	C	+-
chr2	135782056	135790850	UBXN4-LCT	C	+-
chr2	152646826	152654593	FMNL2-PRPF40A	C	+-
chr2	157315491	157321631	GALNT5-ERMN	C	+-
chr2	159229659	159238798	TANC1-WDSUB1	C	+-
chr2	159768027	159774851	MARCHF7-LY75-CD302	C	+-
chr2	161982282	161995245	SLC4A10-DPP4	C	+-
chr2	169522922	169531508	ENSG00000251569-FASTKD1	C	+-
chr2	169638406	169648425	PPIG-CFAP210	C	+-
chr2	172086677	172102438	DLX1-DLX2	C	+-
chr2	174335500	174351022	SP9-CIR1	C	+-
chr2	174426575	174434571	SCRN3-GPR155	C	+-
chr2	178513463	178528989	PLEKHA3-TTN	C	+-
chr2	182128398	182142968	PPP1R1C-PDE1A	C	+-
chr2	195734702	195740703	SLC39A10-DNAH7	C	+-
chr2	200900938	200911977	NIF3L1-ORC2	C	+-
chr2	201477846	201490421	STRADB-C2CD6	C	+-
chr2	202202188	202209182	KIAA2012-SUMO1	C	+-
chr2	202766757	202776150	FAM117B-ICA1L	C	+-
chr2	206646365	206654621	FAM237A-DYTN	C	+-
chr2	207758839	207765598	CCNYL1-FZD5	C	+-
chr2	216661436	216675105	IGFBP2-IGFBP5	C	+-
chr2	218660443	218666892	BCS1L-RNF25	C	+-
chr2	218812293	218825308	CYP27A1-PRKAG3	C	+-
chr2	219206651	219212772	ZFAND2B-ENSG00000284820	C	+-
chr2	219283898	219292623	DNAJB2-PTPRN	C	+-
chr2	219547595	219553728	TMEM198-OBSL1	C	+-
chr2	222559621	222569899	SGPP2-FARSB	C	+-
chr2	223964714	223978045	MRPL44-SERPINE2	C	+-
chr2	226996215	227005714	RHBDD1-COL4A4	C	+-
chr2	227354836	227365038	MFF-TM4SF20	C	+-
chr2	227606101	227617538	SCYGR10-SCYGR3	C	+-
chr2	233469104	233478520	DGKD-USP40	C	+-
chr2	237564175	237577322	PRLH-RAB17	C	+-
chr2	238165900	238173402	ERFE-ILKAP	C	+-
chr2	240877502	240889048	AGXT-MAB21L4	C	+-
chr2	241222976	241230264	ANO7-HDLBP	C	+-
chr2	241670857	241678747	ATG4B-DTYMK	C	+-
chr3	3054959	3069324	CNTN4-IL5RA	C	+-
chr3	9942385	9948542	ENSG00000288550-PRRT3	C	+-
chr3	10282796	10296131	ENSG00000272410-SEC13	C	+-
chr3	14140680	14148147	TMEM43-XPC	C	+-
chr3	15249916	15257353	CAPN7-SH3BP5	C	+-
chr3	20151404	20163593	KAT2B-SGO1	C	+-
chr3	25594932	25600978	RARB-TOP2B	C	+-
chr3	33144773	33153043	CRTAP-SUSD5	C	+-
chr3	37047846	37055626	MLH1-LRRFIP2	C	+-
chr3	38004188	38010496	VILL-PLCD1	C	+-
chr3	38539161	38551057	EXOG-SCN5A	C	+-
chr3	39135903	39144855	TTC21A-CSRNP1	C	+-
chr3	42689544	42695663	KLHL40-HHATL	C	+-
chr3	44734083	44740661	ZNF501-KIAA1143	C	+-
chr3	44911990	44918257	TGM4-ZDHHC3	C	+-
chr3	46707886	46715115	TMIE-ENSG00000206549	C	+-
chr3	47410435	47416681	PTPN23-SCAP	C	+-
chr3	47847195	47853690	DHX30-MAP4	C	+-
chr3	48296253	48309842	ZNF589-SPINK8	C	+-
chr3	48398259	48406854	FBXW12-PLXNB1	C	+-
chr3	48464645	48470798	ATRIP-SHISA5	C	+-
chr3	49004153	49018488	P4HTM-DALRD3	C	+-
chr3	49173486	49180634	KLHDC8B-C3orf84	C	+-
chr3	49718529	49727294	RNF123-IP6K1	C	+-
chr3	49802030	49808209	INKA1-UBA7	C	+-
chr3	50285114	50295831	LSMEM2-HYAL3	C	+-
chr3	51386397	51398867	MANF-DCAF1	C	+-
chr3	51945867	51960454	PARP3-PCBP4	C	+-
chr3	51986183	51996522	ABHD14A-ACY1-RPL29	C	+-
chr3	52397492	52404008	DNAH1-BAP1	C	+-
chr3	52420641	52436035	PHF7-SEMA3G	C	+-
chr3	53862794	53870066	IL17RB-ACTR8	C	+-
chr3	57563848	57574363	PDE12-ARF4	C	+-
chr3	58423127	58430630	PXK-PDHB	C	+-
chr3	58499360	58508136	KCTD6-ACOX2	C	+-
chr3	64000462	64013550	ATXN7-PSMD6	C	+-
chr3	87252556	87262404	CHMP2B-POU1F1	C	+-
chr3	100358635	100366431	NIT2-TOMM70	C	+-
chr3	100745964	100752156	TFG-ABI3BP	C	+-
chr3	108375285	108383368	HHLA2-MYH15	C	+-
chr3	112128004	112143898	C3orf52-SLC9C1	C	+-
chr3	114307288	114317500	TIGIT-ZBTB20	C	+-
chr3	119417714	119431949	ARHGAP31-TMEM39A	C	+-
chr3	119626811	119639457	PLA1A-POPDC2	C	+-
chr3	121421761	121434431	STXBP5L-POLQ	C	+-
chr3	121627295	121634399	FBXO40-HCLS1	C	+-
chr3	122409334	122424902	FAM162A-KPNA1	C	+-
chr3	122727840	122742999	PARP14-HSPBAP1	C	+-
chr3	126433556	126440601	CFAP100-ZXDC	C	+-
chr3	127677926	127692062	ABTB1-MGLL	C	+-
chr3	129303186	129317771	HMCES-H1-10	C	+-
chr3	129548467	129558214	H1-8-PLXND1	C	+-
chr3	130674044	130681934	COL6A6-PIK3R4	C	+-
chr3	133587261	133601175	CDV3-TOPBP1	C	+-
chr3	136144894	136151917	PPP2R3A-MSL2	C	+-
chr3	142804888	142818922	TRPC1-PCOLCE2	C	+-
chr3	156536138	156542553	KCNAB1-SSR3	C	+-
chr3	169834773	169842172	LRRIQ4-LRRC31	C	+-
chr3	170082392	170089732	GPR160-PHC3	C	+-
chr3	170857380	170867875	ENSG00000285218-RPL22L1	C	+-
chr3	179391936	179399088	MFN1-GNB4	C	+-
chr3	180979753	180986697	FXR1-DNAJC19	C	+-
chr3	183809624	183818568	YEATS2-ENSG00000283765	C	+-
chr3	185630551	185646130	SENP2-IGF2BP2	C	+-
chr3	195738123	195749765	MUC20-MUC4	C	+-
chr3	196931714	196938402	SENP5-NCBP2	C	+-
chr3	196940543	196949356	NCBP2AS2-PIGZ	C	+-
chr3	197885436	197892077	LRCH3-IQCG	C	+-
chr4	955656	961887	TMEM175-DGKQ	C	+-
chr4	1392989	1405932	UVSSA-NKX1-1	C	+-
chr4	1805872	1814479	FGFR3-LETM1	C	+-
chr4	1979207	1985717	NSD2-NELFA	C	+-
chr4	2066089	2074918	NAT8L-POLN	C	+-
chr4	2729573	2744648	FAM193A-TNIP2	C	+-
chr4	2927076	2933561	ADD1-MFSD10	C	+-
chr4	3498473	3506612	DOK7-LRPAP1	C	+-
chr4	7054952	7061895	TADA2B-GRPEL1	C	+-
chr4	15598552	15607381	CC2D2A-FBXL5	C	+-
chr4	24797842	24806514	SOD3-CCDC149	C	+-
chr4	39282810	39290456	WDR19-RFC1	C	+-
chr4	39448533	39455587	KLB-RPL9	C	+-
chr4	42399487	42411373	SHISA3-ATP8A1	C	+-
chr4	47590486	47596999	ATP10D-CORIN	C	+-
chr4	48491389	48500357	ZAR1-FRYL	C	+-
chr4	52863835	52875982	RASL11B-SCFD2	C	+-
chr4	56327609	56341287	CRACD-AASDH	C	+-
chr4	67604337	67615652	STAP1-UBA6	C	+-
chr4	69943574	69958256	CSN1S1-CSN2	C	+-
chr4	70643824	70658541	ENAM-JCHAIN	C	+-
chr4	70805619	70818783	RUFY3-GRSF1	C	+-
chr4	76308129	76315997	FAM47E-STBD1-CCDC158	C	+-
chr4	77037384	77050155	SEPTIN11-CCNI	C	+-
chr4	94288292	94301535	SMARCAD1-HPGDS	C	+-
chr4	95155448	95165504	BMPR1B-UNC5C	C	+-
chr4	99059809	99073978	METAP1-ADH5	C	+-
chr4	99539303	99549709	C4orf17-TRMT10A	C	+-
chr4	99867190	99881336	DAPP1-LAMTOR3	C	+-
chr4	118712433	118725823	METTL14-SEC24D	C	+-
chr4	119292518	119299419	USP53-C4orf3	C	+-
chr4	121814021	121827329	EXOSC9-BBS7	C	+-
chr4	140382728	140391453	SCOC-CLGN	C	+-
chr4	140550770	140562431	ELMOD2-UCP1	C	+-
chr4	148069776	148081762	ARHGAP10-NR3C2	C	+-
chr4	150254438	150267435	DCLK2-LRBA	C	+-
chr4	151667503	151673504	FHIP1A-GATB	C	+-
chr4	153703260	153713160	TLR2-RNF175	C	+-
chr4	155917406	155924580	TDO2-CTSO	C	+-
chr4	163517539	163527298	TMA16-MARCHF1	C	+-
chr4	169720673	169732470	CLCN3-HPF1	C	+-
chr4	173320967	173334376	GALNT7-HMGB2	C	+-
chr4	173374532	173387701	SAP30-SCRG1	C	+-
chr4	176179818	176187579	WDR17-SPATA4	C	+-
chr4	183317777	183324764	WWC2-CLDN24	C	+-
chr5	193334	199868	LRRC14B-CCDC127	C	+-
chr5	1243189	1256147	SLC6A18-TERT	C	+-
chr5	7827081	7833378	ADCY2-C5orf49	C	+-
chr5	10263389	10278875	CCT5-CMBL	C	+-
chr5	14696850	14707800	OTULIN-ANKH	C	+-
chr5	17483829	17493967	LINC02218-H3Y2	C	+-
chr5	33935918	33947623	RXFP3-SLC45A2	C	+-
chr5	34897511	34908260	TTC23L-RAD1	C	+-
chr5	38462480	38477668	EGFLAM-LIFR	C	+-
chr5	43277850	43290470	NIM1K-HMGCS1	C	+-
chr5	53091779	53098679	ITGA2-MOCS2	C	+-
chr5	55107252	55115971	GZMA-CDC20B	C	+-
chr5	61151531	61160704	NDUFAF2-SMIM15	C	+-
chr5	69274430	69283175	CDK7-CCDC125	C	+-
chr5	72206565	72217953	MAP1B-MRPS27	C	+-
chr5	78477739	78488215	SCAMP1-LHFPL2	C	+-
chr5	111491886	111499033	CAMK4-STARD4	C	+-
chr5	132679678	132695628	IL4-KIF3A	C	+-
chr5	132813786	132825141	SOWAHA-SHROOM1	C	+-
chr5	132872046	132878395	LEAP2-AFF4	C	+-
chr5	134389108	134405065	UBE2B-CDKN2AIPNL	C	+-
chr5	135886770	135895246	SLC25A48-IL9	C	+-
chr5	136185747	136194468	SMAD5-SMIM32	C	+-
chr5	139470700	139478533	SMIM33-STING1	C	+-
chr5	139841466	139849779	PSD2-NRG2	C	+-
chr5	140546569	140561268	ANKHD1-EIF4EBP3-APBB3	C	+-
chr5	141509975	141518016	PCDHGA1-DIAPH1	C	+-
chr5	141987292	141994749	RNF14-GNPDA1	C	+-
chr5	146078791	146087313	SH3RF2-PLAC8L1	C	+-
chr5	146508961	146516144	TCERG1-GPR151	C	+-
chr5	147384855	147393808	STK32A-DPYSL3	C	+-
chr5	148439836	148454032	FBXO38-HTR4	C	+-
chr5	149366653	149374324	PCYOX1L-IL17B	C	+-
chr5	149852022	149860953	PPARGC1B-PDE6A	C	+-
chr5	150050142	150056291	HMGXB3-CSF1R	C	+-
chr5	150397308	150404637	TCOF1-CD74	C	+-
chr5	151025988	151032945	GPX3-TNIP1	C	+-
chr5	151267440	151279358	GM2A-SLC36A3	C	+-
chr5	151809911	151825513	G3BP1-GLRA1	C	+-
chr5	154814605	154821492	LARP1-FAXDC2	C	+-
chr5	163443151	163449526	CCNG1-NUDCD2	C	+-
chr5	172200454	172212646	EFCAB9-UBTD2	C	+-
chr5	176342991	176349062	SIMC1-KIAA1191	C	+-
chr5	177297213	177304461	NSD1-MXD3	C	+-
chr5	177395848	177403109	SLC34A1-PFN3	C	+-
chr5	177453286	177459608	PRR7-DBN1	C	+-
chr5	179607012	179617178	RUFY1-HNRNPH1	C	+-
chr5	181232808	181239897	TRIM41-RACK1	C	+-
chr6	1610897	1626806	FOXC1-GMDS	C	+-
chr6	13612158	13624498	SIRT5-RANBP9	C	+-
chr6	15519042	15525807	JARID2-DTNBP1	C	+-
chr6	16292549	16302112	GMPR-ATXN1	C	+-
chr6	17608719	17618035	FAM8A1-NUP153	C	+-
chr6	18220854	18226860	KDM1B-DEK	C	+-
chr6	25778199	25785915	SLC17A4-SLC17A1	C	+-
chr6	26019050	26029896	H4C1-H4C2	C	+-
chr6	26042869	26058740	H3C3-H1-2	C	+-
chr6	26101337	26110412	H4C3-H1-6	C	+-
chr6	26181655	26191710	H2BC6-H4C4	C	+-
chr6	26224473	26237212	H3C6-H1-3	C	+-
chr6	26237793	26249611	H4C6-H4C7	C	+-
chr6	26270412	26280609	H2BC10-H4C8	C	+-
chr6	27136678	27149361	H4C9-H2BC12	C	+-
chr6	27808300	27817302	H3C10-H2AC14	C	+-
chr6	27821480	27834174	H4C11-H4C12	C	+-
chr6	27862798	27869792	H2AC16-H1-5	C	+-
chr6	28230487	28244697	ZSCAN9-ZKSCAN4	C	+-
chr6	29669372	29675483	MOG-ZFP57	C	+-
chr6	30061909	30073266	POLR1H-RNF39	C	+-
chr6	30145735	30154943	TRIM40-TRIM10	C	+-
chr6	30594179	30603413	ABCF1-PPP1R10	C	+-
chr6	30643823	30656119	ATAT1-DHX16	C	+-
chr6	30923459	30934353	VARS2-SFTA2	C	+-
chr6	31137092	31145439	PSORS1C1-CCHCR1	C	+-
chr6	31575336	31583525	TNF-LTB	C	+-
chr6	31634771	31642028	PRRC2A-BAG6	C	+-
chr6	31670546	31679684	ENSG00000263020-LY6G5C	C	+-
chr6	31761851	31768590	MSH5-SAPCD1-VWA7	C	+-
chr6	31942673	31955087	C2-NELFE	C	+-
chr6	32032418	32044153	C4B-TNXB	C	+-
chr6	32177793	32183968	RNF5-AGER	C	+-
chr6	32744198	32759098	HLA-DQA2-HLA-DQB2	C	+-
chr6	33273511	33282108	RPS18-WDR46	C	+-
chr6	33295401	33302694	PFDN6-TAPBP	C	+-
chr6	34243231	34249381	HMGA1-SMIM29	C	+-
chr6	34532229	34540802	PACSIN1-SPDEF	C	+-
chr6	35467785	35476597	RPL10A-TEAD3	C	+-
chr6	36310955	36318761	PNPLA1-BNIP5	C	+-
chr6	36730184	36743775	RAB44-CPNE5	C	+-
chr6	36961837	36968807	PI16-MTCH1	C	+-
chr6	37479827	37485938	CMTR1-CCDC167	C	+-
chr6	41930046	41937934	BYSL-CCND3	C	+-
chr6	42084461	42095233	TAF8-C6orf132	C	+-
chr6	42177056	42186284	ENSG00000290147-GUCA1B	C	+-
chr6	42690505	42699598	UBR2-PRPH2	C	+-
chr6	42886925	42893265	RPL7L1-C6orf226	C	+-
chr6	43221587	43228629	CUL9-DNPH1	C	+-
chr6	43302538	43310134	SLC22A7-ZNF318	C	+-
chr6	44250888	44257096	HSP90AB1-SLC35B2	C	+-
chr6	70209468	70219040	COL19A1-COL9A1	C	+-
chr6	73361171	73371555	KHDC3L-OOEP	C	+-
chr6	75916537	75924114	MYO6-IMPG1	C	+-
chr6	85492791	85507776	NT5E-ENSG00000271793	C	+-
chr6	87508634	87516459	ENSG00000213204-RARS2	C	+-
chr6	87664453	87677860	ORC3-AKIRIN2	C	+-
chr6	89630834	89645498	ANKRD6-MDN1	C	+-
chr6	89918760	89929528	GJA10-BACH2	C	+-
chr6	97137754	97145161	KLHL32-MMS22L	C	+-
chr6	108971476	108987309	ARMC2-SESN1	C	+-
chr6	112066686	112073663	CCN6-TUBE1	C	+-
chr6	112099790	112110931	FAM229B-LAMA4	C	+-
chr6	116246497	116252964	NT5DC1-TSPYL4	C	+-
