Chr	Start	End	Name	Score	Strand
chr1	38227805	38233805	EPHA10	0	-
chr1	38256519	38262519	MANEAL	0	+
chr1	38270880	38276880	YRDC	0	-
chr1	38322264	38328264	MTF1	0	-
chr1	38409729	38415729	INPP5B	0	-
chr1	38452747	38458747	SF3A3	0	-
chr1	38468278	38474278	FHL3	0	-
chr1	38471930	38477930	UTP11	0	+
chr1	38509465	38515465	POU3F1	0	-
chr1	39322444	39328444	RRAGC	0	-
chr1	39344289	39350289	ENSG00000274944	0	-
chr1	39404502	39410502	RHBDL2	0	-
chr1	39453948	39459948	AKIRIN1	0	+
chr1	39488990	39494990	NDUFS5	0	+
chr1	39543988	39549988	MACF1	0	+
chr1	39954308	39960308	BMP8A	0	+
chr1	40039462	40045462	PABPC4	0	-
chr1	40102315	40108315	HEYL	0	-
chr1	40154854	40160854	PPIE	0	+
chr1	40234020	40240020	OXCT2	0	-
chr1	40346183	40352183	TRIT1	0	-
chr1	40364928	40370928	MYCL	0	-
chr1	40417784	40423784	MFSD2A	0	+
chr1	40502905	40508905	CAP1	0	+
chr1	40559932	40565932	PPT1	0	-
chr1	40624059	40630059	RLF	0	+
chr1	40720713	40726713	ZMPSTE24	0	+
chr1	40780485	40786485	COL9A2	0	-
chr1	40807522	40813522	SMAP2	0	+
chr1	40912774	40918774	ZFP69B	0	+
chr1	40939962	40945962	ZFP69	0	+
chr1	40971413	40977413	EXO5	0	+
chr1	40994245	41000245	ZNF684	0	+
chr1	41128354	41134354	RIMS3	0	-
chr1	41154320	41160320	NFYC	0	+
chr1	41246459	41252459	KCNQ4	0	+
chr1	41325035	41331035	CITED4	0	-
chr1	41441972	41447972	CTPS1	0	+
chr1	41485909	41491909	SLFNL1	0	-
chr1	41704978	41710978	SCMH1	0	-
chr1	41824594	41830594	FOXO6	0	+
chr1	41947354	41953354	EDN2	0	-
chr1	42498596	42504596	HIVEP3	0	-
chr1	42627416	42633416	GUCA2A	0	-
chr1	42798548	42804548	FOXJ3	0	-
chr1	42843463	42849463	RIMKLA	0	+
chr1	42918924	42924924	ZMYND12	0	-
chr1	42925892	42931892	CCDC30	0	+
chr1	43121006	43127006	PPIH	0	+
chr1	43145089	43151089	YBX1	0	+
chr1	43229755	43235755	P3H1	0	-
chr1	43247662	43253662	TMEM269	0	+
chr1	43279793	43285793	ERMAP	0	+
chr1	43309244	43315244	ZNF691	0	+
chr1	43421564	43427564	SLC2A1	0	-
chr1	43607824	43613824	FAM183A	0	+
chr1	43733607	43739607	EBNA1BP2	0	-
chr1	43748288	43754288	C1orf210	0	-
chr1	43763653	43769653	TIE1	0	+
chr1	43821652	43827652	CDC20	0	+
chr1	43830745	43836745	ELOVL1	0	-
chr1	43852479	43858479	MED8	0	-
chr1	43852553	43858553	SZT2	0	+
chr1	43987858	43993858	PTPRF	0	+
chr1	44395992	44401992	ARTN	0	+
chr1	44409622	44415622	IPO13	0	+
chr1	44432672	44438672	DPH2	0	+
chr1	44437159	44443159	ATP6V0B	0	+
chr1	44441615	44447615	B4GALT2	0	+
chr1	44494139	44500139	SLC6A9	0	-
chr1	44676127	44682127	DMAP1	0	+
chr1	44817932	44823932	ERI3	0	-
chr1	44867866	44873866	RNF220	0	+
chr1	45137364	45143364	ARMH1	0	+
chr1	45202490	45208490	KIF2C	0	+
chr1	45237923	45243923	RPS8	0	+
chr1	45263049	45269049	PLK3	0	+
chr1	45271195	45277195	BTBD19	0	+
chr1	45305925	45311925	PTCH2	0	-
chr1	45449394	45455394	EIF2B3	0	-
chr1	45473996	45479996	HECTD3	0	-
chr1	45768881	45774881	ZSWIM5	0	-
chr1	45789567	45795567	HPDL	0	+
chr1	45962751	45968751	CCDC163	0	-
chr1	46005404	46011404	PRDX1	0	-
chr1	46013215	46019215	AKR1A1	0	+
chr1	46046518	46052518	NASP	0	+
chr1	46086729	46092729	CCDC17	0	-
chr1	46150785	46156785	GPBP1L1	0	-
chr1	46213325	46219325	IPP	0	-
chr1	46249659	46255659	MAST2	0	+
chr1	46639160	46645160	P3R3URF-PIK3R3	0	-
chr1	46682977	46688977	POMGNT1	0	-
chr1	46766288	46772288	LRRC41	0	-
chr1	46766370	46772370	UQCRH	0	+
chr1	46803461	46809461	NSUN4	0	+
chr1	46856989	46862989	FAAH	0	+
chr1	46952508	46958508	DMBX1	0	+
chr1	47079515	47085515	MKNK1	0	-
chr1	47136539	47142539	ATPAF1	0	-
chr1	47181818	47187818	EFCAB14	0	-
chr1	47220510	47226510	CYP4B1	0	+
chr1	47486341	47492341	CYP4X1	0	+
chr1	47653716	47659716	PDZK1IP1	0	-
chr1	47694897	47700897	TAL1	0	-
chr1	47777564	47783564	STIL	0	-
chr1	47796462	47802462	CMPK1	0	+
chr1	47900716	47906716	FOXD2	0	+
chr1	48460057	48466057	TRABD2B	0	-
chr1	48934880	48940880	SPATA6	0	-
chr1	50886115	50892115	DMRTA2	0	-
chr1	51422939	51428939	FAF1	0	-
chr1	51423417	51429417	CDKN2C	0	+
chr1	51698945	51704945	RNF11	0	+
chr1	51807788	51813788	TTC39A	0	-
chr1	51981938	51987938	EPS15	0	-
chr1	52039851	52045851	OSBPL9	0	+
chr1	52453372	52459372	RAB3B	0	-
chr1	52517863	52523863	TXNDC12	0	-
chr1	52518871	52524871	BTF3L4	0	+
chr1	52604761	52610761	ZFYVE9	0	+
chr1	52867095	52873095	ORC1	0	-
chr1	53016159	53022159	TUT4	0	-
chr1	53065043	53071043	GPX7	0	+
chr1	53161019	53167019	COA7	0	-
chr1	53189125	53195125	ZYG11B	0	+
chr1	53305183	53311183	ZYG11A	0	+
chr1	53389884	53395884	ECHDC2	0	-
chr1	53389948	53395948	SCP2	0	+
chr1	53524724	53530724	PODN	0	+
chr1	53605310	53611310	SLC1A7	0	-
chr1	53659464	53665464	CPT2	0	+
chr1	53701190	53707190	MAGOH	0	-
chr1	53791141	53797141	LRP8	0	-
chr1	54201837	54207837	GLIS1	0	-
chr1	54301136	54307136	NDC1	0	-
chr1	54352471	54358471	YIPF1	0	-
chr1	54408372	54414372	HSPB11	0	-
chr1	54408758	54414758	LRRC42	0	+
chr1	54516177	54522177	TMEM59	0	-
chr1	54516257	54522257	TCEANC2	0	+
chr1	54876152	54882152	SSBP3	0	-
chr1	55004930	55010930	ACOT11	0	+
chr1	55104459	55110459	MROH7-TTC4	0	+
chr1	55227196	55233196	PARS2	0	-
chr1	55263996	55269996	TTC22	0	-
chr1	55349868	55355868	DHCR24	0	-
chr1	55443301	55449301	TMEM61	0	+
chr1	55502120	55508120	PCSK9	0	+
chr1	55678037	55684037	USP24	0	-
chr1	57107987	57113987	PRKAA2	0	+
chr1	59009406	59015406	DAB1	0	-
chr1	59039924	59045924	TACSTD2	0	-
chr1	59162762	59168762	MYSM1	0	-
chr1	59246720	59252720	JUN	0	-
chr1	59759310	59765310	FGGY	0	+
chr1	60277458	60283458	HOOK1	0	+
chr1	60389445	60395445	CYP2J2	0	-
chr1	61327931	61333931	NFIA	0	+
chr1	62188095	62194095	TM2D1	0	-
chr1	62205149	62211149	PATJ	0	+
chr1	62782105	62788105	KANK4	0	-
chr1	62898968	62904968	USP1	0	+
chr1	63151057	63157057	DOCK7	0	-
chr1	63246803	63252803	ATG4C	0	+
chr1	63830246	63836246	ALG6	0	+
chr1	64056392	64062392	ITGB3BP	0	-
chr1	64236688	64242688	ROR1	0	+
chr1	64932812	64938812	CACHD1	0	+
chr1	65530437	65536437	JAK1	0	-
chr1	65610232	65616232	AK4	0	+
chr1	65710902	65716902	DNAJC6	0	+
chr1	65883335	65889335	LEPR	0	+
chr1	66255197	66261197	PDE4B	0	+
chr1	66995950	67001950	SGIP1	0	+
chr1	67387539	67393539	DNAI4	0	-
chr1	67387578	67393578	MIER1	0	+
chr1	67516831	67522831	SLC35D1	0	-
chr1	67770047	67776047	IL12RB2	0	+
chr1	67893098	67899098	SERBP1	0	-
chr1	68147884	68153884	GADD45A	0	+
chr1	68296150	68302150	GNG12	0	-
chr1	68514400	68520400	DIRAS3	0	-
chr1	68695803	68701803	WLS	0	-
chr1	68959904	68965904	DEPDC1	0	-
chr1	70668365	70674365	SRSF11	0	+
chr1	70817417	70823417	ANKRD13C	0	-
chr1	70873901	70879901	CTH	0	+
chr1	71510499	71516499	PTGER3	0	-
chr1	71543972	71549972	ZRANB2	0	-
chr1	72745222	72751222	NEGR1	0	-
chr1	74660919	74666919	FPGT-TNNI3K	0	+
chr1	75195836	75201836	TYW3	0	+
chr1	76073799	76079799	SLC44A5	0	-
chr1	76187116	76193116	ACADM	0	+
chr1	76537431	76543431	ST6GALNAC3	0	+
chr1	77330165	77336165	ST6GALNAC5	0	+
chr1	77682115	77688115	PIGK	0	-
chr1	77744704	77750704	AK5	0	+
chr1	78146104	78152104	ZZZ3	0	-
chr1	78222537	78228537	USP33	0	-
chr1	78242309	78248309	MIGA1	0	+
chr1	78351198	78357198	NEXN	0	+
chr1	78441794	78447794	FUBP1	0	-
chr1	78442226	78448226	GIPC2	0	+
chr1	78766568	78772568	PTGFR	0	+
chr1	79082587	79088587	IFI44L	0	+
chr1	79112481	79118481	IFI44	0	+
chr1	79744809	79750809	ADGRL4	0	-
chr1	81768832	81774832	ADGRL2	0	+
chr1	84461833	84467833	TTLL7	0	-
chr1	84540745	84546745	PRKACB	0	+
chr1	84761049	84767049	SAMD13	0	+
chr1	84941942	84947942	RPF1	0	+
chr1	84968983	84974983	SPATA1	0	+
chr1	85153486	85159486	SSX2IP	0	-
chr1	85355889	85361889	LPAR3	0	-
chr1	85459796	85465796	MCOLN2	0	-
chr1	85664407	85670407	SYDE2	0	-
chr1	85722355	85728355	C1orf52	0	-
chr1	85739315	85745315	BCL10	0	-
chr1	86041046	86047046	DDAH1	0	-
chr1	86043444	86049444	CCN1	0	+
chr1	86171116	86177116	ZNHIT6	0	-
chr1	86619626	86625626	COL24A1	0	-
chr1	86859025	86865025	ODF2L	0	-
chr1	86886854	86892854	CLCA2	0	+
chr1	87009761	87015761	CLCA4	0	+
chr1	87167253	87173253	SH3GLB1	0	+
chr1	87377107	87383107	SELENOF	0	-
chr1	87377318	87383318	HS2ST1	0	+
chr1	87791563	87797563	LMO4	0	+
chr1	89146905	89152905	PKN2	0	+
chr1	89354627	89360627	GTF2B	0	-
chr1	89455636	89461636	KYAT3	0	-
chr1	89485577	89491577	GBP3	0	-
chr1	89528043	89534043	GBP1	0	-
chr1	89613139	89619139	GBP2	0	-
chr1	89661625	89667625	GBP4	0	-
chr1	89735543	89741543	GBP5	0	-
chr1	89826618	89832618	GBP6	0	+
chr1	89987388	89993388	LRRC8B	0	+
chr1	90095699	90101699	ENSG00000271949	0	+
chr1	90457669	90463669	ZNF326	0	+
chr1	91484829	91490829	ZNF644	0	-
chr1	91963408	91969408	CDC7	0	+
chr1	92368892	92374892	TGFBR3	0	-
chr1	92492542	92498542	EPHX4	0	+
chr1	92537968	92543968	SETSIP	0	-
chr1	92542862	92548862	BTBD8	0	+
chr1	92761544	92767544	GLMN	0	-
chr1	92761616	92767616	RPAP2	0	+
chr1	92949482	92955482	GFI1	0	-
chr1	93254961	93260961	EVI5	0	-
chr1	93424079	93430079	DIPK1A	0	-
chr1	93541792	93547792	MTF2	0	+
chr1	93642476	93648476	CCDC18	0	+
chr1	93808464	93814464	DR1	0	+
chr1	93910675	93916675	FNBP1L	0	+
chr1	94309706	94315706	BCAR3	0	-
chr1	94342474	94348474	DNTTIP2	0	-
chr1	94372012	94378012	GCLM	0	-
chr1	94583704	94589704	ABCA4	0	-
chr1	94737624	94743624	ARHGAP29	0	-
chr1	94880945	94886945	ABCD3	0	+
chr1	95004315	95010315	F3	0	-
chr1	95282898	95288898	SLC44A3	0	+
chr1	95389779	95395779	CNN3	0	-
chr1	95535507	95541507	ALG14	0	-
chr1	95580479	95586479	TLCD4-RWDD3	0	+
chr1	97184221	97190221	PTBP2	0	+
chr1	98457556	98463556	DPYD	0	-
chr1	99124257	99130257	SNX7	0	+
chr1	99726848	99732848	PLPPR4	0	+
chr1	100108669	100114669	PALMD	0	+
chr1	100229191	100235191	FRRS1	0	-
chr1	100312917	100318917	AGL	0	+
chr1	100595511	100601511	SASS6	0	-
chr1	100640829	100646829	LRRC39	0	-
chr1	100712390	100718390	DBT	0	-
chr1	100728772	100734772	RTCA	0	+
chr1	100807557	100813557	CDC14A	0	+
chr1	101182298	101188298	VCAM1	0	+
