Chr	Start	End	Name	Score	Strand
chr1	110690116	110696116	SLC6A17	0	+
chr1	110990771	110996771	PROK1	0	+
chr1	111058797	111064797	KCNA10	0	-
chr1	111171096	111177096	KCNA2	0	-
chr1	111214562	111220562	KCNA3	0	-
chr1	111830473	111836473	CHIA	0	+
chr1	113258527	113264527	TAFA3	0	+
chr1	114693502	114699502	SYT6	0	-
chr1	115235239	115241239	AMPD1	0	-
chr1	115394484	115400484	SYCP1	0	+
chr1	115569447	115575447	TSHB	0	+
chr1	115878391	115884391	NGF	0	-
chr1	119908402	119914402	HAO2	0	+
chr1	119954554	119960554	HSD3B2	0	+
chr1	120436138	120442138	ADAM30	0	-
chr1	145395250	145401250	HJV	0	+
chr1	147371921	147377921	GJA8	0	+
chr1	148199536	148205536	KNOWN	0	-
chr1	148641036	148647036	PPIAL4E	0	+
chr1	149397553	149403553	H3-7	0	-
chr1	149782248	149788248	H3C13	0	-
chr1	150226646	150232646	CA14	0	+
chr1	150856612	150862612	CTXND2	0	+
chr1	151679909	151685909	RIIAD1	0	+
chr1	151774895	151780895	LINGO4	0	-
chr1	151810033	151816033	C2CD4D	0	-
chr1	152058540	152064540	TCHHL1	0	-
chr1	152193669	152199669	HRNR	0	-
chr1	152329482	152335482	FLG2	0	-
chr1	152480279	152486279	LCE5A	0	+
chr1	152536256	152542256	LCE3E	0	-
chr1	152569710	152575710	LCE3C	0	+
chr1	152583287	152589287	LCE3B	0	+
chr1	152592579	152598579	LCE3A	0	-
chr1	152632856	152638856	LCE2D	0	+
chr1	152644755	152650755	LCE2C	0	+
chr1	152655599	152661599	LCE2B	0	+
chr1	152667821	152673821	LCE2A	0	+
chr1	152677636	152683636	LCE4A	0	+
chr1	152688998	152694998	C1orf68	0	+
chr1	152727501	152733501	KPRP	0	+
chr1	152744616	152750616	LCE1F	0	+
chr1	152755690	152761690	LCE1E	0	+
chr1	152766197	152772197	LCE1D	0	+
chr1	152776127	152782127	LCE1C	0	-
chr1	152781447	152787447	LCE1B	0	+
chr1	152796949	152802949	LCE1A	0	+
chr1	152812332	152818332	LCE6A	0	+
chr1	152847798	152853798	SMCP	0	+
chr1	152916682	152922682	SPRR5	0	+
chr1	152940124	152946124	SPRR4	0	+
chr1	153172906	153178906	LELP1	0	+
chr1	153229163	153235163	LORICRIN	0	+
chr1	154124592	154130592	NUP210L	0	-
chr1	154175809	154181809	CFAP141	0	-
chr1	154290566	154296566	AQP10	0	+
chr1	154471695	154477695	TDRD10	0	+
chr1	154537254	154543254	CHRNB2	0	+
chr1	154963062	154969062	LENEP	0	+
chr1	155003300	155009300	DCST1	0	+
chr1	155268229	155274229	PKLR	0	-
chr1	155908429	155914429	RXFP4	0	+
chr1	156266098	156272098	VHLL	0	-
chr1	156546515	156552515	TTC24	0	+
chr1	156586123	156592123	HAPLN2	0	+
chr1	156782432	156788432	NTRK1	0	+
chr1	156887424	156893424	LRRC71	0	+
chr1	157079204	157085204	ETV3L	0	-
chr1	157564875	157570875	FCRL4	0	-
chr1	157743922	157749922	FCRL2	0	-
chr1	157786910	157792910	FCRL1	0	-
chr1	157865046	157871046	CD5L	0	-
chr1	158298321	158304321	CD1B	0	-
chr1	158320486	158326486	CD1E	0	+
chr1	158366256	158372256	OR10T2	0	-
chr1	158393027	158399027	OR10K2	0	-
chr1	158428364	158434364	OR10K1	0	+
chr1	158439010	158445010	OR10R2	0	+
chr1	158521195	158527195	OR6Y1	0	-
chr1	158537370	158543370	OR6P1	0	-
chr1	158546689	158552689	OR10X1	0	-
chr1	158653505	158659505	SPTA1	0	-
chr1	158667442	158673442	OR6K2	0	-
chr1	158687510	158693510	OR6K3	0	-
chr1	158738985	158744985	OR6N1	0	-
chr1	158747994	158753994	OR6N2	0	-
chr1	159281449	159287449	OR10J3	0	-
chr1	159398994	159404994	OR10J4	0	+
chr1	159404635	159410635	OR10J1	0	+
chr1	159502797	159508797	OR10J5	0	-
chr1	159554616	159560616	APCS	0	+
chr1	159681379	159687379	CRP	0	-
chr1	159767301	159773301	FCRL6	0	+
chr1	159839843	159845843	ENSG00000256029	0	-
chr1	159921027	159927027	SLAMF9	0	-
chr1	160036950	160042950	KCNJ10	0	-
chr1	160048328	160054328	KCNJ9	0	+
chr1	162343644	162349644	SPATA46	0	-
chr1	162378928	162384928	SH2D1B	0	-
chr1	165322952	165328952	LMX1A	0	-
chr1	165411592	165417592	RXRG	0	-
chr1	165510237	165516237	LRRC52	0	+
chr1	167132716	167138716	GPA33	0	-
chr1	167880453	167886453	ADCY10	0	-
chr1	168510235	168516235	XCL2	0	-
chr1	170112100	170118100	NTMT2	0	+
chr1	170901667	170907667	MROH9	0	+
chr1	171566761	171572761	MYOCOS	0	+
chr1	172386825	172392825	C1orf105	0	+
chr1	172625243	172631243	FASLG	0	+
chr1	173017081	173023081	TNFSF18	0	-
chr1	173569211	173575211	SLC9C2	0	-
chr1	173635990	173641990	ANKRD45	0	-
chr1	173883465	173889465	SERPINC1	0	-
chr1	175709752	175715752	TNR	0	-
chr1	177131109	177137109	ASTN1	0	-
chr1	177137094	177143094	BRINP2	0	+
chr1	178479244	178485244	TEX35	0	+
chr1	179709426	179715426	FAM163A	0	+
chr1	181283826	181289826	CACNA1E	0	+
chr1	182027847	182033847	ZNF648	0	-
chr1	182366802	182372802	TEDDM1	0	-
chr1	182375327	182381327	RGSL1	0	+
chr1	182650722	182656722	RGS8	0	-
chr1	182919660	182925660	SHCBP1L	0	-
chr1	186427246	186433246	PDC	0	-
chr1	190444534	190450534	BRINP3	0	-
chr1	192124592	192130592	RGS18	0	+
chr1	192283122	192289122	RGS21	0	+
chr1	192602268	192608268	RGS13	0	+
chr1	196575355	196581355	KCNT2	0	-
chr1	196854144	196860144	CFHR4	0	+
chr1	196909868	196915868	CFHR2	0	+
chr1	196941140	196947140	CFHR5	0	+
chr1	197033390	197039390	F13B	0	-
chr1	197234334	197240334	CRB1	0	+
chr1	197878032	197884032	LHX9	0	+
chr1	198507075	198513075	ATP6V1G3	0	-
chr1	200839109	200845109	GPR25	0	+
chr1	201078579	201084579	CACNA1S	0	-
chr1	201093312	201099312	ASCL5	0	-
chr1	201156952	201162952	IGFN1	0	+
chr1	203052140	203058140	MYOG	0	-
chr1	203460281	203466281	OPTC	0	+
chr1	205009065	205015065	CNTN2	0	+
chr1	205323218	205329218	KLHDC8A	0	-
chr1	206220632	206226632	AVPR1B	0	+
chr1	206941109	206947109	IL19	0	+
chr1	207035968	207041968	IL20	0	+
chr1	207140970	207146970	FCAMR	0	-
chr1	207259205	207265205	C4BPB	0	+
chr1	207274578	207280578	C4BPA	0	+
chr1	207815458	207821458	CR1L	0	+
chr1	209754059	209760059	CAMK1G	0	+
chr1	211304507	211310507	KCNH1	0	-
chr1	211662504	211668504	RD3	0	-
chr1	212794816	212800816	GARIN4	0	+
chr1	213017991	213023991	SPATA45	0	-
chr1	215176118	215182118	KCNK2	0	+
chr1	220129360	220135360	SLC30A10	0	-
chr1	223563757	223569757	CCDC185	0	+
chr1	226126083	226132083	LEFTY2	0	-
chr1	226408319	226414319	MIXL1	0	+
chr1	228000376	228006376	PRSS38	0	+
chr1	228191699	228197699	WNT3A	0	+
chr1	228610061	228616061	H3-4	0	-
chr1	231294804	231300804	TRIM67	0	+
chr1	234037422	234043422	SLC35F3	0	+
chr1	236824441	236830441	ACTN2	0	+
chr1	237164741	237170741	MT1HL1	0	-
chr1	238051222	238057222	ZP4	0	-
chr1	240174648	240180648	FMN2	0	+
chr1	241517674	241523674	RGS7	0	-
chr1	241812580	241818580	WDR64	0	+
chr1	242118069	242124069	BECN2	0	+
chr1	242159400	242165400	MAP1LC3C	0	-
chr1	242684999	242690999	PLD5	0	-
chr1	244512937	244518937	C1orf100	0	+
chr1	244614679	244620679	CATSPERE	0	+
chr1	247416274	247422274	VN1R5	0	+
chr1	247618407	247624407	OR2B11	0	-
chr1	247667360	247673360	GCSAML	0	+
chr1	247748662	247754662	OR2G2	0	+
chr1	247765888	247771888	OR2G3	0	+
chr1	247777445	247783445	OR14L1P	0	+
chr1	247840041	247846041	OR13G1	0	-
chr1	247884066	247890066	ENSG00000239395	0	-
chr1	247898917	247904917	OR14K1	0	+
chr1	247920858	247926858	OR1C1	0	-
chr1	247930471	247936471	OR9H1P	0	+
chr1	247984421	247990421	OR14A16	0	-
chr1	248002198	248008198	OR11L1	0	-
chr1	248017489	248023489	TRIM58	0	+
chr1	248055889	248061889	OR2W3	0	+
chr1	248080554	248086554	OR2T8	0	+
chr1	248085191	248091191	OR2AJ1	0	+
chr1	248109160	248115160	OR2L8	0	+
chr1	248125535	248131535	OR2AK2	0	+
chr1	248173962	248179962	OR2L5	0	+
chr1	248190372	248196372	OR2L2	0	+
chr1	248207138	248213138	OR2L3	0	+
chr1	248255486	248261486	OR2L13	0	+
chr1	248305450	248311450	OR2M5	0	+
chr1	248335123	248341123	OR2M2	0	+
chr1	248357567	248363567	OR2M3	0	+
chr1	248391719	248397719	OR2M4	0	+
chr1	248438278	248444278	OR2T33	0	-
chr1	248463726	248469726	OR2T12	0	-
chr1	248484870	248490870	OR2M7	0	-
chr1	248509077	248515077	OR14C36	0	+
chr1	248521883	248527883	KNOWN	0	+
chr1	248536047	248542047	OR2T6	0	+
chr1	248563349	248569349	OR2T1	0	+
chr1	248596660	248602660	OR2T7	0	+
chr1	248605813	248611813	OR2T2	0	+
chr1	248633652	248639652	OR2T3	0	+
chr1	248648890	248654890	OR2T5	0	+
chr1	248668374	248674374	OR2G6	0	+
chr1	248723073	248729073	OR2T29	0	-
chr1	248735058	248741058	OR2T34	0	-
chr1	248758001	248764001	OR2T10	0	-
chr1	248795392	248801392	OR2T11	0	-
chr1	248805579	248811579	OR2T35	0	-
chr1	248811185	248817185	KNOWN	0	-
chr10	117103	123103	TUBB8	0	-
chr10	1776719	1782719	ADARB2	0	-
chr10	5224150	5230150	AKR1C8	0	-
chr10	5403929	5409929	UCN3	0	+
chr10	5443791	5449791	TUBAL3	0	-
chr10	7742279	7748279	ITIH2	0	+
chr10	13273374	13279374	UCMA	0	-
chr10	14998387	15004387	MEIG1	0	+
chr10	15071226	15077226	OLAH	0	+
chr10	15127775	15133775	ACBD7	0	-
chr10	17168810	17174810	CUBN	0	-
chr10	17493594	17499594	ST8SIA6	0	-
chr10	17791200	17797200	TMEM236	0	+
chr10	18237768	18243768	SLC39A12	0	+
chr10	19334730	19340730	MALRD1	0	+
chr10	22503944	22509944	EBLN1	0	-
chr10	22631374	22637374	SPAG6	0	+
chr10	23213953	23219953	ARMC3	0	+
chr10	23478241	23484241	PTF1A	0	+
chr10	23630774	23636774	C10orf67	0	-
chr10	25348208	25354208	ENKUR	0	-
chr10	26502594	26508594	GAD2	0	+
chr10	27700297	27706297	PTCHD3	0	-
chr10	28285008	28291008	ODAD2	0	-
chr10	29574990	29580990	LYZL1	0	+
chr10	30915691	30921691	LYZL2	0	-
chr10	35891269	35897269	GJD4	0	+
chr10	37411526	37417526	ANKRD30A	0	+
chr10	45403764	45409764	TMEM72	0	+
chr10	46968400	46974400	SYT15B	0	-
chr10	47080457	47086457	NPY4R	0	+
chr10	47080457	47086457	NPY4R2	0	+
chr10	47178681	47184681	KNOWN	0	-
chr10	47654581	47660581	ANTXRL	0	+
chr10	48387999	48393999	RBP3	0	-
chr10	48413908	48419908	GDF2	0	-
chr10	48436165	48442165	GDF10	0	-
chr10	49204825	49210825	FAM25C	0	-
chr10	49479739	49485739	FRMPD2	0	-
chr10	50339066	50345066	FAM170B	0	-
chr10	50504215	50510215	C10orf71	0	+
chr10	50601135	50607135	DRGX	0	-
chr10	50814141	50820141	CHAT	0	+
chr10	50884697	50890697	C10orf53	0	+
chr10	52642435	52648435	A1CF	0	-
chr10	54529544	54535544	MBL2	0	-
chr10	57384702	57390702	PCDH15	0	-
chr10	61512799	61518799	MRLN	0	-
chr10	63419687	63425687	CABCOCO1	0	+
chr10	69520395	69526395	CTNNA3	0	-
chr10	69844654	69850654	MYPN	0	+
chr10	69988870	69994870	ATOH7	0	-
chr10	71330178	71336178	NEUROG3	0	-
chr10	72040760	72046760	NPFFR1	0	-
chr10	72204707	72210707	NODAL	0	-
chr10	72542157	72548157	TBATA	0	-
chr10	74650342	74656342	OIT3	0	+
chr10	74711564	74717564	PLA2G12B	0	-
chr10	75398232	75404232	MYOZ1	0	-
chr10	75420561	75426561	SYNPO2L	0	-
chr10	76830400	76836400	DUSP29	0	-
chr10	81367695	81373695	SFTPA1	0	+
chr10	82101501	82107501	DYDC2	0	+
chr10	82294658	82300658	SH2D4B	0	+
chr10	83631950	83637950	NRG3	0	+
chr10	85982300	85988300	LRIT2	0	-
chr10	85987422	85993422	RGR	0	+
chr10	90343510	90349510	LIPJ	0	+
chr10	90421198	90427198	LIPF	0	+
chr10	90463006	90469006	LIPK	0	+
chr10	90516739	90522739	LIPN	0	+
chr10	91313398	91319398	SLC16A12	0	-
chr10	94817555	94823555	CYP26C1	0	+
chr10	95323422	95329422	FFAR4	0	+
chr10	95369294	95375294	PDE6C	0	+
chr10	95514597	95520597	LGI1	0	+
chr10	96826254	96832254	CYP2C8	0	-
chr10	97664360	97670360	CC2D2B	0	+
chr10	98061166	98067166	DNTT	0	+
chr10	98116122	98122122	OPALIN	0	-
chr10	98942716	98948716	SLIT1	0	-
chr10	99329256	99335256	ANKRD2	0	+
chr10	99528756	99534756	SFRP5	0	-
chr10	101289699	101295699	NKX2-3	0	+
chr10	101838626	101844626	CPN1	0	-
chr10	102087021	102093021	PKD2L1	0	-
chr10	102219766	102225766	WNT8B	0	+
chr10	102492153	102498153	PAX2	0	+
chr10	102986220	102992220	LBX1	0	-
chr10	103537128	103543128	FGF8	0	-
chr10	103983056	103989056	ELOVL3	0	+
chr10	103998269	104004269	PITX3	0	-
chr10	105215657	105221657	CALHM1	0	-
chr10	105989122	105995122	CFAP43	0	-
chr10	106110591	106116591	CFAP58	0	+
chr10	106398048	106404048	SORCS3	0	+
chr10	108921464	108927464	SORCS1	0	-
chr10	114040158	114046158	TECTB	0	+
chr10	115420829	115426829	NRAP	0	-
chr10	115936029	115942029	TDRD1	0	+
chr10	116850124	116856124	ATRNL1	0	+
chr10	118080960	118086960	CCDC172	0	+
chr10	118184359	118190359	PNLIPRP3	0	+
chr10	118302443	118308443	PNLIP	0	+
chr10	118346897	118352897	PNLIPRP1	0	+
chr10	118377465	118383465	PNLIPRP2	0	+
chr10	118426775	118432775	C10orf82	0	-
chr10	118894812	118900812	VAX1	0	-
chr10	118954000	118960000	KCNK18	0	+
chr10	120352160	120358160	PRLHR	0	-
chr10	124211169	124217169	ARMS2	0	+
chr10	124456362	124462362	C10orf120	0	-
chr10	124667126	124673126	FAM24A	0	+
chr10	124892486	124898486	HMX3	0	+
chr10	124904652	124910652	HMX2	0	+
chr10	125422871	125428871	GPR26	0	+
chr10	126135604	126141604	NKX1-2	0	-
chr10	127368732	127374732	TEX36	0	-
chr10	128484277	128490277	C10orf90	0	-
chr10	129344573	129350573	NPS	0	+
chr10	129532449	129538449	FOXI2	0	+
chr10	129688205	129694205	CLRN3	0	-
chr10	133106984	133112984	TCERG1L	0	-
chr10	133846840	133852840	JAKMIP3	0	+
chr10	134753327	134759327	CFAP46	0	-
chr10	134898428	134904428	ADGRA1	0	+
chr10	134970723	134976723	KNDC1	0	+
chr10	135040721	135046721	UTF1	0	+
chr10	135048359	135054359	VENTX	0	+
chr10	135380339	135386339	SYCE1	0	-
chr10	135437299	135443299	FRG2B	0	-
chr11	275407	281407	NLRP6	0	+
chr11	296526	302526	IFITM5	0	-
chr11	624181	630181	SCT	0	-
chr11	634269	640269	DRD4	0	+
chr11	787113	793113	CEND1	0	-
chr11	1603513	1609513	KRTAP5-1	0	-
chr11	1616524	1622524	KRTAP5-2	0	-
chr11	1626693	1632693	KRTAP5-3	0	-
chr11	1640368	1646368	KRTAP5-4	0	-
chr11	1648005	1654005	KRTAP5-5	0	+
chr11	1715425	1721425	KRTAP5-6	0	+
chr11	2179451	2185451	INS	0	-
chr11	2320227	2326227	TSPAN32	0	+
chr11	2462744	2468744	TRPM5	0	-
chr11	3237043	3243043	MRGPRG	0	-
chr11	3250647	3256647	MRGPRE	0	-
chr11	3660546	3666546	ART5	0	-
chr11	3663358	3669358	ART1	0	+
chr11	4386616	4392616	OR52B4	0	-
chr11	4467525	4473525	OR52K2	0	+
chr11	4500876	4506876	OR52K1	0	+
chr11	4563421	4569421	OR52M1	0	+
chr11	4599973	4605973	OR52I2	0	+
chr11	4611980	4617980	OR52I1	0	+
chr11	4655707	4661707	OR51D1	0	+
chr11	4661650	4667650	OR51E1	0	+
chr11	4716084	4722084	OR51E2	0	-
chr11	4723014	4729014	MMP26	0	+
chr11	5013081	5019081	OR51L1	0	+
chr11	5064756	5070756	OR52J3	0	+
chr11	5077857	5083857	OR52E2	0	-
chr11	5087802	5093802	OR52E1	0	+
chr11	5156586	5162586	OR52A5	0	-
chr11	5172987	5178987	OR52A1	0	-
chr11	5218912	5224912	OR51V1	0	-
chr11	5261887	5267887	HBD	0	-
chr11	5696664	5702664	ENSG00000239920	0	-
chr11	5772473	5778473	OR52N4	0	+
chr11	5779383	5785383	OR56B2P	0	+
chr11	5801585	5807585	OR52N5	0	-
chr11	5809495	5815495	OR52N1	0	-
chr11	5827154	5833154	OR52N2	0	+
chr11	5860182	5866182	OR52E6	0	-
chr11	5875920	5881920	OR52E8	0	-
chr11	5898859	5904859	OR52E4	0	+
chr11	5911438	5917438	OR52E5	0	+
chr11	5956981	5962981	OR56A3	0	+
chr11	5986724	5992724	OR56A5	0	-
chr11	6005215	6011215	OR52L1	0	-
chr11	6025176	6031176	OR56A4	0	-
chr11	6052568	6058568	OR56A1	0	-
chr11	6125914	6131914	OR56B4	0	+
chr11	6188556	6194556	OR52B2	0	-
chr11	6217454	6223454	OR52W1	0	+
chr11	6223787	6229787	C11orf42	0	+
chr11	6252995	6258995	CNGA4	0	+
chr11	6278036	6284036	CCKBR	0	+
chr11	6460847	6466847	HPX	0	-
chr11	6790207	6796207	OR2AG2	0	-
chr11	6801251	6807251	OR2AG1	0	+
chr11	6817920	6823920	OR6A2	0	-
chr11	6863914	6869914	OR10A5	0	+
chr11	6881288	6887288	OR10A2	0	+
chr11	6894856	6900856	OR10A4	0	+
chr11	6910731	6916731	OR2D2	0	-
chr11	6939233	6945233	OR2D3	0	+
chr11	7038710	7044710	NLRP14	0	+
chr11	7107229	7113229	RBMXL2	0	+
chr11	7257009	7263009	SYT9	0	+
chr11	7725024	7731024	OVCH2	0	-
chr11	7815489	7821489	OR5P2	0	-
chr11	7849387	7855387	OR5P3	0	-
chr11	7949815	7955815	OR10A6	0	-
chr11	7960255	7966255	OR10A3	0	-
chr11	7983994	7989994	NLRP10	0	-
chr11	8287263	8293263	LMO1	0	-
chr11	8951553	8957553	C11orf16	0	-
chr11	8961563	8967563	ASCL3	0	-
chr11	13514728	13520728	PTH	0	-
chr11	14923543	14929543	CALCB	0	+
chr11	15130970	15136970	INSC	0	+
chr11	17370347	17376347	NCR3LG1	0	+
chr11	17495441	17501441	ABCC8	0	-
chr11	17565806	17571806	OTOG	0	+
chr11	17738118	17744118	MYOD1	0	+
chr11	18064816	18070816	TPH1	0	-
chr11	18139502	18145502	MRGPRX3	0	+
chr11	18191384	18197384	MRGPRX4	0	+
chr11	18430865	18436865	LDHC	0	+
chr11	18811268	18817268	PTPN5	0	-
chr11	18957961	18963961	MRGPRX1	0	-
chr11	19079264	19085264	MRGPRX2	0	-
chr11	19229118	19235118	CSRP3	0	-
chr11	20179021	20185021	DBX1	0	-
chr11	20618140	20624140	SLC6A5	0	+
chr11	22356927	22362927	SLC17A6	0	+
chr11	22879020	22885020	CCDC179	0	-
chr11	30035577	30041577	KCNA4	0	-
chr11	30249561	30255561	FSHB	0	+
chr11	31388357	31394357	DCDC1	0	-
chr11	32454110	32460110	WT1	0	-
chr11	35438610	35444610	SLC1A2	0	-
chr11	41478323	41484323	LRRC4C	0	-
chr11	44066531	44072531	ACCSL	0	+
chr11	44328689	44334689	ALX4	0	-
chr11	45925823	45931823	C11orf94	0	-
chr11	46410326	46416326	CHRM4	0	-
chr11	46737746	46743746	F2	0	+
chr11	47371253	47377253	MYBPC3	0	-
chr11	47467695	47473695	RAPSN	0	-
chr11	47605230	47611230	FAM180B	0	+
chr11	47612963	47618963	C1QTNF4	0	-
chr11	48235362	48241362	OR4B1	0	+
chr11	48263656	48269656	OR4X2	0	+
chr11	48282413	48288413	OR4X1	0	+
chr11	48324775	48330775	OR4S1	0	+
chr11	48343472	48349472	OR4C3	0	+
chr11	48385017	48391017	OR4C5	0	-
chr11	48507345	48513345	OR4A47	0	+
chr11	49002437	49008437	TRIM51G	0	-
chr11	49046053	49052053	TRIM49B	0	+
chr11	49077664	49083664	TRIM64C	0	-
chr11	49970943	49976943	OR4C13	0	+
chr11	50001071	50007071	OR4C12	0	-
chr11	51409448	51415448	OR4A5	0	-
chr11	51433403	51439403	OR4A8	0	-
chr11	51512282	51518282	OR4C46	0	+
chr11	55026631	55032631	TRIM48	0	+
chr11	55107677	55113677	OR4A16	0	+
chr11	55132450	55138450	OR4A15	0	+
chr11	55318783	55324783	OR4C15	0	+
chr11	55336604	55342604	OR4C16	0	+
chr11	55372121	55378121	OR4C11	0	-
chr11	55399589	55405589	OR4P4	0	+
chr11	55412803	55418803	OR4S2	0	+
chr11	55426677	55432677	OR4C6	0	+
chr11	55488252	55494252	OR5D3P	0	+
chr11	55537914	55543914	OR5D13	0	+
chr11	55560032	55566032	OR5D14	0	+
chr11	55575843	55581843	OR5L1	0	+
chr11	55584106	55590106	OR5D18	0	+
chr11	55591695	55597695	OR5L2	0	+
chr11	55603228	55609228	OR5D16	0	+
chr11	55647773	55653773	TRIM51	0	+
