Chr	Start	End	Name	Region_Type	Orientation
chr1	38452747	38465442	SF3A3-FHL3	T	--
chr1	39322444	39333173	RRAGC-ENSG00000274944	T	--
chr1	39344289	39354479	ENSG00000274944-RHBDL2	T	--
chr1	39949849	39960308	MACF1-BMP8A	T	++
chr1	40134779	40147320	NT5C1A-HPCAL4	T	--
chr1	40703593	40714619	RLF-TMCO2	T	++
chr1	40714356	40726713	TMCO2-ZMPSTE24	T	++
chr1	41485909	41495874	SLFNL1-SCMH1	T	--
chr1	43119861	43127006	CCDC30-PPIH	T	++
chr1	43139429	43151089	PPIH-YBX1	T	++
chr1	43202925	43215006	CLDN19-P3H1	T	--
chr1	43279290	43285793	TMEM269-ERMAP	T	++
chr1	43307662	43315244	ERMAP-ZNF691	T	++
chr1	43817137	43827652	MPL-CDC20	T	++
chr1	44393686	44401992	ENSG00000284989-ARTN	T	++
chr1	44399912	44415622	ARTN-IPO13	T	++
chr1	44430694	44438672	IPO13-DPH2	T	++
chr1	44436041	44443159	DPH2-ATP6V0B	T	++
chr1	44440967	44447615	ATP6V0B-B4GALT2	T	++
chr1	45230439	45243923	KIF2C-RPS8	T	++
chr1	45268662	45277195	PLK3-BTBD19	T	++
chr1	45305925	45319194	PTCH2-EIF2B3	T	--
chr1	45473996	45485071	HECTD3-ZSWIM5	T	--
chr1	45953827	45962538	ENSG00000288208-CCDC163	T	--
chr1	46086729	46095976	CCDC17-GPBP1L1	T	--
chr1	46150785	46162996	GPBP1L1-IPP	T	--
chr1	47006641	47014313	TMEM275-KNCN	T	--
chr1	47014319	47026079	KNCN-MKNK1	T	--
chr1	47136539	47143331	ATPAF1-EFCAB14	T	--
chr1	51807788	51822935	TTC39A-EPS15	T	--
chr1	52867095	52876954	ORC1-TUT4	T	--
chr1	53701190	53711036	MAGOH-LRP8	T	--
chr1	54480859	54495354	LDLRAD1-TMEM59	T	--
chr1	55101865	55110459	ACOT11-MROH7-TTC4	T	++
chr1	55454961	55467606	TMEM61-BSND	T	++
chr1	60273319	60283458	FGGY-HOOK1	T	++
chr1	65878554	65889335	DNAJC6-LEPR	T	++
chr1	67213822	67221142	SGIP1-DYNLT5	T	++
chr1	76250260	76265567	ACADM-MSH4	T	++
chr1	78342225	78357198	MIGA1-NEXN	T	++
chr1	79108830	79118481	IFI44L-IFI44	T	++
chr1	84852640	84867167	SAMD13-DNASE2B	T	++
chr1	84961035	84974983	RPF1-SPATA1	T	++
chr1	85722355	85734459	C1orf52-BCL10	T	--
chr1	94342474	94353755	DNTTIP2-GCLM	T	--
chr1	100640829	100655475	LRRC39-DBT	T	--
chr1	109242550	109258530	PRPF38B-FNDC7	T	++
chr1	109282371	109292296	FNDC7-STXBP3	T	++
chr1	109503106	109515836	AKNAD1-WDR47	T	--
chr1	109746403	109759540	ELAPOR1-SARS1	T	++
chr1	109822808	109837987	PSRC1-MYBPHL	T	--
chr1	109846633	109855190	MYBPHL-SORT1	T	--
chr1	109937540	109944664	SORT1-PSMA5	T	--
chr1	110021756	110029101	SYPL2-ATXN7L2	T	++
chr1	110032426	110039674	ATXN7L2-CYB561D1	T	++
chr1	110088028	110094237	GPR61-GNAI3	T	++
chr1	110249173	110257402	GSTM2-GSTM5	T	++
chr1	110563364	110577199	AHCYL1-STRIP1	T	++
chr1	110741824	110755936	SLC6A17-KCNC4	T	++
chr1	111058797	111065459	KCNA10-KCNA2	T	--
chr1	114299111	114307454	PHTF1-RSBN1	T	--
chr1	114352098	114359433	RSBN1-PTPN22	T	--
chr1	114411375	114422438	PTPN22-BCL2L15	T	--
chr1	114427203	114439816	BCL2L15-AP4B1	T	--
chr1	114517491	114525013	HIPK1-OLFML3	T	++
chr1	115121250	115128469	BCAS2-DENND2C	T	--
chr1	115210043	115218711	DENND2C-AMPD1	T	--
chr1	115235239	115250090	AMPD1-NRAS	T	--
chr1	115256392	115262534	NRAS-CSDE1	T	--
chr1	117110661	117120021	CD58-IGSF3	T	--
chr1	145514375	145527969	ENSG00000289565-ITGA10	T	++
chr1	145540868	145552209	ITGA10-ANKRD35	T	++
chr1	145565526	145578233	ANKRD35-PIAS3	T	++
chr1	146641129	146649930	PRKAB2-FMO5	T	--
chr1	149780928	149787780	H2BC18-H3C13	T	--
chr1	149809780	149816505	H3C14-KNOWN	T	--
chr1	149820161	149827170	H2AC19-H3C15	T	++
chr1	149855961	149862440	H2AC20-BOLA1	T	++
chr1	149886396	149898209	SV2A-SF3B4	T	--
chr1	149896695	149903543	SF3B4-MTMR11	T	--
chr1	149905772	149912705	MTMR11-OTUD7B	T	--
chr1	150114507	150124373	VPS45-PLEKHO1	T	++
chr1	150234478	150243600	CA14-C1orf54	T	++
chr1	150250327	150257953	C1orf54-CIART	T	++
chr1	150256505	150269281	CIART-MRPS21	T	++
chr1	150322709	150338567	PRPF3-RPRD2	T	++
chr1	150477078	150483538	TARS2-ECM1	T	++
chr1	150666630	150673536	GOLPH3L-HORMAD1	T	--
chr1	150690371	150705555	HORMAD1-CTSS	T	--
chr1	150779053	150785189	CTSK-ARNT	T	--
chr1	151005189	151011797	PRUNE1-BNIPL	T	++
chr1	151219012	151230185	PIP5K1A-PSMD4	T	++
chr1	151508168	151515781	CGN-TUFT1	T	++
chr1	151760892	151775740	TDRKH-LINGO4	T	--
chr1	151774895	151781547	LINGO4-RORC	T	--
chr1	151801321	151813294	RORC-C2CD4D	T	--
chr1	151810033	151822577	C2CD4D-THEM5	T	--
chr1	152481653	152489958	LCE5A-CRCT1	T	++
chr1	152646045	152661599	LCE2C-LCE2B	T	++
chr1	152668918	152683636	LCE2A-LCE4A	T	++
chr1	152746500	152761690	LCE1F-LCE1E	T	++
chr1	152757902	152772197	LCE1E-LCE1D	T	++
chr1	153075660	153087597	SPRR2E-SPRR2F	T	--
chr1	153505720	153512623	S100A6-S100A5	T	--
chr1	153511241	153519089	S100A5-S100A4	T	--
chr1	153582621	153589731	S100A16-S100A14	T	--
chr1	153586462	153594263	S100A14-S100A13	T	--
chr1	153892836	153904977	GATAD2B-DENND4B	T	--
chr1	153916194	153923145	DENND4B-CRTC2	T	--
chr1	153928091	153934627	CRTC2-ENSG00000285779	T	--
chr1	153945363	153957093	ENSG00000285779-RAB13	T	--
chr1	154124592	154130780	NUP210L-TPM3	T	--
chr1	154164124	154174561	TPM3-CFAP141	T	--
chr1	154240986	154247831	UBAP2L-HAX1	T	++
chr1	154294801	154301001	AQP10-ATP8B2	T	++
chr1	154906195	154919552	PMVK-PBXIP1	T	--
chr1	154925599	154937774	PBXIP1-SHC1	T	--
chr1	154948727	154958814	CKS1B-FLAD1	T	++
chr1	154962587	154969062	FLAD1-LENEP	T	++
chr1	154963791	154978106	LENEP-ZBTB7B	T	++
chr1	155104375	155110820	EFNA1-SLC50A1	T	++
chr1	155156748	155168379	ENSG00000273088-THBS3	T	--
chr1	155211490	155219996	GBA-FAM189B	T	--
chr1	155222274	155228770	FAM189B-SCAMP3	T	--
chr1	155229221	155235659	SCAMP3-CLK2	T	--
chr1	155287457	155293685	FDPS-RUSC1	T	++
chr1	155878195	155885836	RIT1-KHDC4	T	--
chr1	155973861	155981839	ARHGEF2-SSR2	T	--
chr1	156025297	156033951	LAMTOR2-RAB25	T	++
chr1	156106872	156120157	LMNA-SEMA4A	T	++
chr1	156179587	156185773	SLC25A44-PMF1-BGLAP	T	++
chr1	156266098	156281759	VHLL-CCT3	T	--
chr1	156554511	156564548	TTC24-NAXE	T	++
chr1	156576299	156592123	NAXE-HAPLN2	T	++
chr1	156883221	156893424	PEAR1-LRRC71	T	++
chr1	157079204	157093983	ETV3L-ETV3	T	--
chr1	158437647	158445010	OR10K1-OR10R2	T	++
chr1	158521195	158533396	OR6Y1-OR6P1	T	--
chr1	158537370	158551709	OR6P1-OR10X1	T	--
chr1	158738985	158747012	OR6N1-OR6N2	T	--
chr1	159399928	159410635	OR10J4-OR10J1	T	++
chr1	159877159	159890897	KNOWN-TAGLN2	T	--
chr1	159892297	159899829	TAGLN2-IGSF9	T	--
chr1	159912403	159924282	IGSF9-SLAMF9	T	--
chr1	160110381	160124376	ATP1A2-ATP1A4	T	++
chr1	160153770	160163365	ATP1A4-CASQ1	T	++
chr1	160168676	160178170	CASQ1-PEA15	T	++
chr1	160251920	160261384	ENSG00000258465-COPA	T	--
chr1	161005752	161012041	ENSG00000270149-USF1	T	--
chr1	161012767	161019736	USF1-ARHGAP30	T	--
chr1	161036760	161043788	ARHGAP30-NECTIN4	T	--
chr1	161084845	161093764	PFDN2-DEDD	T	--
chr1	161125646	161132240	UFC1-USP21	T	++
chr1	161132513	161138846	USP21-PPOX	T	++
chr1	161181513	161188024	NDUFS2-FCER1G	T	++
chr1	161190421	161202456	APOA2-NR1I3	T	--
chr1	161490803	161497330	FCGR2A-HSPA6	T	++
chr1	161681142	161694334	FCRLA-FCRLB	T	++
chr1	161724028	161739088	DUSP12-ATF6	T	++
chr1	162754195	162763492	DDR2-HSD17B7	T	++
chr1	169426907	169436147	CCDC181-SLC19A2	T	--
chr1	169552826	169561087	F5-SELP	T	--
chr1	171559650	171572761	PRRC2C-MYOCOS	T	++
chr1	171780163	171790027	METTL13-DNM3	T	++
chr1	172384606	172392825	DNM3-C1orf105	T	++
chr1	173569211	173580475	SLC9C2-ANKRD45	T	--
chr1	173824946	173840220	DARS2-ZBTB37	T	++
chr1	174961445	174971300	RABGAP1L-CACYBP	T	++
chr1	179042702	179054205	FAM20B-TOR3A	T	++
chr1	179324815	179337855	SOAT1-AXDND1	T	++
chr1	182358341	182370252	GLUL-TEDDM1	T	--
chr1	182555391	182570758	RNASEL-RGS16	T	--
chr1	182796519	182811482	NPL-DHX9	T	++
chr1	197112824	197125812	ASPM-ZBTB41	T	--
chr1	197873497	197884032	C1orf53-LHX9	T	++
chr1	200586879	200596024	KIF14-DDX59	T	--
chr1	201078579	201086071	CACNA1S-ASCL5	T	--
chr1	201093312	201106900	ASCL5-TMEM9	T	--
chr1	201343892	201352961	TNNT2-LAD1	T	--
chr1	201366043	201375896	LAD1-TNNI1	T	--
chr1	201793097	201801277	NAV1-IPO9	T	++
chr1	201850419	201860808	IPO9-SHISA4	T	++
chr1	201972275	201980073	RNPEP-ELF3	T	++
chr1	202110871	202119141	ARL8A-PTPN7	T	--
chr1	202855277	202863244	RABIF-KLHL12	T	--
chr1	202924700	202934001	ADIPOR1-CYB5R1	T	--
chr1	202990976	202998619	TMEM183A-PPFIA4	T	++
chr1	203141954	203151059	MYBPH-CHI3L1	T	--
chr1	203457480	203466281	PRELP-OPTC	T	++
chr1	203821127	203833727	ZC3H11A-SNRPE	T	++
chr1	204118172	204126947	ETNK2-REN	T	--
chr1	204156452	204162469	REN-KISS1	T	--
chr1	204162619	204170291	KISS1-GOLT1A	T	--
chr1	204180116	204190981	GOLT1A-PLEKHA6	T	--
chr1	205050588	205058270	TMEM81-RBBP5	T	--
chr1	206634783	206646819	KNOWN-IKBKE	T	++
chr1	206854764	206861250	DYRK3-MAPKAPK2	T	++
chr1	207093592	207104867	FCMR-PIGR	T	--
chr1	207251369	207265205	PFKFB2-C4BPB	T	++
chr1	207270338	207280578	C4BPB-C4BPA	T	++
chr1	207660240	207672492	CR2-CR1	T	++
chr1	207812110	207821458	CR1-CR1L	T	++
chr1	209846735	209862523	G0S2-HSD11B1	T	++
chr1	212791119	212800816	ATF3-GARIN4	T	++
chr1	218508325	218521678	RRP15-TGFB2	T	++
chr1	220129360	220144942	SLC30A10-EPRS1	T	--
chr1	220955157	220963332	MTARC2-ENSG00000286231	T	++
chr1	222718446	222734244	HHIPL2-TAF1A	T	--
chr1	226067080	226077396	TMEM63A-ENSG00000255835	T	--
chr1	228290112	228297380	C1orf35-MRPL55	T	--
chr1	228333685	228340631	GUK1-GJC2	T	++
chr1	228344527	228356505	GJC2-IBA57	T	++
chr1	228591536	228598636	TRIM11-TRIM17	T	--
chr1	228601562	228615546	TRIM17-H3-4	T	--
chr1	228610061	228625478	H3-4-H2AW	T	--
chr1	229566851	229579006	ACTA1-NUP133	T	--
chr1	229641088	229655329	NUP133-ABCB10	T	--
chr1	235289152	235297949	TOMM20-ARID4B	T	--
chr1	248083454	248091191	OR2T8-OR2AJ1	T	++
chr1	248184578	248196372	OR2L5-OR2L2	T	++
chr1	248202607	248213138	OR2L2-OR2L3	T	++
chr1	248604617	248611813	OR2T7-OR2T2	T	++
chr1	248795392	248802657	OR2T11-OR2T35	T	--
chr1	248805579	248816232	OR2T35-KNOWN	T	--
chr2	1368385	1380838	SNTG2-TPO	T	++
chr2	3747261	3754165	ALLC-DCDC2C	T	++
chr2	11288443	11298324	C2orf50-SLC66A3	T	++
chr2	20098744	20113024	TTC32-WDR35	T	--
chr2	20186866	20194813	WDR35-MATN3	T	--
chr2	24224779	24235951	UBXN2A-MFSD2B	T	++
chr2	24389509	24400922	FAM228B-FAM228A	T	++
chr2	26615753	26627788	SELENOI-DRC1	T	++
chr2	27247087	27258778	MAPRE3-TMEM214	T	++
chr2	27261562	27268232	TMEM214-AGBL5	T	++
chr2	27290490	27304483	AGBL5-EMILIN1	T	++
chr2	27545547	27551716	MPV17-GTF3C2	T	--
chr2	27576866	27590219	GTF3C2-EIF2B4	T	--
chr2	27709672	27717750	IFT172-FNDC4	T	--
chr2	27802589	27808836	C2orf16-ZNF512	T	++
chr2	27843084	27854114	ZNF512-GPN1	T	++
chr2	29168085	29182477	WDR43-TOGARAM2	T	++
chr2	32379706	32393910	SPAST-SLC30A6	T	++
chr2	32841638	32856099	BIRC6-TTC27	T	++
chr2	37190679	37198526	STRN-HEATR5B	T	--
chr2	37420741	37431755	SULT6B1-CEBPZ	T	--
chr2	39468124	39479407	CDKL4-MAP4K3	T	--
chr2	42988275	42997229	OXER1-HAAO	T	--
chr2	43450745	43460990	ZFP36L2-THADA	T	--
chr2	43992126	44004178	PLEKHH2-DYNC2LI1	T	++
chr2	55456699	55466731	CLHC1-MTIF2	T	--
chr2	61362169	61375203	SANBR-C2orf74	T	++
chr2	61695222	61706167	USP34-XPO1	T	--
chr2	63270622	63280192	EHBP1-OTX1	T	++
chr2	69611382	69626245	GFPT1-NFU1	T	--
chr2	70517872	70526107	SNRPG-FAM136A	T	--
chr2	70992357	71007442	ADD2-FIGLA	T	--
chr2	71044731	71060342	CLEC4F-CD207	T	--
chr2	73436641	73444350	NOTO-SMYD5	T	++
chr2	73508606	73521057	FBXO41-EGR4	T	--
chr2	74143992	74156953	ACTG2-DGUOK	T	++
chr2	74372039	74382655	BOLA3-MOB1A	T	--
chr2	74727443	74735170	LBX2-PCGF1	T	--
chr2	74750408	74762385	DQX1-LOXL3	T	--
chr2	74779817	74788010	LOXL3-M1AP	T	--
chr2	85806154	85814554	VAMP8-VAMP5	T	++
chr2	85817529	85825848	VAMP5-RNF181	T	++
chr2	85821831	85832979	RNF181-USP39	T	++
chr2	87032519	87045462	CD8A-CD8B	T	--
chr2	95954056	95966075	PROM2-KCNIP3	T	++
chr2	96779310	96791557	ADRA2B-ASTL	T	--
chr2	96801241	96811908	ASTL-DUSP2	T	--
chr2	96993255	97004504	ITPRIPL1-NCAPH	T	++
chr2	97520671	97528455	ANKRD23-SEMA4C	T	--
chr2	97533494	97544619	SEMA4C-FAM178B	T	--
chr2	102000965	102016821	CREG2-RFX8	T	--
chr2	102793334	102806466	IL1R1-IL1RL2	T	++
chr2	105856924	105870759	GPR45-NOVEL	T	++
chr2	109399266	109406213	RANBP2-CCDC138	T	++
chr2	110870599	110882888	MALL-NPHP1	T	--
chr2	110959643	110972106	NPHP1-MTLN	T	--
chr2	113296316	113302492	TTL-POLR1B	T	++
chr2	113334395	113344817	POLR1B-CHCHD5	T	++
chr2	113519241	113534502	CKAP2L-IL1A	T	--
chr2	113819959	113828547	IL36RN-IL1F10	T	++
chr2	114250781	114259242	CBWD2-FOXD4L1	T	++
chr2	128048742	128059244	ERCC3-MAP3K2	T	--
chr2	128612729	128622204	POLR2D-AMMECR1L	T	--
chr2	130899707	130911965	CCDC74B-SMPD4	T	--
chr2	130937323	130952318	SMPD4-TUBA3E	T	--
chr2	131102540	131116618	IMP4-PTPN18	T	++
chr2	136591754	136600196	LCT-MCM6	T	--
chr2	152115377	152129984	RBM43-NMI	T	--
chr2	169766881	169775008	SPC25-ABCB11	T	--
chr2	172944158	172952468	METAP1D-DLX1	T	++
chr2	176030110	176043986	ATF2-ATP5MC3	T	--
chr2	176957672	176967523	HOXD13-HOXD12	T	++
chr2	176964217	176976518	HOXD12-HOXD10	T	++
chr2	176981665	176990447	HOXD10-HOXD9	T	++
chr2	176986665	176997422	HOXD9-HOXD8	T	++
chr2	176994423	177004340	HOXD8-HOXD3	T	++
chr2	178480470	178490972	TTC30A-PDE11A	T	--
chr2	190532557	190542016	ASNSD1-ANKAR	T	++
chr2	190739355	190747335	PMS1-C2orf88	T	++
chr2	191882686	191897302	STAT1-STAT4	T	--
chr2	201445819	201453737	SGO2-AOX1	T	++
chr2	201726414	201738630	CLK1-PPIL3	T	--
chr2	202038410	202050595	CFLAR-CASP10	T	++
chr2	202091151	202101166	CASP10-CASP8	T	++
chr2	202480901	202487907	C2CD6-TMEM237	T	--
chr2	202505293	202512593	TMEM237-MPP4	T	--
chr2	202560417	202567990	MPP4-ALS2	T	--
chr2	208986248	208995861	CRYGD-CRYGC	T	--
chr2	209025313	209033067	CRYGA-C2orf80	T	--
chr2	209220470	209227438	PIKFYVE-PTH2R	T	++
chr2	215272225	215278778	SPAG16-VWC2L	T	++
chr2	216964506	216975187	TMEM169-XRCC5	T	++
chr2	219116079	219127219	ARPC2-GPBAR1	T	++
chr2	219125584	219137374	GPBAR1-PNKD	T	++
chr2	219258617	219265979	SLC11A1-CTDSP1	T	++
chr2	219564439	219578558	STK36-TTLL4	T	++
chr2	219735955	219748574	WNT6-WNT10A	T	++
chr2	219846906	219857911	FEV-CRYBA2	T	--
chr2	219855144	219870568	CRYBA2-CFAP65	T	--
chr2	220047197	220062959	RETREG2-ZFAND2B	T	++
chr2	220107200	220117432	GLB1L-TUBA4A	T	--
chr2	220288457	220302565	DES-SPEG	T	++
chr2	220355351	220363853	SPEG-SPEGNB	T	++
chr2	220360009	220366587	SPEGNB-GMPPA	T	++
chr2	220375620	220381892	GMPPA-ASIC4	T	++
chr2	220400494	220411385	ASIC4-TMEM198	T	++
chr2	228243711	228255399	TM4SF20-SCYGR1	T	--
chr2	228460971	228476500	SCYGR2-SCYGR10	T	++
chr2	228579744	228592156	SLC19A3-SCYGR6	T	--
chr2	231911434	231924559	C2orf72-PSMD1	T	++
chr2	233387426	233393703	PRSS56-CHRND	T	++
chr2	233398377	233407402	CHRND-CHRNG	T	++
chr2	233409825	233418369	CHRNG-EIF4E2	T	++
chr2	234113549	234121697	INPP5D-ATG16L1	T	++
chr2	234252701	234266140	SAG-DGKD	T	++
chr2	234678946	234687325	UGT1A8-MROH2A	T	++
chr2	239005053	239011981	UBE2F-SCLY-ESPNL	T	++
chr2	239038928	239050309	ESPNL-KLHL30	T	++
chr2	239058588	239070611	KLHL30-ERFE	T	++
chr2	239146303	239155685	HES6-PER2	T	--
chr2	240962160	240971841	NDUFA10-KNOWN	T	--
chr2	241073224	241081443	COPS9-OTOS	T	--
chr2	241929728	241941035	CROCC2-SNED1	T	++
chr2	242665893	242677017	ING5-D2HGDH	T	++
chr2	242705231	242719237	D2HGDH-GAL3ST2	T	++
chr2	242740702	242753160	GAL3ST2-NEU4	T	++
chr3	5219596	5232331	ARL8B-EDEM1	T	++
chr3	8783726	8795067	SSUH2-OXTR	T	--
chr3	8808314	8820088	OXTR-RAD18	T	--
chr3	9741077	9748510	MTMR14-CPNE9	T	++
chr3	9768592	9776413	CPNE9-BRPF1	T	++
chr3	9786703	9794628	BRPF1-OGG1	T	++
chr3	9933033	9947296	JAGN1-IL17RE	T	++
chr3	9955086	9961800	IL17RE-ENSG00000288550	T	++
chr3	10282429	10294056	IRAK2-ENSG00000272410	T	++
chr3	10359796	10368707	SEC13-ATP2B2	T	--
chr3	11302243	11316995	HRH1-ATG7	T	++
chr3	14711166	14719648	CCDC174-C3orf20	T	++
chr3	15479073	15494640	METTL6-COLQ	T	--
chr3	27407951	27417212	NEK10-SLC4A7	T	--
chr3	38022960	38032550	CTDSPL-VILL	T	++
chr3	38317248	38326785	SLC22A13-SLC22A14	T	++
chr3	38531633	38540618	ACVR2B-EXOG	T	++
chr3	39435842	39451207	SLC25A38-RPSA	T	++
chr3	40507078	40521622	RPL14-ZNF620	T	++
chr3	40557227	40569369	ZNF620-ZNF621	T	++
chr3	42741316	42750248	HHATL-ENSG00000280571	T	--
chr3	44370590	44382611	TOPAZ1-TCAIM	T	++
chr3	44686963	44693224	ZNF197-ZNF35	T	++
chr3	44762323	44774088	ZNF502-ZNF501	T	++
chr3	44911868	44919100	KIF15-TGM4	T	++
chr3	45593218	45599886	LARS2-LIMD1	T	++
chr3	45724833	45733548	LIMD1-SACM1L	T	++
chr3	45954534	45962395	LZTFL1-FYCO1	T	--
chr3	47619282	47629759	CSPG5-SMARCC1	T	--
chr3	48468495	48476574	PLXNB1-CCDC51	T	--
chr3	48596448	48604506	PFKFB4-COL7A1	T	--
chr3	48629762	48639435	COL7A1-UQCRC1	T	--
chr3	48645409	48661192	UQCRC1-TMEM89	T	--
chr3	48656202	48666156	TMEM89-SLC26A6	T	--
chr3	48669926	48676896	SLC26A6-CELSR3	T	--
chr3	48720797	48728436	NCKIPSD-IP6K2	T	--
chr3	48774786	48785030	IP6K2-PRKAR2A	T	--
chr3	48882307	48897359	PRKAR2A-SLC25A20	T	--
chr3	49020815	49030322	ARIH2-P4HTM	T	++
chr3	49056726	49064758	DALRD3-IMPDH2	T	--
chr3	49063880	49070140	IMPDH2-QRICH1	T	--
chr3	49128796	49136365	QRICH1-QARS1	T	--
chr3	49139563	49148479	QARS1-USP19	T	--
chr3	49155371	49161547	USP19-LAMB2	T	--
chr3	49392786	49399572	GPX1-RHOA	T	--
