Chr	Start	End	Name	Region_Type	Orientation
chr4	113555151	113561233	ZGRF1-LARP7	D	-+
chr4	142131031	142145041	RNF150-ZNF330	D	-+
chr4	153697882	153704089	TIGD4-ARFIP1	D	-+
chr4	170530783	170536784	NEK1-CLCN3	D	-+
chr4	175201818	175207881	FBXO8-CEP44	D	-+
chr4	175747398	175753819	GLRA3-ADAM29	D	-+
chr4	184577356	184583420	RWDD4-TRAPPC11	D	-+
chr5	1798480	1804521	MRPL36-NDUFS6	D	-+
chr5	6630404	6636540	NSUN2-SRD5A1	D	-+
chr5	7848264	7854299	C5orf49-MTRR	D	-+
chr5	10247009	10253041	ATPSCKMT-CCT5	D	-+
chr5	17489185	17501340	H3Y2-TAF11L2	D	-+
chr5	31529303	31535394	DROSHA-C5orf22	D	-+
chr5	37368208	37382387	NUP155-WDR70	D	-+
chr5	40832324	40844410	RPL37-CARD6	D	-+
chr5	54315499	54323084	ESM1-GZMK	D	-+
chr5	54600522	54606817	DHX29-MTREX	D	-+
chr5	60237900	60244004	ERCC8-NDUFAF2	D	-+
chr5	64855995	64862063	CENPK-PPWD1	D	-+
chr5	78528861	78534954	DMGDH-JMY	D	-+
chr5	79284085	79290134	MTX3-THBS4	D	-+
chr5	94887754	94893805	TTC37-ARSK	D	-+
chr5	102452842	102458853	GIN1-PPIP5K2	D	-+
chr5	125928054	125939617	ALDH7A1-PHAX	D	-+
chr5	132139933	132151994	SEPTIN8-SOWAHA	D	-+
chr5	132199576	132212136	GDF9-LEAP2	D	-+
chr5	133703735	133709875	ENSG00000273345-UBE2B	D	-+
chr5	138626246	138632363	SIL1-MATR3	D	-+
chr5	138839328	138853589	KNOWN-SMIM33	D	-+
chr5	140068122	140081265	HARS1-ZMAT2	D	-+
chr5	140697351	140713081	TAF7-PCDHGA1	D	-+
chr5	143547278	143553437	YIPF5-KCTD16	D	-+
chr5	148928034	148934510	CSNK1A1-ARHGEF37	D	-+
chr5	154314771	154323633	GEMIN5-MRPL22	D	-+
chr5	156566880	156572944	HAVCR2-ITK	D	-+
chr5	157095488	157101541	SOX30-C5orf52	D	-+
chr5	159845718	159851862	SLU7-PTTG1	D	-+
chr5	162884108	162890209	NUDCD2-HMMR	D	-+
chr5	171612228	171624176	STK10-EFCAB9	D	-+
chr5	175785810	175795490	KIAA1191-ARL10	D	-+
chr5	175962026	175972512	RNF44-CDHR2	D	-+
chr5	176054557	176060619	SNCB-EIF4E1B	D	-+
chr5	176446634	176452697	UIMC1-ZNF346	D	-+
chr5	176775841	176787925	LMAN2-RGS14	D	-+
chr5	176824662	176833205	PFN3-GRK6	D	-+
chr6	5258183	5264277	LYRM4-FARS2	D	-+
chr6	10692030	10698205	C6orf52-PAK1IP1	D	-+
chr6	18152308	18158560	TPMT-KDM1B	D	-+
chr6	24664158	24670263	TDP2-ACOT13	D	-+
chr6	25723790	25730005	H2AC1-H2BC1	D	-+
chr6	26015015	26023679	H1-1-H3C1	D	-+
chr6	26040941	26048612	H2BC3-H3C3	D	-+
chr6	26121154	26127373	H2BC4-H2AC6	D	-+
chr6	26196521	26207838	ENSG00000282988-H4C5	D	-+
chr6	26247863	26254842	H3C7-H2BC9	D	-+
chr6	26268641	26276159	H3C8-H2BC10	D	-+
chr6	27097574	27103822	H2BC11-H2AC11	D	-+
chr6	27111634	27117885	H2BC12-H2AC12	D	-+
chr6	27772707	27778951	H2BC13-H2AC13	D	-+
chr6	27779555	27785800	H2AC14-H2BC14	D	-+
chr6	27803153	27809323	H2AC15-H2BC15	D	-+
chr6	27857884	27864203	H3C12-H2BC17	D	-+
chr6	28217047	28230075	ZKSCAN4-NKAPL	D	-+
chr6	29396744	29410083	OR5V1-OR10C1	D	-+
chr6	30125988	30133983	TRIM10-TRIM15	D	-+
chr6	30521266	30528057	GNL1-PRR3	D	-+
chr6	30583389	30597619	PPP1R10-ATAT1	D	-+
chr6	31077352	31085527	C6orf15-PSORS1C1	D	-+
chr6	31511385	31517647	ATP6V1G2-DDX39B-NFKBIL1	D	-+
chr6	31625555	31636879	C6orf47-ENSG00000263020	D	-+
chr6	31668133	31677681	ABHD16A-LY6G6F-LY6G6D	D	-+
chr6	31780060	31786320	HSPA1L-HSPA1A	D	-+
chr6	31862475	31868562	EHMT2-C2	D	-+
chr6	31923815	31929893	NELFE-SKIV2L	D	-+
chr6	31971881	31985572	NOVEL-C4B	D	-+
chr6	32117860	32124622	PRRT1-PPT2-EGFL8	D	-+
chr6	32803599	32814913	ENSG00000250264-PSMB9	D	-+
chr6	33165442	33175432	RXRB-HSD17B8	D	-+
chr6	33236824	33242852	VPS52-RPS18	D	-+
chr6	33254024	33260079	WDR46-PFDN6	D	-+
chr6	35693360	35707809	FKBP5-ARMC12	D	-+
chr6	35989645	35998454	SLC26A8-MAPK14	D	-+
chr6	41885877	41892237	ENSG00000288721-BYSL	D	-+
chr6	42015095	42021251	CCND3-TAF8	D	-+
chr6	42710841	42717696	TBCC-BICRAL	D	-+
chr6	42943919	42955291	PEX6-PPP2R5D	D	-+
chr6	43540775	43546922	XPO5-POLH	D	-+
chr6	44230525	44243931	NFKBIE-ENSG00000272442	D	-+
chr6	46617567	46623652	CYP39A1-SLC25A27	D	-+
chr6	49427966	49434083	MMUT-CENPQ	D	-+
chr6	52923622	52933400	CILK1-ENSG00000288646	D	-+
chr6	56816628	56822905	DST-BEND6	D	-+
chr6	74060999	74075381	DPPA5-KHDC3L	D	-+
chr6	74159020	74174301	CGAS-MTO1	D	-+
chr6	83772560	83780385	UBE3D-DOP1A	D	-+
chr6	88296746	88302785	RARS2-ORC3	D	-+
chr6	108484058	108490226	OSTM1-NR2E1	D	-+
chr6	109413049	109419313	SESN1-CEP57L1	D	-+
chr6	112405732	112411794	TUBE1-FAM229B	D	-+
chr6	116572238	116578336	TSPYL4-DSE	D	-+
chr6	122789952	122796076	SERINC1-KNOWN	D	-+
chr6	127837146	127843600	ENSG00000255330-C6orf58	D	-+
chr6	130683570	130690162	SAMD3-TMEM200A	D	-+
chr6	133131478	133138708	SLC18B1-RPS12	D	-+
chr6	142465259	142471299	NMBR-VTA1	D	-+
chr6	143768832	143774942	ADAT2-PEX3	D	-+
chr6	151770293	151776393	RMND1-ARMT1	D	-+
chr6	158586312	158592382	SERAC1-GTF2H5	D	-+
chr6	159062775	159074046	DYNLT1-SYTL3	D	-+
chr6	160207735	160213844	TCP1-MRPL18	D	-+
chr6	170148683	170154718	DYNLT2-ERMARD	D	-+
chr6	170859395	170866390	PSMB1-TBP	D	-+
chr7	1012185	1025817	COX19-CYP2W1	D	-+
chr7	2278850	2284861	ENSG00000286192-NUDT1	D	-+
chr7	2592328	2601606	BRAT1-IQCE	D	-+
chr7	16682442	16688756	ANKMY2-BZW2	D	-+
chr7	30063318	30070020	FKBP14-PLEKHA8	D	-+
chr7	32531895	32538038	LSM5-AVL9	D	-+
chr7	33146017	33152169	RP9-BBS9	D	-+
chr7	40171221	40177604	MPLKIP-SUGCT	D	-+
chr7	42968813	42974975	ENSG00000256646-MRPL32	D	-+
chr7	43963010	43969035	URGCP-UBE2D4	D	-+
chr7	48065716	48078108	SUN3-C7orf57	D	-+
chr7	56116297	56122378	PSPH-CCT6A	D	-+
chr7	72739085	72745164	TRIM50-FKBP6	D	-+
chr7	75112576	75124598	POM121C-SPDYE5	D	-+
chr7	75674322	75680369	STYXL1-MDH2	D	-+
chr7	77424751	77431090	TMEM60-PHTF2	D	-+
chr7	91872238	91878288	ENSG00000289027-ANKIB1	D	-+
chr7	92154834	92161087	PEX1-RBM48	D	-+
chr7	92852782	92864653	HEPACAM2-VPS50	D	-+
chr7	98465394	98478556	TMEM130-TRRAP	D	-+
chr7	99677171	99689592	ZNF3-COPS6	D	-+
chr7	99714464	99727408	TAF6-MBLAC1	D	-+
chr7	99772004	99778186	GPC2-STAG3	D	-+
chr7	100073855	100084550	TSC22D4-NYAP1	D	-+
chr7	101993889	102007319	SPDYE6-PRKRIP1	D	-+
chr7	102280316	102293766	ENSG00000205236-SPDYE2B	D	-+
chr7	102712286	102718328	FBXL13-ARMC10	D	-+
chr7	105514045	105520242	ATXN7L1-CDHR3	D	-+
chr7	108207110	108213311	PNPLA8-DNAJB9	D	-+
chr7	111843462	111849750	DOCK4-ZNF277	D	-+
chr7	123194958	123210064	NDUFA5-ASB15	D	-+
chr7	137683832	137690070	CREB3L2-AKR1D1	D	-+
chr7	138813868	138821490	ZC3HAV1-TTC26	D	-+
chr7	141398966	141411153	DENND11-WEE2	D	-+
chr7	142627843	142639440	TRPV5-LLCFC1	D	-+
chr7	148820416	148826508	ZNF425-ZNF398	D	-+
chr7	150777580	150785918	TMUB1-AGAP3	D	-+
chr7	155434100	155440145	ENSG00000283128-RBM33	D	-+
chr8	7340922	7348201	DEFB106B-DEFB105B	D	-+
chr8	7678402	7685661	DEFB105A-DEFB106A	D	-+
chr8	11829108	11842765	DEFB136-DEFB135	D	-+
chr8	21768201	21780173	DOK2-XPO7	D	-+
chr8	22011597	22025653	LGI3-BMP1	D	-+
chr8	25312992	25319715	KCTD9-CDCA2	D	-+
chr8	27165789	27171999	TRIM35-PTK2B	D	-+
chr8	27938453	27950190	NUGGC-ELP3	D	-+
chr8	28344795	28354722	FBXO16-FZD3	D	-+
chr8	28744759	28750912	INTS9-HMBOX1	D	-+
chr8	30582363	30589648	GSR-UBXN8	D	-+
chr8	30888231	30894304	PURG-WRN	D	-+
chr8	48869738	48875745	PRKDC-MCM4	D	-+
chr8	54753118	54767355	ATP6V1H-RGS20	D	-+
chr8	56682966	56689005	TMEM68-TGS1	D	-+
chr8	57120883	57127245	PLAG1-CHCHD7	D	-+
chr8	67576466	67582831	VCPIP1-C8orf44-SGK3	D	-+
chr8	71578420	71584574	LACTB2-XKR9	D	-+
chr8	74881542	74887672	ELOC-TMEM70	D	-+
chr8	91800860	91806969	TMEM64-NECAB1	D	-+
chr8	97270838	97277130	MTERF3-PTDSS1	D	-+
chr8	99126399	99132521	RIDA-POP1	D	-+
chr8	99952055	99959631	STK3-OSR2	D	-+
chr8	101155045	101165851	FBXO43-POLR2K	D	-+
chr8	105598486	105605961	LRP12-ZFPM2	D	-+
chr8	109452725	109458830	EIF3E-EMC2	D	-+
chr8	110343350	110349553	NUDCD1-ENY2	D	-+
chr8	124425590	124431966	ATAD2-NTAQ1	D	-+
chr8	142514330	142527738	MROH5-ENSG00000226490	D	-+
chr8	144439149	144454046	TOP1MT-RHPN1	D	-+
chr8	145512082	145518273	KNOWN-HSF1	D	-+
chr8	145688050	145694426	CYHR1-KIFC2	D	-+
chr8	145740229	145746376	RECQL4-LRRC14	D	-+
chr8	146014972	146027261	RPL8-ZNF517	D	-+
chr9	33022128	33028271	APTX-DNAJA1	D	-+
chr9	34326266	34332504	KIF24-NUDT2	D	-+
chr9	34634841	34649628	SIGMAR1-ENSG00000258728	D	-+
chr9	35746225	35752284	GBA2-RGP1	D	-+
chr9	43130544	43138095	KNOWN-NOVEL	D	-+
chr9	46384031	46392110	KNOWN-KNOWN	D	-+
chr9	67922210	67929761	NOVEL-KNOWN	D	-+
chr9	74523109	74529426	ABHD17B-C9orf85	D	-+
chr9	77700133	77706430	NMRK1-OSTF1	D	-+
chr9	86592531	86598713	HNRNPK-RMI1	D	-+
chr9	95084918	95091235	NOL8-CENPP	D	-+
chr9	101981224	101987346	ALG2-SEC61B	D	-+
chr9	102858334	102864525	ERP44-INVS	D	-+
chr9	104157900	104164133	MRPL50-ZNF189	D	-+
chr9	104292819	104299135	PGAP4-RNF20	D	-+
chr9	111615266	111627546	ACTL7B-ACTL7A	D	-+
chr9	112257593	112263605	PTPN3-PALM2AKAP2	D	-+
chr9	115980738	115986824	FKBP15-SLC31A1	D	-+
chr9	116099578	116114821	WDR31-BSPRY	D	-+
chr9	116160570	116175334	ALAD-C9orf43	D	-+
chr9	124919058	124925187	NDUFA8-MORN5	D	-+
chr9	125690791	125706112	ZBTB26-RABGAP1	D	-+
chr9	127530590	127542412	NR6A1-OLFML2A	D	-+
chr9	130210685	130216768	RPL12-LRSAM1	D	-+
chr9	130338268	130344649	NIBAN2-STXBP1	D	-+
chr9	130537989	130550958	SH2D3C-CDK9	D	-+
chr9	131641210	131647412	ENSG00000286112-LRRC8A	D	-+
chr9	131706882	131712978	DOLK-NUP188	D	-+
chr9	135279238	135288430	TTF1-CFAP77	D	-+
chr9	136211986	136218073	MED22-RPL7A	D	-+
chr9	136240037	136246237	SURF4-STKLD1	D	-+
chr9	136390734	136400286	MYMK-ADAMTSL2	D	-+
chr9	139302066	139308093	ENTR1-PMPCA	D	-+
chr9	139836190	139842637	FBXW5-C8G	D	-+
chr9	139962009	139974969	SAPCD2-UAP1L1	D	-+
chr9	140080012	140086112	ANAPC2-SSNA1	D	-+
chr9	140095645	140103137	TPRN-NDOR1	D	-+
chr9	140113692	140122087	RNF208-CYSRT1	D	-+
chr9	140139222	140148713	FAM166A-STPG3	D	-+
chr9	140314663	140320802	EXD3-NOXA1	D	-+
chr9	140441854	140449331	PNPLA7-MRPL41	D	-+
chr10	1092059	1098478	IDI1-WDR37	D	-+
chr10	5443791	5457520	TUBAL3-NET1	D	-+
chr10	5928869	5935166	ANKRD16-FBH1	D	-+
chr10	7826956	7833110	KIN-ATP5F1C	D	-+
chr10	14993431	15004387	DCLRE1C-MEIG1	D	-+
chr10	18945214	18951360	NSUN6-ARL5B	D	-+
chr10	51368321	51374390	KNOWN-KNOWN	D	-+
chr10	60024654	60031922	IPMK-CISD1	D	-+
chr10	79786280	79796518	POLR3A-RPS24	D	-+
chr10	85982300	85993422	LRIT2-RGR	D	-+
chr10	90341287	90349510	RNLS-LIPJ	D	-+
chr10	91171314	91177325	LIPA-IFIT5	D	-+
chr10	94047835	94053924	CPEB3-MARCHF5	D	-+
chr10	94330853	94336862	IDE-KIF11	D	-+
chr10	99182833	99188948	RRP12-PGAM1	D	-+
chr10	99202774	99208927	EXOSC1-ZDHHC16	D	-+
