Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr1	232801416	232809416	232807134	8000	232805416	-4000	4000	1718
chr1	248855144	248863144	248857466	8000	248859144	-4000	4000	-1678
chr1	248855144	248863144	248857457	8000	248859144	-4000	4000	-1687
chr1	109707780	109715780	109712259	8000	109711780	-4000	4000	479
chr1	1720357	1728357	1721603	8000	1724357	-4000	4000	-2754
chr1	155606205	155614205	155611578	8000	155610205	-4000	4000	1373
chr1	46715146	46723146	46717972	8000	46719146	-4000	4000	-1174
chr1	100128955	100136955	100132845	8000	100132955	-4000	4000	-110
chr1	156575723	156583723	156582289	8000	156579723	-4000	4000	2566
chr1	43970487	43978487	43972155	8000	43974487	-4000	4000	-2332
chr1	143901977	143909977	143904370	8000	143905977	-4000	4000	-1607
chr1	149882682	149890682	149886521	8000	149886682	-4000	4000	-161
chr1	222544104	222552104	222548008	8000	222548104	-4000	4000	-96
chr1	13052575	13060575	13053557	8000	13056575	-4000	4000	-3018
chr1	39767348	39775348	39770325	8000	39771348	-4000	4000	-1023
chr1	184047651	184055651	184054790	8000	184051651	-4000	4000	3139
chr1	203182704	203190704	203183727	8000	203186704	-4000	4000	-2977
chr1	162019869	162027869	162019984	8000	162023869	-4000	4000	-3885
chr1	197142694	197150694	197143355	8000	197146694	-4000	4000	-3339
chr1	152802651	152810651	152805425	8000	152806651	-4000	4000	-1226
chr1	152802651	152810651	152805427	8000	152806651	-4000	4000	-1224
chr1	179587613	179595613	179588303	8000	179591613	-4000	4000	-3310
chr1	12787397	12795397	12793374	8000	12791397	-4000	4000	1977
chr1	26314363	26322363	26317976	8000	26318363	-4000	4000	-387
chr1	248320568	248328568	248323712	8000	248324568	-4000	4000	-856
chr1	20657544	20665544	20664589	8000	20661544	-4000	4000	3045
chr1	248469351	248477351	248473878	8000	248473351	-4000	4000	527
chr1	12912610	12920610	12920255	8000	12916610	-4000	4000	3645
chr1	52400423	52408423	52405803	8000	52404423	-4000	4000	1380
chr1	180908897	180916897	180916241	8000	180912897	-4000	4000	3344
chr1	153546136	153554136	153547714	8000	153550136	-4000	4000	-2422
chr1	155297438	155305438	155300985	8000	155301438	-4000	4000	-453
chr1	151032321	151040321	151038939	8000	151036321	-4000	4000	2618
chr1	93341907	93349907	93346623	8000	93345907	-4000	4000	716
chr1	112707433	112715433	112710471	8000	112711433	-4000	4000	-962
chr1	152562780	152570780	152566134	8000	152566780	-4000	4000	-646
chr1	36446451	36454451	36450273	8000	36450451	-4000	4000	-178
chr1	173913327	173921327	173917228	8000	173917327	-4000	4000	-99
chr1	152755561	152763561	152760708	8000	152759561	-4000	4000	1147
chr1	173913327	173921327	173914814	8000	173917327	-4000	4000	-2513
chr1	26314363	26322363	26318024	8000	26318363	-4000	4000	-339
chr1	12844720	12852720	12847829	8000	12848720	-4000	4000	-891
chr1	241995098	242003098	241998820	8000	241999098	-4000	4000	-278
chr1	42654335	42662335	42659319	8000	42658335	-4000	4000	984
chr1	159776932	159784932	159782260	8000	159780932	-4000	4000	1328
chr1	160077538	160085538	160084429	8000	160081538	-4000	4000	2891
chr1	1169880	1177880	1175652	8000	1173880	-4000	4000	1772
chr1	76070746	76078746	76074852	8000	76074746	-4000	4000	106
chr1	151849712	151857712	151853551	8000	151853712	-4000	4000	-161
chr1	158174030	158182030	158180943	8000	158178030	-4000	4000	2913
chr1	145992579	146000579	145996228	8000	145996579	-4000	4000	-351
chr1	162372854	162380854	162373910	8000	162376854	-4000	4000	-2944
chr1	47133435	47141435	47137451	8000	47137435	-4000	4000	16
chr1	244860560	244868560	244862501	8000	244864560	-4000	4000	-2059
chr1	202885149	202893149	202892351	8000	202889149	-4000	4000	3202
chr1	200406056	200414056	200407700	8000	200410056	-4000	4000	-2356
chr1	248570757	248578757	248574629	8000	248574757	-4000	4000	-128
chr1	158349696	158357696	158355431	8000	158353696	-4000	4000	1735
chr1	158349696	158357696	158355432	8000	158353696	-4000	4000	1736
chr1	234369456	234377456	234374369	8000	234373456	-4000	4000	913
chr1	90713302	90721302	90714549	8000	90717302	-4000	4000	-2753
chr1	154970653	154978653	154975757	8000	154974653	-4000	4000	1104
chr1	13367900	13375900	13370662	8000	13371900	-4000	4000	-1238
chr1	152356006	152364006	152357158	8000	152360006	-4000	4000	-2848
chr1	209671412	209679412	209676006	8000	209675412	-4000	4000	594
chr1	45487155	45495155	45494984	8000	45491155	-4000	4000	3829
chr1	248141148	248149148	248145832	8000	248145148	-4000	4000	684
chr1	152997747	153005747	153003097	8000	153001747	-4000	4000	1350
chr1	158682715	158690715	158683496	8000	158686715	-4000	4000	-3219
chr1	227559543	227567543	227563695	8000	227563543	-4000	4000	152
chr1	247734615	247742615	247738656	8000	247738615	-4000	4000	41
chr1	247961233	247969233	247965464	8000	247965233	-4000	4000	231
chr1	248320568	248328568	248324373	8000	248324568	-4000	4000	-195
chr1	31292788	31300788	31296684	8000	31296788	-4000	4000	-104
chr1	31292788	31300788	31296685	8000	31296788	-4000	4000	-103
chr1	109707780	109715780	109713368	8000	109711780	-4000	4000	1588
chr1	26356080	26364080	26361851	8000	26360080	-4000	4000	1771
chr1	12827410	12835410	12828773	8000	12831410	-4000	4000	-2637
chr1	63318567	63326567	63323864	8000	63322567	-4000	4000	1297
chr1	109615929	109623929	109620076	8000	109619929	-4000	4000	147
chr1	152755561	152763561	152760387	8000	152759561	-4000	4000	826
chr1	161520540	161528540	161525612	8000	161524540	-4000	4000	1072
chr1	160281130	160289130	160282107	8000	160285130	-4000	4000	-3023
chr1	110959965	110967965	110963627	8000	110963965	-4000	4000	-338
chr1	150253251	150261251	150260269	8000	150257251	-4000	4000	3018
chr1	160111759	160119759	160115864	8000	160115759	-4000	4000	105
chr1	111444864	111452864	111449189	8000	111448864	-4000	4000	325
chr1	159433845	159441845	159440152	8000	159437845	-4000	4000	2307
chr1	114850863	114858863	114857232	8000	114854863	-4000	4000	2369
chr1	149932879	149940879	149936201	8000	149936879	-4000	4000	-678
chr1	154317090	154325090	154321160	8000	154321090	-4000	4000	70
chr1	153067611	153075611	153070589	8000	153071611	-4000	4000	-1022
chr1	153067611	153075611	153070590	8000	153071611	-4000	4000	-1021
chr1	203182704	203190704	203182841	8000	203186704	-4000	4000	-3863
chr1	28644291	28652291	28648696	8000	28648291	-4000	4000	405
chr1	54014186	54022186	54014241	8000	54018186	-4000	4000	-3945
chr1	1403293	1411293	1405761	8000	1407293	-4000	4000	-1532
chr1	13112854	13120854	13115751	8000	13116854	-4000	4000	-1103
chr1	37510766	37518766	37513509	8000	37514766	-4000	4000	-1257
chr1	160339316	160347316	160339939	8000	160343316	-4000	4000	-3377
chr1	212620474	212628474	212624988	8000	212624474	-4000	4000	514
chr1	67050148	67058148	67053960	8000	67054148	-4000	4000	-188
chr1	152997747	153005747	153003583	8000	153001747	-4000	4000	1836
chr1	152085064	152093064	152085532	8000	152089064	-4000	4000	-3532
chr1	1371207	1379207	1373903	8000	1375207	-4000	4000	-1304
chr1	13343134	13351134	13344486	8000	13347134	-4000	4000	-2648
chr1	150504062	150512062	150504338	8000	150508062	-4000	4000	-3724
chr1	211575161	211583161	211575385	8000	211579161	-4000	4000	-3776
chr1	43970487	43978487	43975847	8000	43974487	-4000	4000	1360
chr1	160858887	160866887	160862648	8000	160862887	-4000	4000	-239
chr1	18476930	18484930	18481783	8000	18480930	-4000	4000	853
chr1	93875918	93883918	93877504	8000	93879918	-4000	4000	-2414
chr1	152085064	152093064	152087375	8000	152089064	-4000	4000	-1689
chr1	152981231	152989231	152985248	8000	152985231	-4000	4000	17
chr1	154563778	154571778	154571367	8000	154567778	-4000	4000	3589
chr1	186676922	186684922	186679164	8000	186680922	-4000	4000	-1758
chr1	248320568	248328568	248324409	8000	248324568	-4000	4000	-159
chr1	158682715	158690715	158685194	8000	158686715	-4000	4000	-1521
chr1	246720409	246728409	246726957	8000	246724409	-4000	4000	2548
chr1	247601586	247609586	247606019	8000	247605586	-4000	4000	433
chr1	42452253	42460253	42456776	8000	42456253	-4000	4000	523
chr1	212620474	212628474	212625525	8000	212624474	-4000	4000	1051
chr1	248469351	248477351	248473842	8000	248473351	-4000	4000	491
chr1	248570757	248578757	248574266	8000	248574757	-4000	4000	-491
chr1	26314363	26322363	26318082	8000	26318363	-4000	4000	-281
chr1	234369456	234377456	234373760	8000	234373456	-4000	4000	304
chr1	6205389	6213389	6207426	8000	6209389	-4000	4000	-1963
chr1	6550513	6558513	6555500	8000	6554513	-4000	4000	987
chr1	12894270	12902270	12894844	8000	12898270	-4000	4000	-3426
chr1	37943057	37951057	37946266	8000	37947057	-4000	4000	-791
chr1	66529267	66537267	66534260	8000	66533267	-4000	4000	993
chr1	86910424	86918424	86914089	8000	86914424	-4000	4000	-335
chr1	109209918	109217918	109213977	8000	109213918	-4000	4000	59
chr1	150922263	150930263	150927915	8000	150926263	-4000	4000	1652
chr1	153387073	153395073	153390035	8000	153391073	-4000	4000	-1038
chr1	154151116	154159116	154152851	8000	154155116	-4000	4000	-2265
chr1	158575899	158583899	158579068	8000	158579899	-4000	4000	-831
chr1	160094943	160102943	160094983	8000	160098943	-4000	4000	-3960
chr1	160707831	160715831	160711748	8000	160711831	-4000	4000	-83
chr1	161627963	161635963	161630367	8000	161631963	-4000	4000	-1596
chr1	173864082	173872082	173870380	8000	173868082	-4000	4000	2298
chr1	186676922	186684922	186679152	8000	186680922	-4000	4000	-1770
chr1	202157588	202165588	202157801	8000	202161588	-4000	4000	-3787
chr1	206113699	206121699	206116273	8000	206117699	-4000	4000	-1426
chr1	211575161	211583161	211576004	8000	211579161	-4000	4000	-3157
chr1	228101411	228109411	228108075	8000	228105411	-4000	4000	2664
chr1	228412861	228420861	228414820	8000	228416861	-4000	4000	-2041
chr1	11922428	11930428	11922784	8000	11926428	-4000	4000	-3644
chr1	26173484	26181484	26180515	8000	26177484	-4000	4000	3031
chr1	26406817	26414817	26410846	8000	26410817	-4000	4000	29
chr1	113975391	113983391	113981135	8000	113979391	-4000	4000	1744
chr1	113975391	113983391	113981136	8000	113979391	-4000	4000	1745
chr1	6575994	6583994	6577030	8000	6579994	-4000	4000	-2964
chr1	159433845	159441845	159439989	8000	159437845	-4000	4000	2144
chr1	11802096	11810096	11803100	8000	11806096	-4000	4000	-2996
chr1	13281174	13289174	13283994	8000	13285174	-4000	4000	-1180
chr1	156746610	156754610	156752190	8000	156750610	-4000	4000	1580
chr1	37943057	37951057	37943816	8000	37947057	-4000	4000	-3241
chr1	85255672	85263672	85258673	8000	85259672	-4000	4000	-999
chr1	153037931	153045931	153040045	8000	153041931	-4000	4000	-1886
chr1	247837896	247845896	247841030	8000	247841896	-4000	4000	-866
chr1	247837896	247845896	247841354	8000	247841896	-4000	4000	-542
chr1	247837896	247845896	247841527	8000	247841896	-4000	4000	-369
chr1	956584	964584	962441	8000	960584	-4000	4000	1857
chr1	16000236	16008236	16004303	8000	16004236	-4000	4000	67
chr1	16014875	16022875	16022691	8000	16018875	-4000	4000	3816
chr1	18626846	18634846	18634463	8000	18630846	-4000	4000	3617
chr1	21973022	21981022	21977058	8000	21977022	-4000	4000	36
chr1	37943057	37951057	37943884	8000	37947057	-4000	4000	-3173
chr1	46937484	46945484	46941269	8000	46941484	-4000	4000	-215
chr1	53138638	53146638	53142439	8000	53142638	-4000	4000	-199
chr1	54994933	55002933	54999252	8000	54998933	-4000	4000	319
chr1	78645796	78653796	78650592	8000	78649796	-4000	4000	796
chr1	93875918	93883918	93877724	8000	93879918	-4000	4000	-2194
chr1	112707433	112715433	112710478	8000	112711433	-4000	4000	-955
chr1	143901977	143909977	143904286	8000	143905977	-4000	4000	-1691
chr1	145992579	146000579	145993675	8000	145996579	-4000	4000	-2904
chr1	149809693	149817693	149813683	8000	149813693	-4000	4000	-10
chr1	152823473	152831473	152827647	8000	152827473	-4000	4000	174
chr1	152981231	152989231	152985239	8000	152985231	-4000	4000	8
chr1	153609145	153617145	153615902	8000	153613145	-4000	4000	2757
chr1	154268589	154276589	154275644	8000	154272589	-4000	4000	3055
chr1	156811640	156819640	156816747	8000	156815640	-4000	4000	1107
chr1	158575899	158583899	158579172	8000	158579899	-4000	4000	-727
chr1	158696652	158704652	158700212	8000	158700652	-4000	4000	-440
chr1	158716720	158724720	158717691	8000	158720720	-4000	4000	-3029
chr1	160950809	160958809	160951179	8000	160954809	-4000	4000	-3630
chr1	161520540	161528540	161526496	8000	161524540	-4000	4000	1956
chr1	206019909	206027909	206023783	8000	206023909	-4000	4000	-126
chr1	206466476	206474476	206474467	8000	206470476	-4000	4000	3991
chr1	224326189	224334189	224330126	8000	224330189	-4000	4000	-63
chr1	228101411	228109411	228107841	8000	228105411	-4000	4000	2430
chr1	245150985	245158985	245155300	8000	245154985	-4000	4000	315
chr1	247100372	247108372	247100837	8000	247104372	-4000	4000	-3535
chr1	248399048	248407048	248406130	8000	248403048	-4000	4000	3082
chr1	149882682	149890682	149886301	8000	149886682	-4000	4000	-381
chr1	43970487	43978487	43970623	8000	43974487	-4000	4000	-3864
chr1	148148322	148156322	148149275	8000	148152322	-4000	4000	-3047
chr1	152576516	152584516	152579700	8000	152580516	-4000	4000	-816
chr1	113069198	113077198	113073567	8000	113073198	-4000	4000	369
chr1	15434442	15442442	15440549	8000	15438442	-4000	4000	2107
chr1	150504062	150512062	150511484	8000	150508062	-4000	4000	3422
chr1	153982358	153990358	153982627	8000	153986358	-4000	4000	-3731
chr1	154866281	154874281	154869401	8000	154870281	-4000	4000	-880
chr1	160735057	160743057	160739293	8000	160739057	-4000	4000	236
chr1	173203331	173211331	173207168	8000	173207331	-4000	4000	-163
chr1	205809748	205817748	205810148	8000	205813748	-4000	4000	-3600
chr1	145992579	146000579	145995223	8000	145996579	-4000	4000	-1356
chr1	149932879	149940879	149933698	8000	149936879	-4000	4000	-3181
chr1	248141148	248149148	248146012	8000	248145148	-4000	4000	864
chr1	18476930	18484930	18483716	8000	18480930	-4000	4000	2786
chr1	154952123	154960123	154957788	8000	154956123	-4000	4000	1665
chr1	210324252	210332252	210328948	8000	210328252	-4000	4000	696
chr1	156208982	156216982	156213022	8000	156212982	-4000	4000	40
chr1	186676922	186684922	186679327	8000	186680922	-4000	4000	-1595
chr1	229430104	229438104	229431456	8000	229434104	-4000	4000	-2648
chr1	161065970	161073970	161073272	8000	161069970	-4000	4000	3302
chr1	162374841	162382841	162382102	8000	162378841	-4000	4000	3261
chr1	202344699	202352699	202348849	8000	202348699	-4000	4000	150
chr1	206861623	206869623	206866009	8000	206865623	-4000	4000	386
chr1	150504062	150512062	150511754	8000	150508062	-4000	4000	3692
chr1	152694345	152702345	152699106	8000	152698345	-4000	4000	761
chr1	109490052	109498052	109490117	8000	109494052	-4000	4000	-3935
chr1	248357665	248365665	248361800	8000	248361665	-4000	4000	135
chr1	155029824	155037824	155033193	8000	155033824	-4000	4000	-631
chr1	155316894	155324894	155320486	8000	155320894	-4000	4000	-408
chr1	197197293	197205293	197200414	8000	197201293	-4000	4000	-879
chr1	89194942	89202942	89195320	8000	89198942	-4000	4000	-3622
chr1	157696769	157704769	157698430	8000	157700769	-4000	4000	-2339
chr1	225920278	225928278	225921971	8000	225924278	-4000	4000	-2307
chr1	32960809	32968809	32964229	8000	32964809	-4000	4000	-580
chr1	52400423	52408423	52405774	8000	52404423	-4000	4000	1351
chr1	223389415	223397415	223395420	8000	223393415	-4000	4000	2005
chr1	39635643	39643643	39639554	8000	39639643	-4000	4000	-89
chr1	152659380	152667380	152664639	8000	152663380	-4000	4000	1259
chr1	161520540	161528540	161526482	8000	161524540	-4000	4000	1942
chr1	150253251	150261251	150258157	8000	150257251	-4000	4000	906
chr1	152220193	152228193	152220443	8000	152224193	-4000	4000	-3750
chr1	89194942	89202942	89195312	8000	89198942	-4000	4000	-3630
chr1	40473290	40481290	40479483	8000	40477290	-4000	4000	2193
chr1	43354981	43362981	43359271	8000	43358981	-4000	4000	290
chr1	151032321	151040321	151033913	8000	151036321	-4000	4000	-2408
chr1	152682123	152690123	152686948	8000	152686123	-4000	4000	825
chr1	247412156	247420156	247418764	8000	247416156	-4000	4000	2608
chr1	12912610	12920610	12919908	8000	12916610	-4000	4000	3298
chr1	13222106	13230106	13225258	8000	13226106	-4000	4000	-848
chr1	145820095	145828095	145826646	8000	145824095	-4000	4000	2551
chr1	151368707	151376707	151369885	8000	151372707	-4000	4000	-2822
chr1	77278019	77286019	77282371	8000	77282019	-4000	4000	352
chr1	149809693	149817693	149813650	8000	149813693	-4000	4000	-43
chr1	150504062	150512062	150511702	8000	150508062	-4000	4000	3640
chr1	154190648	154198648	154191229	8000	154194648	-4000	4000	-3419
chr1	158349696	158357696	158355863	8000	158353696	-4000	4000	2167
chr1	159433845	159441845	159439980	8000	159437845	-4000	4000	2135
chr1	247601586	247609586	247606140	8000	247605586	-4000	4000	554
chr1	11258551	11266551	11259385	8000	11262551	-4000	4000	-3166
chr1	54014186	54022186	54014243	8000	54018186	-4000	4000	-3943
chr1	48218685	48226685	48222895	8000	48222685	-4000	4000	210
chr1	116750430	116758430	116754719	8000	116754430	-4000	4000	289
chr1	155316894	155324894	155320489	8000	155320894	-4000	4000	-405
chr1	227811693	227819693	227817411	8000	227815693	-4000	4000	1718
chr1	227811693	227819693	227817412	8000	227815693	-4000	4000	1719
chr1	235124837	235132837	235127886	8000	235128837	-4000	4000	-951
chr1	26186561	26194561	26188249	8000	26190561	-4000	4000	-2312
chr1	26186561	26194561	26191385	8000	26190561	-4000	4000	824
chr1	150805577	150813577	150812110	8000	150809577	-4000	4000	2533
chr1	157134474	157142474	157136319	8000	157138474	-4000	4000	-2155
chr1	158682715	158690715	158685147	8000	158686715	-4000	4000	-1568
chr1	248855144	248863144	248857447	8000	248859144	-4000	4000	-1697
chr1	109086764	109094764	109094442	8000	109090764	-4000	4000	3678
chr1	113975391	113983391	113981269	8000	113979391	-4000	4000	1878
chr1	202157588	202165588	202159715	8000	202161588	-4000	4000	-1873
chr1	12894270	12902270	12894849	8000	12898270	-4000	4000	-3421
chr1	15732258	15740258	15738725	8000	15736258	-4000	4000	2467
chr1	48468208	48476208	48471964	8000	48472208	-4000	4000	-244
chr1	109707780	109715780	109713374	8000	109711780	-4000	4000	1594
chr1	112616825	112624825	112619775	8000	112620825	-4000	4000	-1050
chr1	147924393	147932393	147928548	8000	147928393	-4000	4000	155
chr1	158327531	158335531	158329857	8000	158331531	-4000	4000	-1674
chr1	186676922	186684922	186679379	8000	186680922	-4000	4000	-1543
chr1	201425866	201433866	201429050	8000	201429866	-4000	4000	-816
chr1	212410901	212418901	212414854	8000	212414901	-4000	4000	-47
chr1	148148322	148156322	148149294	8000	148152322	-4000	4000	-3028
chr1	75720431	75728431	75724638	8000	75724431	-4000	4000	207
chr1	154563778	154571778	154571343	8000	154567778	-4000	4000	3565
chr1	17368196	17376196	17375491	8000	17372196	-4000	4000	3295
chr1	155606205	155614205	155614177	8000	155610205	-4000	4000	3972
chr1	155606205	155614205	155614178	8000	155610205	-4000	4000	3973
chr1	154952123	154960123	154957928	8000	154956123	-4000	4000	1805
chr1	158250424	158258424	158254462	8000	158254424	-4000	4000	38
chr1	158349696	158357696	158356829	8000	158353696	-4000	4000	3133
chr1	63318567	63326567	63323738	8000	63322567	-4000	4000	1171
chr1	110670940	110678940	110673068	8000	110674940	-4000	4000	-1872
chr1	28644291	28652291	28648715	8000	28648291	-4000	4000	424
chr1	155316894	155324894	155320499	8000	155320894	-4000	4000	-395
chr1	237000441	237008441	237004351	8000	237004441	-4000	4000	-90
chr1	66797276	66805276	66801146	8000	66801276	-4000	4000	-130
chr1	158395466	158403466	158398919	8000	158399466	-4000	4000	-547
chr1	248570757	248578757	248574673	8000	248574757	-4000	4000	-84
chr1	212620474	212628474	212626288	8000	212624474	-4000	4000	1814
chr1	1720357	1728357	1721601	8000	1724357	-4000	4000	-2756
chr1	197142694	197150694	197142818	8000	197146694	-4000	4000	-3876
chr1	119892515	119900515	119895973	8000	119896515	-4000	4000	-542
chr1	13343134	13351134	13344568	8000	13347134	-4000	4000	-2566
chr1	66920895	66928895	66924965	8000	66924895	-4000	4000	70
chr1	160363071	160371071	160370945	8000	160367071	-4000	4000	3874
chr1	166163001	166171001	166166303	8000	166167001	-4000	4000	-698
chr1	183414380	183422380	183418286	8000	183418380	-4000	4000	-94
chr1	63318567	63326567	63323535	8000	63322567	-4000	4000	968
chr1	152755561	152763561	152760163	8000	152759561	-4000	4000	602
chr1	158696652	158704652	158699703	8000	158700652	-4000	4000	-949
chr1	237000441	237008441	237004406	8000	237004441	-4000	4000	-35
chr1	152704160	152712160	152709178	8000	152708160	-4000	4000	1018
chr1	151801419	151809419	151801865	8000	151805419	-4000	4000	-3554
chr1	149809693	149817693	149812264	8000	149813693	-4000	4000	-1429
chr1	3017467	3025467	3022597	8000	3021467	-4000	4000	1130
chr1	63589721	63597721	63593719	8000	63593721	-4000	4000	-2
chr1	158682715	158690715	158685193	8000	158686715	-4000	4000	-1522
chr1	247916252	247924252	247921061	8000	247920252	-4000	4000	809
chr1	158250424	158258424	158256988	8000	158254424	-4000	4000	2564
chr1	17368196	17376196	17373080	8000	17372196	-4000	4000	884
chr1	180908897	180916897	180916674	8000	180912897	-4000	4000	3777
chr1	150504062	150512062	150507053	8000	150508062	-4000	4000	-1009
chr1	150504062	150512062	150508167	8000	150508062	-4000	4000	105
chr1	152356006	152364006	152356896	8000	152360006	-4000	4000	-3110
chr1	159710589	159718589	159714065	8000	159714589	-4000	4000	-524
chr1	158174030	158182030	158181668	8000	158178030	-4000	4000	3638
chr1	13367900	13375900	13369361	8000	13371900	-4000	4000	-2539
chr1	51232273	51240273	51236720	8000	51236273	-4000	4000	447
chr1	248469351	248477351	248474279	8000	248473351	-4000	4000	928
chr1	103613427	103621427	103618070	8000	103617427	-4000	4000	643
chr1	13281174	13289174	13281830	8000	13285174	-4000	4000	-3344
chr1	22632628	22640628	22638971	8000	22636628	-4000	4000	2343
chr1	113975391	113983391	113981346	8000	113979391	-4000	4000	1955
chr1	31812022	31820022	31813973	8000	31816022	-4000	4000	-2049
chr1	158777204	158785204	158777254	8000	158781204	-4000	4000	-3950
chr1	17304195	17312195	17308202	8000	17308195	-4000	4000	7
chr1	39022318	39030318	39028818	8000	39026318	-4000	4000	2500
chr1	165540000	165548000	165544244	8000	165544000	-4000	4000	244
chr1	149932879	149940879	149936787	8000	149936879	-4000	4000	-92
chr1	171181249	171189249	171185836	8000	171185249	-4000	4000	587
chr1	75124434	75132434	75130504	8000	75128434	-4000	4000	2070
chr1	157773132	157781132	157777077	8000	157777132	-4000	4000	-55
chr1	158682715	158690715	158683381	8000	158686715	-4000	4000	-3334
chr1	159710589	159718589	159713428	8000	159714589	-4000	4000	-1161
chr1	159950237	159958237	159953619	8000	159954237	-4000	4000	-618
chr1	203182704	203190704	203185207	8000	203186704	-4000	4000	-1497
chr1	214599195	214607195	214605805	8000	214603195	-4000	4000	2610
chr1	226735323	226743323	226737077	8000	226739323	-4000	4000	-2246
chr1	19976416	19984416	19978782	8000	19980416	-4000	4000	-1634
chr1	158327531	158335531	158330843	8000	158331531	-4000	4000	-688
chr1	203022491	203030491	203023181	8000	203026491	-4000	4000	-3310
chr1	211575161	211583161	211575526	8000	211579161	-4000	4000	-3635
chr1	26107165	26115165	26114360	8000	26111165	-4000	4000	3195
chr1	248344775	248352775	248349667	8000	248348775	-4000	4000	892
chr1	196648043	196656043	196651951	8000	196652043	-4000	4000	-92
chr1	241995098	242003098	241996309	8000	241999098	-4000	4000	-2789
chr1	20714017	20722017	20715516	8000	20718017	-4000	4000	-2501
chr1	158327531	158335531	158328255	8000	158331531	-4000	4000	-3276
chr1	32175675	32183675	32181472	8000	32179675	-4000	4000	1797
chr1	32201671	32209671	32207922	8000	32205671	-4000	4000	2251
chr1	247944858	247952858	247949648	8000	247948858	-4000	4000	790
chr1	159532007	159540007	159535654	8000	159536007	-4000	4000	-353
chr1	28229029	28237029	28236188	8000	28233029	-4000	4000	3159
chr1	152755561	152763561	152760599	8000	152759561	-4000	4000	1038
chr1	153199430	153207430	153204755	8000	153203430	-4000	4000	1325
chr1	156575723	156583723	156582283	8000	156579723	-4000	4000	2560
chr1	112707433	112715433	112710799	8000	112711433	-4000	4000	-634
chr1	248320568	248328568	248323865	8000	248324568	-4000	4000	-703
chr1	85704433	85712433	85707834	8000	85708433	-4000	4000	-599
chr1	209671412	209679412	209675837	8000	209675412	-4000	4000	425
chr1	27370824	27378824	27374412	8000	27374824	-4000	4000	-412
chr1	151536305	151544305	151537853	8000	151540305	-4000	4000	-2452
chr1	147924393	147932393	147928455	8000	147928393	-4000	4000	62
chr1	202344699	202352699	202349083	8000	202348699	-4000	4000	384
chr1	247412156	247420156	247419008	8000	247416156	-4000	4000	2852
