Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr1	66775047	66783047	66777512	8000	66779047	-4000	4000	-1535
chr1	241798777	241806777	241801324	8000	241802777	-4000	4000	-1453
chr1	248404020	248412020	248407102	8000	248408020	-4000	4000	-918
chr1	53083179	53091179	53090761	8000	53087179	-4000	4000	3582
chr1	152080141	152088141	152087375	8000	152084141	-4000	4000	3234
chr1	152981500	152989500	152985248	8000	152985500	-4000	4000	-252
chr1	197034741	197042741	197040712	8000	197038741	-4000	4000	1971
chr1	248097103	248105103	248100153	8000	248101103	-4000	4000	-950
chr1	248319630	248327630	248324409	8000	248323630	-4000	4000	779
chr1	247602515	247610515	247606019	8000	247606515	-4000	4000	-496
chr1	248265917	248273917	248273106	8000	248269917	-4000	4000	3189
chr1	152344735	152352735	152351945	8000	152348735	-4000	4000	3210
chr1	183642275	183650275	183648270	8000	183646275	-4000	4000	1995
chr1	212622775	212630775	212625525	8000	212626775	-4000	4000	-1250
chr1	53083179	53091179	53090824	8000	53087179	-4000	4000	3645
chr1	15743982	15751982	15747598	8000	15747982	-4000	4000	-384
chr1	203163811	203171811	203165798	8000	203167811	-4000	4000	-2013
chr1	248470307	248478307	248473842	8000	248474307	-4000	4000	-465
chr1	248569801	248577801	248574266	8000	248573801	-4000	4000	465
chr1	182050570	182058570	182056359	8000	182054570	-4000	4000	1789
chr1	1530778	1538778	1533987	8000	1534778	-4000	4000	-791
chr1	12888896	12896896	12894844	8000	12892896	-4000	4000	1948
chr1	13337892	13345892	13342880	8000	13341892	-4000	4000	988
chr1	15743982	15751982	15747598	8000	15747982	-4000	4000	-384
chr1	115281904	115289904	115286703	8000	115285904	-4000	4000	799
chr1	158574919	158582919	158579068	8000	158578919	-4000	4000	149
chr1	206102936	206110936	206110514	8000	206106936	-4000	4000	3578
chr1	11191981	11199981	11194466	8000	11195981	-4000	4000	-1515
chr1	167048836	167056836	167055080	8000	167052836	-4000	4000	2244
chr1	6575755	6583755	6577030	8000	6579755	-4000	4000	-2725
chr1	158606704	158614704	158614306	8000	158610704	-4000	4000	3602
chr1	159439078	159447078	159439989	8000	159443078	-4000	4000	-3089
chr1	13277035	13285035	13283994	8000	13281035	-4000	4000	2959
chr1	206953965	206961965	206961171	8000	206957965	-4000	4000	3206
chr1	1913296	1921296	1916828	8000	1917296	-4000	4000	-468
chr1	152344735	152352735	152350940	8000	152348735	-4000	4000	2205
chr1	153035732	153043732	153040045	8000	153039732	-4000	4000	313
chr1	247836928	247844928	247841030	8000	247840928	-4000	4000	102
chr1	247836928	247844928	247841354	8000	247840928	-4000	4000	426
chr1	247836928	247844928	247841527	8000	247840928	-4000	4000	599
chr1	149809225	149817225	149813683	8000	149813225	-4000	4000	458
chr1	152824097	152832097	152827647	8000	152828097	-4000	4000	-450
chr1	152981500	152989500	152985239	8000	152985500	-4000	4000	-261
chr1	154990315	154998315	154993642	8000	154994315	-4000	4000	-673
chr1	158574919	158582919	158579172	8000	158578919	-4000	4000	253
chr1	158695678	158703678	158700212	8000	158699678	-4000	4000	534
chr1	158712327	158720327	158717691	8000	158716327	-4000	4000	1364
chr1	168578069	168586069	168581087	8000	168582069	-4000	4000	-982
chr1	182050570	182058570	182057268	8000	182054570	-4000	4000	2698
chr1	209609939	209617939	209612048	8000	209613939	-4000	4000	-1891
chr1	248097103	248105103	248099979	8000	248101103	-4000	4000	-1124
chr1	248404020	248412020	248406130	8000	248408020	-4000	4000	-1890
chr1	149883469	149891469	149886301	8000	149887469	-4000	4000	-1168
chr1	240471187	240479187	240472287	8000	240475187	-4000	4000	-2900
chr1	50199772	50207772	50201473	8000	50203772	-4000	4000	-2299
chr1	75914873	75922873	75919032	8000	75918873	-4000	4000	159
chr1	152575381	152583381	152579700	8000	152579381	-4000	4000	319
chr1	155285293	155293293	155287948	8000	155289293	-4000	4000	-1345
chr1	209609939	209617939	209617472	8000	209613939	-4000	4000	3533
chr1	248645838	248653838	248650094	8000	248649838	-4000	4000	256
chr1	248142086	248150086	248146012	8000	248146086	-4000	4000	-74
chr1	247666812	247674812	247672193	8000	247670812	-4000	4000	1381
chr1	248387811	248395811	248387999	8000	248391811	-4000	4000	-3812
chr1	152695442	152703442	152699106	8000	152699442	-4000	4000	-336
chr1	248358627	248366627	248361800	8000	248362627	-4000	4000	-827
chr1	13318598	13326598	13321973	8000	13322598	-4000	4000	-625
chr1	152102317	152110317	152108435	8000	152106317	-4000	4000	2118
chr1	223391465	223399465	223395420	8000	223395465	-4000	4000	-45
chr1	152344735	152352735	152352673	8000	152348735	-4000	4000	3938
chr1	152660659	152668659	152664639	8000	152664659	-4000	4000	-20
chr1	211472522	211480522	211479315	8000	211476522	-4000	4000	2793
chr1	248619557	248627557	248626733	8000	248623557	-4000	4000	3176
chr1	152683397	152691397	152686948	8000	152687397	-4000	4000	-449
chr1	12916482	12924482	12919908	8000	12920482	-4000	4000	-574
chr1	13218705	13226705	13225258	8000	13222705	-4000	4000	2553
chr1	147905269	147913269	147909029	8000	147909269	-4000	4000	-240
chr1	149809225	149817225	149813650	8000	149813225	-4000	4000	425
chr1	159439078	159447078	159439980	8000	159443078	-4000	4000	-3098
chr1	247602515	247610515	247606140	8000	247606515	-4000	4000	-375
chr1	179546539	179554539	179554528	8000	179550539	-4000	4000	3989
chr1	103660554	103668554	103660638	8000	103664554	-4000	4000	-3916
chr1	182895865	182903865	182900208	8000	182899865	-4000	4000	343
chr1	215618891	215626891	215625606	8000	215622891	-4000	4000	2715
chr1	12888896	12896896	12894849	8000	12892896	-4000	4000	1953
chr1	15737392	15745392	15738725	8000	15741392	-4000	4000	-2667
chr1	33860791	33868791	33864426	8000	33864791	-4000	4000	-365
chr1	155939087	155947087	155942473	8000	155943087	-4000	4000	-614
chr1	158323951	158331951	158329857	8000	158327951	-4000	4000	1906
chr1	182050570	182058570	182057605	8000	182054570	-4000	4000	3035
chr1	204150819	204158819	204156305	8000	204154819	-4000	4000	1486
chr1	248097103	248105103	248099508	8000	248101103	-4000	4000	-1595
chr1	149883469	149891469	149887475	8000	149887469	-4000	4000	6
chr1	115281904	115289904	115286394	8000	115285904	-4000	4000	490
chr1	62208328	62216328	62210152	8000	62212328	-4000	4000	-2176
chr1	63321128	63329128	63323738	8000	63325128	-4000	4000	-1390
chr1	26198968	26206968	26202499	8000	26202968	-4000	4000	-469
chr1	237000103	237008103	237004351	8000	237004103	-4000	4000	248
chr1	157741733	157749733	157746699	8000	157745733	-4000	4000	966
chr1	66793740	66801740	66801146	8000	66797740	-4000	4000	3406
chr1	158556606	158564606	158562903	8000	158560606	-4000	4000	2297
chr1	171634799	171642799	171636279	8000	171638799	-4000	4000	-2520
chr1	115281904	115289904	115286558	8000	115285904	-4000	4000	654
chr1	92241813	92249813	92242275	8000	92245813	-4000	4000	-3538
chr1	154544147	154552147	154544407	8000	154548147	-4000	4000	-3740
chr1	158394522	158402522	158398919	8000	158398522	-4000	4000	397
chr1	179546539	179554539	179551383	8000	179550539	-4000	4000	844
chr1	248569801	248577801	248574673	8000	248573801	-4000	4000	872
chr1	212622775	212630775	212626288	8000	212626775	-4000	4000	-487
chr1	119889533	119897533	119895973	8000	119893533	-4000	4000	2440
chr1	183642275	183650275	183647861	8000	183646275	-4000	4000	1586
chr1	247810660	247818660	247815564	8000	247814660	-4000	4000	904
chr1	13337892	13345892	13344568	8000	13341892	-4000	4000	2676
chr1	160368846	160376846	160370945	8000	160372846	-4000	4000	-1901
chr1	63321128	63329128	63323535	8000	63325128	-4000	4000	-1593
chr1	152758052	152766052	152760163	8000	152762052	-4000	4000	-1889
chr1	158695678	158703678	158699703	8000	158699678	-4000	4000	25
chr1	237000103	237008103	237004406	8000	237004103	-4000	4000	303
chr1	247666812	247674812	247672753	8000	247670812	-4000	4000	1941
chr1	240471187	240479187	240472126	8000	240475187	-4000	4000	-3061
chr1	152705434	152713434	152709178	8000	152709434	-4000	4000	-256
chr1	149809225	149817225	149812264	8000	149813225	-4000	4000	-961
chr1	198519222	198527222	198523353	8000	198523222	-4000	4000	131
chr1	3018903	3026903	3022597	8000	3022903	-4000	4000	-306
chr1	13337892	13345892	13342658	8000	13341892	-4000	4000	766
chr1	111316566	111324566	111318028	8000	111320566	-4000	4000	-2538
chr1	247919152	247927152	247921061	8000	247923152	-4000	4000	-2091
chr1	11191981	11199981	11194535	8000	11195981	-4000	4000	-1446
chr1	248038305	248046305	248039059	8000	248042305	-4000	4000	-3246
chr1	182050570	182058570	182056484	8000	182054570	-4000	4000	1914
chr1	13417328	13425328	13420940	8000	13421328	-4000	4000	-388
chr1	43350466	43358466	43352224	8000	43354466	-4000	4000	-2242
chr1	152208076	152216076	152216050	8000	152212076	-4000	4000	3974
chr1	159708289	159716289	159714065	8000	159712289	-4000	4000	1776
chr1	13365067	13373067	13369361	8000	13369067	-4000	4000	294
chr1	248470307	248478307	248474279	8000	248474307	-4000	4000	-28
chr1	203163811	203171811	203171488	8000	203167811	-4000	4000	3677
chr1	13277035	13285035	13281830	8000	13281035	-4000	4000	795
chr1	86576754	86584754	86579449	8000	86580754	-4000	4000	-1305
chr1	240471187	240479187	240472408	8000	240475187	-4000	4000	-2779
chr1	158770222	158778222	158777254	8000	158774222	-4000	4000	3032
chr1	158476936	158484936	158480940	8000	158480936	-4000	4000	4
chr1	159708289	159716289	159713428	8000	159712289	-4000	4000	1139
chr1	159947492	159955492	159953619	8000	159951492	-4000	4000	2127
chr1	247666812	247674812	247672269	8000	247670812	-4000	4000	1457
chr1	158323951	158331951	158330843	8000	158327951	-4000	4000	2892
chr1	192363285	192371285	192365990	8000	192367285	-4000	4000	-1295
chr1	157790403	157798403	157797790	8000	157794403	-4000	4000	3387
chr1	152344735	152352735	152351071	8000	152348735	-4000	4000	2336
chr1	248345713	248353713	248349667	8000	248349713	-4000	4000	-46
chr1	241991490	241999490	241996309	8000	241995490	-4000	4000	819
chr1	158323951	158331951	158328255	8000	158327951	-4000	4000	304
chr1	247810660	247818660	247815144	8000	247814660	-4000	4000	484
chr1	12663076	12671076	12666560	8000	12667076	-4000	4000	-516
chr1	247945796	247953796	247949648	8000	247949796	-4000	4000	-148
chr1	159531078	159539078	159535654	8000	159535078	-4000	4000	576
chr1	1913296	1921296	1916819	8000	1917296	-4000	4000	-477
chr1	119511054	119519054	119514202	8000	119515054	-4000	4000	-852
chr1	152758052	152766052	152760599	8000	152762052	-4000	4000	-1453
chr1	153201120	153209120	153204755	8000	153205120	-4000	4000	-365
chr1	247707813	247715813	247712483	8000	247711813	-4000	4000	670
chr1	248319630	248327630	248323865	8000	248323630	-4000	4000	235
chr1	84411018	84419018	84414590	8000	84415018	-4000	4000	-428
chr1	158606704	158614704	158612952	8000	158610704	-4000	4000	2248
chr1	19676966	19684966	19683058	8000	19680966	-4000	4000	2092
chr1	70147945	70155945	70148605	8000	70151945	-4000	4000	-3340
chr1	152839983	152847983	152843592	8000	152843983	-4000	4000	-391
chr1	158540550	158548550	158547698	8000	158544550	-4000	4000	3148
chr1	12792628	12800628	12793336	8000	12796628	-4000	4000	-3292
chr1	25326445	25334445	25329079	8000	25330445	-4000	4000	-1366
chr1	54838252	54846252	54841664	8000	54842252	-4000	4000	-588
chr1	67088165	67096165	67093311	8000	67092165	-4000	4000	1146
chr1	152508177	152516177	152515995	8000	152512177	-4000	4000	3818
chr1	247945796	247953796	247949366	8000	247949796	-4000	4000	-430
chr1	248319630	248327630	248324545	8000	248323630	-4000	4000	915
chr1	248645838	248653838	248650791	8000	248649838	-4000	4000	953
chr1	19676966	19684966	19683171	8000	19680966	-4000	4000	2205
chr1	247962386	247970386	247966248	8000	247966386	-4000	4000	-138
chr1	13417328	13425328	13421038	8000	13421328	-4000	4000	-290
chr1	152149595	152157595	152155145	8000	152153595	-4000	4000	1550
chr1	158540550	158548550	158547956	8000	158544550	-4000	4000	3406
chr1	1917951	1925951	1923091	8000	1921951	-4000	4000	1140
chr1	12875212	12883212	12883123	8000	12879212	-4000	4000	3911
chr1	152102317	152110317	152110171	8000	152106317	-4000	4000	3854
chr1	203163811	203171811	203171485	8000	203167811	-4000	4000	3674
chr1	75914873	75922873	75922293	8000	75918873	-4000	4000	3420
chr1	158712327	158720327	158717999	8000	158716327	-4000	4000	1672
chr1	182050570	182058570	182056617	8000	182054570	-4000	4000	2047
chr1	12875212	12883212	12879664	8000	12879212	-4000	4000	452
chr1	248619557	248627557	248626514	8000	248623557	-4000	4000	2957
chr1	182050570	182058570	182056652	8000	182054570	-4000	4000	2082
chr1	201035512	201043512	201039949	8000	201039512	-4000	4000	437
chr1	247585313	247593313	247589082	8000	247589313	-4000	4000	-231
chr1	152800832	152808832	152805437	8000	152804832	-4000	4000	605
chr1	152575381	152583381	152579947	8000	152579381	-4000	4000	566
chr1	248142086	248150086	248145448	8000	248146086	-4000	4000	-638
chr1	248470307	248478307	248473712	8000	248474307	-4000	4000	-595
chr1	12888896	12896896	12892947	8000	12892896	-4000	4000	51
chr1	149809225	149817225	149812029	8000	149813225	-4000	4000	-1196
chr1	149809225	149817225	149812186	8000	149813225	-4000	4000	-1039
chr1	149809225	149817225	149812364	8000	149813225	-4000	4000	-861
chr1	154544147	154552147	154547931	8000	154548147	-4000	4000	-216
chr1	158323951	158331951	158330016	8000	158327951	-4000	4000	2065
chr1	168536768	168544768	168543955	8000	168540768	-4000	4000	3187
chr1	13045476	13053476	13050264	8000	13049476	-4000	4000	788
chr1	149883469	149891469	149887046	8000	149887469	-4000	4000	-423
chr1	153293116	153301116	153299197	8000	153297116	-4000	4000	2081
chr1	162391268	162399268	162397197	8000	162395268	-4000	4000	1929
chr1	247919152	247927152	247921336	8000	247923152	-4000	4000	-1816
chr1	248059407	248067407	248060820	8000	248063407	-4000	4000	-2587
chr1	158414210	158422210	158420498	8000	158418210	-4000	4000	2288
chr1	248569801	248577801	248574378	8000	248573801	-4000	4000	577
chr1	152597086	152605086	152600671	8000	152601086	-4000	4000	-415
chr1	63321128	63329128	63323146	8000	63325128	-4000	4000	-1982
chr1	152102317	152110317	152107726	8000	152106317	-4000	4000	1409
chr1	152809108	152817108	152812928	8000	152813108	-4000	4000	-180
chr1	158574919	158582919	158579093	8000	158578919	-4000	4000	174
chr1	159531078	159539078	159535348	8000	159535078	-4000	4000	270
chr1	198519222	198527222	198523360	8000	198523222	-4000	4000	138
chr1	247602515	247610515	247606087	8000	247606515	-4000	4000	-428
chr1	27391814	27399814	27394609	8000	27395814	-4000	4000	-1205
chr1	149883469	149891469	149887316	8000	149887469	-4000	4000	-153
chr1	155939087	155947087	155942618	8000	155943087	-4000	4000	-469
chr1	228420845	228428845	228424867	8000	228424845	-4000	4000	22
chr1	167048836	167056836	167055044	8000	167052836	-4000	4000	2208
chr1	152405243	152413243	152409836	8000	152409243	-4000	4000	593
chr1	158323951	158331951	158329622	8000	158327951	-4000	4000	1671
chr1	247707813	247715813	247712308	8000	247711813	-4000	4000	495
chr1	248038305	248046305	248039021	8000	248042305	-4000	4000	-3284
chr1	248645838	248653838	248650359	8000	248649838	-4000	4000	521
chr1	153201120	153209120	153204712	8000	153205120	-4000	4000	-408
chr1	1917951	1925951	1923780	8000	1921951	-4000	4000	1829
chr1	109599091	109607091	109606045	8000	109603091	-4000	4000	2954
chr1	149883469	149891469	149886455	8000	149887469	-4000	4000	-1014
chr1	182050570	182058570	182056622	8000	182054570	-4000	4000	2052
chr1	223391465	223399465	223394880	8000	223395465	-4000	4000	-585
chr1	47414052	47422052	47416684	8000	47418052	-4000	4000	-1368
chr1	152208076	152216076	152214190	8000	152212076	-4000	4000	2114
chr1	158751891	158759891	158755204	8000	158755891	-4000	4000	-687
chr1	196914713	196922713	196918262	8000	196918713	-4000	4000	-451
chr1	247945796	247953796	247949043	8000	247949796	-4000	4000	-753
chr1	156836063	156844063	156841723	8000	156840063	-4000	4000	1660
chr1	167125165	167133165	167128530	8000	167129165	-4000	4000	-635
chr1	154544147	154552147	154544506	8000	154548147	-4000	4000	-3641
chr1	159708289	159716289	159713937	8000	159712289	-4000	4000	1648
chr1	160368846	160376846	160371317	8000	160372846	-4000	4000	-1529
chr1	200870178	200878178	200873987	8000	200874178	-4000	4000	-191
chr1	42151820	42159820	42155548	8000	42155820	-4000	4000	-272
chr1	145735288	145743288	145738355	8000	145739288	-4000	4000	-933
chr1	12875212	12883212	12879790	8000	12879212	-4000	4000	578
chr1	38039829	38047829	38045687	8000	38043829	-4000	4000	1858
chr1	110453358	110461358	110456300	8000	110457358	-4000	4000	-1058
chr1	152149595	152157595	152156543	8000	152153595	-4000	4000	2948
chr1	173604336	173612336	173609972	8000	173608336	-4000	4000	1636
chr1	248645838	248653838	248650197	8000	248649838	-4000	4000	359
chr1	158323951	158331951	158328045	8000	158327951	-4000	4000	94
chr1	158556606	158564606	158562817	8000	158560606	-4000	4000	2211
chr1	13259314	13267314	13263002	8000	13263314	-4000	4000	-312
chr1	158606704	158614704	158607189	8000	158610704	-4000	4000	-3515
chr1	192656311	192664311	192659335	8000	192660311	-4000	4000	-976
chr1	12857909	12865909	12861292	8000	12861909	-4000	4000	-617
chr1	13318598	13326598	13319826	8000	13322598	-4000	4000	-2772
chr1	248470307	248478307	248474151	8000	248474307	-4000	4000	-156
chr1	248632356	248640356	248638511	8000	248636356	-4000	4000	2155
chr1	248645838	248653838	248650153	8000	248649838	-4000	4000	315
chr1	206953965	206961965	206960943	8000	206957965	-4000	4000	2978
chr1	12857909	12865909	12860210	8000	12861909	-4000	4000	-1699
chr1	152758052	152766052	152760619	8000	152762052	-4000	4000	-1433
chr1	12663076	12671076	12666689	8000	12667076	-4000	4000	-387
chr1	20715731	20723731	20723672	8000	20719731	-4000	4000	3941
chr1	158608514	158616514	158615390	8000	158612514	-4000	4000	2876
chr1	165559957	165567957	165563507	8000	165563957	-4000	4000	-450
chr1	152758052	152766052	152761309	8000	152762052	-4000	4000	-743
chr1	149883469	149891469	149886630	8000	149887469	-4000	4000	-839
chr1	182050570	182058570	182056494	8000	182054570	-4000	4000	1924
chr1	152716470	152724470	152719800	8000	152720470	-4000	4000	-670
chr1	158476936	158484936	158480525	8000	158480936	-4000	4000	-411
chr1	248265917	248273917	248273202	8000	248269917	-4000	4000	3285
chr1	153108121	153116121	153112592	8000	153112121	-4000	4000	471
chr1	248569801	248577801	248574114	8000	248573801	-4000	4000	313
chr1	248097103	248105103	248100082	8000	248101103	-4000	4000	-1021
chr1	228420845	228428845	228424886	8000	228424845	-4000	4000	41
chr1	247735559	247743559	247739555	8000	247739559	-4000	4000	-4
chr1	248345713	248353713	248349485	8000	248349713	-4000	4000	-228
chr1	248059407	248067407	248060967	8000	248063407	-4000	4000	-2440
chr1	158712327	158720327	158717701	8000	158716327	-4000	4000	1374
chr1	158606704	158614704	158613860	8000	158610704	-4000	4000	3156
chr1	158695678	158703678	158700037	8000	158699678	-4000	4000	359
chr1	165197867	165205867	165203820	8000	165201867	-4000	4000	1953
chr1	215618891	215626891	215625806	8000	215622891	-4000	4000	2915
chr1	247585313	247593313	247588797	8000	247589313	-4000	4000	-516
chr1	153433058	153441058	153438312	8000	153437058	-4000	4000	1254
chr1	12820605	12828605	12827599	8000	12824605	-4000	4000	2994
chr1	145735288	145743288	145738155	8000	145739288	-4000	4000	-1133
chr1	158414210	158422210	158419989	8000	158418210	-4000	4000	1779
chr1	67255979	67263979	67258630	8000	67259979	-4000	4000	-1349
chr1	223391465	223399465	223394597	8000	223395465	-4000	4000	-868
chr1	247602515	247610515	247605662	8000	247606515	-4000	4000	-853
chr1	248569801	248577801	248574470	8000	248573801	-4000	4000	669
chr1	248586487	248594487	248592945	8000	248590487	-4000	4000	2458
chr1	54003298	54011298	54010329	8000	54007298	-4000	4000	3031
chr1	153369711	153377711	153373793	8000	153373711	-4000	4000	82
chr1	159439078	159447078	159440469	8000	159443078	-4000	4000	-2609
chr1	159708289	159716289	159713744	8000	159712289	-4000	4000	1455
chr1	205824025	205832025	205828709	8000	205828025	-4000	4000	684
chr1	159830474	159838474	159835278	8000	159834474	-4000	4000	804
chr1	152800832	152808832	152805443	8000	152804832	-4000	4000	611
chr1	211472522	211480522	211479080	8000	211476522	-4000	4000	2558
chr1	158751891	158759891	158755244	8000	158755891	-4000	4000	-647
chr1	182050570	182058570	182057495	8000	182054570	-4000	4000	2925
chr1	152102317	152110317	152107448	8000	152106317	-4000	4000	1131
chr1	17242007	17250007	17249218	8000	17246007	-4000	4000	3211
chr1	159439078	159447078	159440213	8000	159443078	-4000	4000	-2865
chr1	92241813	92249813	92244365	8000	92245813	-4000	4000	-1448
chr1	13388629	13396629	13389926	8000	13392629	-4000	4000	-2703
chr1	206763602	206771602	206768660	8000	206767602	-4000	4000	1058
chr1	173899800	173907800	173903816	8000	173903800	-4000	4000	16
chr1	206953965	206961965	206961205	8000	206957965	-4000	4000	3240
chr1	158323951	158331951	158329585	8000	158327951	-4000	4000	1634
chr1	248569801	248577801	248574714	8000	248573801	-4000	4000	913
chr1	12888896	12896896	12893360	8000	12892896	-4000	4000	464
chr1	12820605	12828605	12827750	8000	12824605	-4000	4000	3145
chr1	149883469	149891469	149886215	8000	149887469	-4000	4000	-1254
chr1	10942471	10950471	10948274	8000	10946471	-4000	4000	1803
chr1	10942471	10950471	10948370	8000	10946471	-4000	4000	1899
chr1	158695678	158703678	158700193	8000	158699678	-4000	4000	515
chr1	182050570	182058570	182057383	8000	182054570	-4000	4000	2813
chr1	149883469	149891469	149886087	8000	149887469	-4000	4000	-1382
chr1	152208076	152216076	152215979	8000	152212076	-4000	4000	3903
chr1	248265917	248273917	248272875	8000	248269917	-4000	4000	2958
chr1	158476936	158484936	158479940	8000	158480936	-4000	4000	-996
chr1	11191981	11199981	11194870	8000	11195981	-4000	4000	-1111
chr1	13417328	13425328	13420957	8000	13421328	-4000	4000	-371
chr1	33860791	33868791	33864457	8000	33864791	-4000	4000	-334
chr1	13045476	13053476	13050061	8000	13049476	-4000	4000	585
chr1	247919152	247927152	247921268	8000	247923152	-4000	4000	-1884
