Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr1	153987648	153993163	153992859	5515	153990405	-2757	2758	2454
chr1	11669859	11675057	11673766	5198	11672458	-2599	2599	1308
chr1	161121454	161124393	161122110	2939	161122923	-1469	1470	-813
chr1	92831277	92832587	92832079	1310	92831932	-655	655	147
chr1	153951063	153956383	153951374	5320	153953723	-2660	2660	-2349
chr1	19140358	19142431	19141740	2073	19141394	-1036	1037	346
chr1	161155682	161163352	161158123	7670	161159517	-3835	3835	-1394
chr1	26779388	26781241	26779863	1853	26780314	-926	927	-451
chr1	155279859	155286466	155285255	6607	155283162	-3303	3304	2093
chr1	179086885	179094678	179094136	7793	179090781	-3896	3897	3355
chr1	32767962	32774402	32770414	6440	32771182	-3220	3220	-768
chr1	119920811	119924379	119922642	3568	119922595	-1784	1784	47
chr1	1225987	1230307	1228592	4320	1228147	-2160	2160	445
chr1	41581314	41585334	41583567	4020	41583324	-2010	2010	243
chr1	6208240	6214118	6211894	5878	6211179	-2939	2939	715
chr1	160238884	160241198	160240245	2314	160240041	-1157	1157	204
chr1	202009453	202015827	202011158	6374	202012640	-3187	3187	-1482
chr1	204195919	204203172	204202895	7253	204199545	-3626	3627	3350
chr1	161230707	161232686	161230829	1979	161231696	-989	990	-867
chr1	149903360	149905347	149903993	1987	149904353	-993	994	-360
chr1	1756543	1761566	1758523	5023	1759054	-2511	2512	-531
chr1	145922684	145930160	145924521	7476	145926422	-3738	3738	-1901
chr1	246913175	246916262	246913360	3087	246914718	-1543	1544	-1358
chr1	117074836	117076768	117074992	1932	117075802	-966	966	-810
chr1	150628852	150629945	150629466	1093	150629398	-546	547	68
chr1	9600235	9605556	9602336	5321	9602895	-2660	2661	-559
chr1	11955687	11961786	11957002	6099	11958736	-3049	3050	-1734
chr1	205146278	205148301	205146933	2023	205147289	-1011	1012	-356
chr1	44634433	44636469	44635693	2036	44635451	-1018	1018	242
chr1	54883378	54886375	54883745	2997	54884876	-1498	1499	-1131
chr1	181047393	181052180	181050064	4787	181049786	-2393	2394	278
chr1	43991119	43992537	43992137	1418	43991828	-709	709	309
chr1	36299012	36301862	36301010	2850	36300437	-1425	1425	573
chr1	112695108	112698864	112698081	3756	112696986	-1878	1878	1095
chr1	154249041	154251725	154251647	2684	154250383	-1342	1342	1264
chr1	53270944	53275106	53271259	4162	53273025	-2081	2081	-1766
chr1	112455454	112457889	112457215	2435	112456671	-1217	1218	544
chr1	150963764	150965163	150964252	1399	150964463	-699	700	-211
chr1	182866844	182870739	182867017	3895	182868791	-1947	1948	-1774
chr1	145845583	145848365	145847587	2782	145846974	-1391	1391	613
chr1	85580671	85583428	85583095	2757	85582049	-1378	1379	1046
chr1	15931832	15937568	15934964	5736	15934700	-2868	2868	264
chr1	35191421	35193804	35193050	2383	35192612	-1191	1192	438
chr1	37481025	37484310	37483802	3285	37482667	-1642	1643	1135
chr1	117077618	117079644	117077972	2026	117078631	-1013	1013	-659
chr1	154182026	154187241	154183169	5215	154184633	-2607	2608	-1464
chr1	217630683	217631982	217631406	1299	217631332	-649	650	74
chr1	154957990	154962939	154958907	4949	154960464	-2474	2475	-1557
chr1	15931832	15937568	15935078	5736	15934700	-2868	2868	378
chr1	107055484	107058627	107057655	3143	107057055	-1571	1572	600
chr1	222628290	222630361	222629255	2071	222629325	-1035	1036	-70
chr1	23801151	23802547	23802404	1396	23801849	-698	698	555
chr1	150619757	150624493	150624483	4736	150622125	-2368	2368	2358
chr1	43171624	43173547	43172123	1923	43172585	-961	962	-462
chr1	225922594	225924596	225924126	2002	225923595	-1001	1001	531
chr1	156290990	156293471	156293366	2481	156292230	-1240	1241	1136
chr1	147622009	147626007	147625525	3998	147624008	-1999	1999	1517
chr1	36455455	36456492	36456312	1037	36455973	-518	519	339
chr1	42743398	42749281	42747258	5883	42746339	-2941	2942	919
chr1	46285493	46286806	46286350	1313	46286149	-656	657	201
chr1	179081135	179085889	179085633	4754	179083512	-2377	2377	2121
chr1	180270012	180273708	180271869	3696	180271860	-1848	1848	9
chr1	36341245	36344725	36341817	3480	36342985	-1740	1740	-1168
chr1	155279859	155286466	155282631	6607	155283162	-3303	3304	-531
chr1	17630752	17632591	17632375	1839	17631671	-919	920	704
chr1	109248872	109255065	109251479	6193	109251968	-3096	3097	-489
chr1	161212057	161216693	161214164	4636	161214375	-2318	2318	-211
chr1	41581314	41585334	41581649	4020	41583324	-2010	2010	-1675
chr1	15574143	15579410	15578867	5267	15576776	-2633	2634	2091
chr1	16989695	16995258	16992289	5563	16992476	-2781	2782	-187
chr1	149886886	149889648	149887265	2762	149888267	-1381	1381	-1002
chr1	154550069	154556304	154552804	6235	154553186	-3117	3118	-382
chr1	156264470	156268536	156266571	4066	156266503	-2033	2033	68
chr1	203817334	203820919	203818580	3585	203819126	-1792	1793	-546
chr1	16628206	16635716	16630324	7510	16631961	-3755	3755	-1637
chr1	32229949	32235778	32234453	5829	32232863	-2914	2915	1590
chr1	160998900	161001224	160999977	2324	161000062	-1162	1162	-85
chr1	171782988	171786088	171786077	3100	171784538	-1550	1550	1539
chr1	150965269	150969017	150968442	3748	150967143	-1874	1874	1299
chr1	154985202	154989788	154988285	4586	154987495	-2293	2293	790
chr1	156264470	156268536	156266326	4066	156266503	-2033	2033	-177
chr1	153972617	153977782	153974817	5165	153975199	-2582	2583	-382
chr1	209796450	209799899	209796477	3449	209798174	-1724	1725	-1697
chr1	42816044	42817506	42816441	1462	42816775	-731	731	-334
chr1	43614371	43620204	43619297	5833	43617287	-2916	2917	2010
chr1	119920811	119924379	119922749	3568	119922595	-1784	1784	154
chr1	151042476	151049117	151043065	6641	151045796	-3320	3321	-2731
chr1	154550069	154556304	154552445	6235	154553186	-3117	3118	-741
chr1	113970557	113973572	113973445	3015	113972064	-1507	1508	1381
chr1	155060158	155062797	155062509	2639	155061477	-1319	1320	1032
chr1	147620244	147621915	147620775	1671	147621079	-835	836	-304
chr1	10657514	10663245	10660487	5731	10660379	-2865	2866	108
chr1	15931832	15937568	15933987	5736	15934700	-2868	2868	-713
chr1	202009453	202015827	202015368	6374	202012640	-3187	3187	2728
chr1	160238884	160241198	160240071	2314	160240041	-1157	1157	30
chr1	156264470	156268536	156268290	4066	156266503	-2033	2033	1787
chr1	1532379	1537640	1533987	5261	1535009	-2630	2631	-1022
chr1	6583468	6589608	6585882	6140	6586538	-3070	3070	-656
chr1	11793607	11795881	11794438	2274	11794744	-1137	1137	-306
chr1	11827935	11830485	11829306	2550	11829210	-1275	1275	96
chr1	19311895	19318460	19317730	6565	19315177	-3282	3283	2553
chr1	21288602	21292837	21290212	4235	21290719	-2117	2118	-507
chr1	37481025	37484310	37483603	3285	37482667	-1642	1643	936
chr1	45002551	45008655	45008510	6104	45005603	-3052	3052	2907
chr1	46188177	46190504	46189991	2327	46189340	-1163	1164	651
chr1	59857974	59859084	59858466	1110	59858529	-555	555	-63
chr1	85580671	85583428	85582466	2757	85582049	-1378	1379	417
chr1	114713576	114714496	114713920	920	114714036	-460	460	-116
chr1	149899854	149902672	149900052	2818	149901263	-1409	1409	-1211
chr1	150994454	150995245	150994635	791	150994849	-395	396	-214
chr1	153951063	153956383	153952022	5320	153953723	-2660	2660	-1701
chr1	155135584	155138430	155137693	2846	155137007	-1423	1423	686
chr1	156076583	156083753	156077339	7170	156080168	-3585	3585	-2829
chr1	156730411	156736365	156732329	5954	156733388	-2977	2977	-1059
chr1	156730411	156736365	156733414	5954	156733388	-2977	2977	26
chr1	156804501	156807235	156807214	2734	156805868	-1367	1367	1346
chr1	156937683	156942123	156938455	4440	156939903	-2220	2220	-1448
chr1	161114984	161121140	161118016	6156	161118062	-3078	3078	-46
chr1	179081135	179085889	179085752	4754	179083512	-2377	2377	2240
chr1	180184461	180188640	180186141	4179	180186550	-2089	2090	-409
chr1	200407901	200411046	200408991	3145	200409473	-1572	1573	-482
chr1	204121640	204124898	204123678	3258	204123269	-1629	1629	409
chr1	204257122	204262139	204257428	5017	204259630	-2508	2509	-2202
chr1	205717681	205719715	205718337	2034	205718698	-1017	1017	-361
chr1	16617050	16621870	16619828	4820	16619460	-2410	2410	368
chr1	11827935	11830485	11829288	2550	11829210	-1275	1275	78
chr1	16989695	16995258	16990179	5563	16992476	-2781	2782	-2297
chr1	31433438	31437448	31434185	4010	31435443	-2005	2005	-1258
chr1	41581314	41585334	41583612	4020	41583324	-2010	2010	288
chr1	110337341	110343026	110342101	5685	110340183	-2842	2843	1918
chr1	228367917	228374092	228372781	6175	228371004	-3087	3088	1777
chr1	13781767	13782719	13782074	952	13782243	-476	476	-169
chr1	183561553	183563778	183563502	2225	183562665	-1112	1113	837
chr1	226983256	226987161	226984118	3905	226985208	-1952	1953	-1090
chr1	1915137	1918067	1916828	2930	1916602	-1465	1465	226
chr1	147622009	147626007	147624078	3998	147624008	-1999	1999	70
chr1	58575507	58578070	58576516	2563	58576788	-1281	1282	-272
chr1	2371363	2379018	2372498	7655	2375190	-3827	3828	-2692
chr1	8354824	8361599	8356115	6775	8358211	-3387	3388	-2096
chr1	17626204	17628252	17627408	2048	17627228	-1024	1024	180
chr1	32380113	32384605	32383964	4492	32382359	-2246	2246	1605
chr1	44776008	44781385	44777615	5377	44778696	-2688	2689	-1081
chr1	54871169	54872741	54871490	1572	54871955	-786	786	-465
chr1	147170461	147173383	147172039	2922	147171922	-1461	1461	117
chr1	147622009	147626007	147624877	3998	147624008	-1999	1999	869
chr1	150806278	150808039	150806710	1761	150807158	-880	881	-448
chr1	153660205	153662626	153662399	2421	153661415	-1210	1211	984
chr1	153972617	153977782	153973257	5165	153975199	-2582	2583	-1942
chr1	154205320	154207175	154205607	1855	154206247	-927	928	-640
chr1	154957990	154962939	154959512	4949	154960464	-2474	2475	-952
chr1	154985202	154989788	154988738	4586	154987495	-2293	2293	1243
chr1	154990293	154995153	154993642	4860	154992723	-2430	2430	919
chr1	155060158	155062797	155062548	2639	155061477	-1319	1320	1071
chr1	155182105	155186992	155183813	4887	155184548	-2443	2444	-735
chr1	156234408	156238188	156236468	3780	156236298	-1890	1890	170
chr1	179591159	179593494	179592602	2335	179592326	-1167	1168	276
chr1	181047393	181052180	181049160	4787	181049786	-2393	2394	-626
chr1	202728742	202730459	202729967	1717	202729600	-858	859	367
chr1	202965290	202968233	202966775	2943	202966761	-1471	1472	14
chr1	204128958	204132439	204132042	3481	204130698	-1740	1741	1344
chr1	204241153	204245848	204241726	4695	204243500	-2347	2348	-1774
chr1	204257122	204262139	204261354	5017	204259630	-2508	2509	1724
chr1	244854759	244856700	244855946	1941	244855729	-970	971	217
chr1	112455454	112457889	112456856	2435	112456671	-1217	1218	185
chr1	156152263	156157077	156154690	4814	156154670	-2407	2407	20
chr1	11125077	11127582	11127059	2505	11126329	-1252	1253	730
chr1	41581314	41585334	41584001	4020	41583324	-2010	2010	677
chr1	1635239	1642737	1636957	7498	1638988	-3749	3749	-2031
chr1	16617050	16621870	16619911	4820	16619460	-2410	2410	451
chr1	33363297	33368841	33368589	5544	33366069	-2772	2772	2520
chr1	150281278	150286016	150283554	4738	150283647	-2369	2369	-93
chr1	155287790	155295192	155287948	7402	155291491	-3701	3701	-3543
chr1	156724943	156729343	156729215	4400	156727143	-2200	2200	2072
chr1	166848613	166852355	166850135	3742	166850484	-1871	1871	-349
chr1	54852761	54856917	54854172	4156	54854839	-2078	2078	-667
chr1	206912426	206915527	206913930	3101	206913976	-1550	1551	-46
chr1	151263884	151267448	151263929	3564	151265666	-1782	1782	-1737
chr1	205748437	205751180	205750235	2743	205749808	-1371	1372	427
chr1	228156444	228161317	228159387	4873	228158880	-2436	2437	507
chr1	112695108	112698864	112695484	3756	112696986	-1878	1878	-1502
chr1	117074836	117076768	117075074	1932	117075802	-966	966	-728
chr1	155268705	155270001	155269552	1296	155269353	-648	648	199
chr1	28714314	28716590	28714769	2276	28715452	-1138	1138	-683
chr1	155123365	155128727	155127956	5362	155126046	-2681	2681	1910
chr1	108192508	108194064	108192636	1556	108193286	-778	778	-650
chr1	21278532	21281447	21279290	2915	21279989	-1457	1458	-699
chr1	45565962	45569792	45568563	3830	45567877	-1915	1915	686
chr1	112699838	112704154	112703675	4316	112701996	-2158	2158	1679
chr1	181088035	181090557	181088945	2522	181089296	-1261	1261	-351
chr1	222628290	222630361	222629857	2071	222629325	-1035	1036	532
chr1	32767962	32774402	32772872	6440	32771182	-3220	3220	1690
chr1	200737832	200740952	200739795	3120	200739392	-1560	1560	403
chr1	161173127	161176094	161173632	2967	161174610	-1483	1484	-978
chr1	37477910	37480523	37480420	2613	37479216	-1306	1307	1204
chr1	88980788	88985066	88983410	4278	88982927	-2139	2139	483
chr1	147612595	147614818	147614474	2223	147613706	-1111	1112	768
chr1	156172283	156178465	156176616	6182	156175374	-3091	3091	1242
chr1	20644338	20650240	20644541	5902	20647289	-2951	2951	-2748
chr1	236858076	236860228	236859836	2152	236859152	-1076	1076	684
chr1	6463969	6471224	6470561	7255	6467596	-3627	3628	2965
chr1	202774818	202778229	202777042	3411	202776523	-1705	1706	519
chr1	201871552	201875720	201874936	4168	201873636	-2084	2084	1300
chr1	17027230	17029901	17028706	2671	17028565	-1335	1336	141
chr1	107055484	107058627	107057976	3143	107057055	-1571	1572	921
chr1	16393045	16399658	16395878	6613	16396351	-3306	3307	-473
chr1	6208240	6214118	6210593	5878	6211179	-2939	2939	-586
chr1	26182702	26187437	26184404	4735	26185069	-2367	2368	-665
chr1	26182702	26187437	26187188	4735	26185069	-2367	2368	2119
chr1	112455454	112457889	112457299	2435	112456671	-1217	1218	628
chr1	150958356	150963712	150960675	5356	150961034	-2678	2678	-359
chr1	153625857	153626978	153626323	1121	153626417	-560	561	-94
chr1	154967340	154975235	154969388	7895	154971287	-3947	3948	-1899
chr1	156290990	156293471	156293074	2481	156292230	-1240	1241	844
chr1	153660205	153662626	153662545	2421	153661415	-1210	1211	1130
chr1	15938907	15940021	15939322	1114	15939464	-557	557	-142
chr1	22125966	22130867	22129736	4901	22128416	-2450	2451	1320
chr1	44217008	44222829	44219188	5821	44219918	-2910	2911	-730
chr1	112455454	112457889	112457386	2435	112456671	-1217	1218	715
chr1	155941011	155944906	155942473	3895	155942958	-1947	1948	-485
chr1	52356523	52361225	52359097	4702	52358874	-2351	2351	223
chr1	15931832	15937568	15935688	5736	15934700	-2868	2868	988
chr1	149886886	149889648	149887475	2762	149888267	-1381	1381	-792
chr1	26853009	26858472	26853845	5463	26855740	-2731	2732	-1895
chr1	153660205	153662626	153661255	2421	153661415	-1210	1211	-160
chr1	153660205	153662626	153662324	2421	153661415	-1210	1211	909
chr1	155022216	155024150	155023141	1934	155023183	-967	967	-42
chr1	182598739	182602667	182600369	3928	182600703	-1964	1964	-334
chr1	13778190	13779172	13778735	982	13778681	-491	491	54
chr1	155316281	155318924	155318278	2643	155317602	-1321	1322	676
chr1	45507958	45509395	45508918	1437	45508676	-718	719	242
chr1	151398646	151402348	151400649	3702	151400497	-1851	1851	152
chr1	200848929	200851014	200849773	2085	200849971	-1042	1043	-198
chr1	22118960	22123510	22120234	4550	22121235	-2275	2275	-1001
chr1	204409849	204412233	204410071	2384	204411041	-1192	1192	-970
chr1	15931832	15937568	15937302	5736	15934700	-2868	2868	2602
chr1	150965269	150969017	150966604	3748	150967143	-1874	1874	-539
chr1	42849144	42852262	42851737	3118	42850703	-1559	1559	1034
chr1	207753759	207757241	207757019	3482	207755500	-1741	1741	1519
chr1	43975882	43977538	43976304	1656	43976710	-828	828	-406
chr1	1487022	1491544	1490662	4522	1489283	-2261	2261	1379
chr1	103525990	103528626	103526221	2636	103527308	-1318	1318	-1087
chr1	211577062	211579845	211578515	2783	211578453	-1391	1392	62
chr1	147622009	147626007	147625087	3998	147624008	-1999	1999	1079
chr1	11053065	11060620	11059273	7555	11056842	-3777	3778	2431
chr1	151404031	151405712	151405417	1681	151404871	-840	841	546
chr1	228305612	228311209	228307494	5597	228308410	-2798	2799	-916
chr1	44353257	44355666	44354913	2409	44354461	-1204	1205	452
chr1	114570179	114573859	114570731	3680	114572019	-1840	1840	-1288
chr1	145845583	145848365	145846633	2782	145846974	-1391	1391	-341
chr1	154267602	154273307	154268785	5705	154270454	-2852	2853	-1669
chr1	156929492	156933388	156932549	3896	156931440	-1948	1948	1109
chr1	27849031	27850920	27850215	1889	27849975	-944	945	240
chr1	41581314	41585334	41584618	4020	41583324	-2010	2010	1294
chr1	117082648	117084503	117084042	1855	117083575	-927	928	467
chr1	154350293	154353924	154351193	3631	154352108	-1815	1816	-915
chr1	161097517	161099932	161098646	2415	161098724	-1207	1208	-78
chr1	161169074	161171462	161169695	2388	161170268	-1194	1194	-573
chr1	155279859	155286466	155282415	6607	155283162	-3303	3304	-747
chr1	36318477	36324682	36319897	6205	36321579	-3102	3103	-1682
chr1	180190802	180196518	180196443	5716	180193660	-2858	2858	2783
chr1	161052219	161055279	161052469	3060	161053749	-1530	1530	-1280
chr1	202878042	202885602	202881174	7560	202881822	-3780	3780	-648
chr1	149903360	149905347	149905059	1987	149904353	-993	994	706
chr1	145845583	145848365	145846069	2782	145846974	-1391	1391	-905
chr1	31005473	31006797	31006009	1324	31006135	-662	662	-126
chr1	228357796	228364461	228360588	6665	228361128	-3332	3333	-540
chr1	43614371	43620204	43618695	5833	43617287	-2916	2917	1408
chr1	119731083	119737544	119737263	6461	119734313	-3230	3231	2950
chr1	155263029	155264030	155263318	1001	155263529	-500	501	-211
chr1	244862886	244865743	244864013	2857	244864314	-1428	1429	-301
chr1	27546962	27551688	27547430	4726	27549325	-2363	2363	-1895
chr1	44217008	44222829	44221539	5821	44219918	-2910	2911	1621
chr1	160207714	160211604	160208588	3890	160209659	-1945	1945	-1071
chr1	44010291	44015039	44010883	4748	44012665	-2374	2374	-1782
chr1	202749902	202751291	202750763	1389	202750596	-694	695	167
chr1	205598502	205599770	205599208	1268	205599136	-634	634	72
chr1	247299776	247301255	247301091	1479	247300515	-739	740	576
chr1	6218152	6220871	6219246	2719	6219511	-1359	1360	-265
chr1	19255468	19258083	19255995	2615	19256775	-1307	1308	-780
chr1	11999217	12002921	12001998	3704	12001069	-1852	1852	929
chr1	11827935	11830485	11828568	2550	11829210	-1275	1275	-642
chr1	3780434	3783270	3781140	2836	3781852	-1418	1418	-712
chr1	17647498	17649362	17648569	1864	17648430	-932	932	139
chr1	26468716	26469811	26469326	1095	26469263	-547	548	63
chr1	43544715	43547149	43545139	2434	43545932	-1217	1217	-793
chr1	23309722	23312270	23310999	2548	23310996	-1274	1274	3
chr1	1915137	1918067	1916819	2930	1916602	-1465	1465	217
chr1	45617194	45623000	45621953	5806	45620097	-2903	2903	1856
chr1	153771364	153774208	153773762	2844	153772786	-1422	1422	976
chr1	162365114	162367962	162367868	2848	162366538	-1424	1424	1330
chr1	204121640	204124898	204124640	3258	204123269	-1629	1629	1371
chr1	1756543	1761566	1756596	5023	1759054	-2511	2512	-2458
chr1	15563214	15566160	15564326	2946	15564687	-1473	1473	-361
chr1	58780835	58786137	58782713	5302	58783486	-2651	2651	-773
chr1	155043623	155049605	155046158	5982	155046614	-2991	2991	-456
chr1	179881808	179884251	179882722	2443	179883029	-1221	1222	-307
chr1	150263349	150270167	150266105	6818	150266758	-3409	3409	-653
chr1	150263349	150270167	150268047	6818	150266758	-3409	3409	1289
chr1	12007696	12013475	12011546	5779	12010585	-2889	2890	961
chr1	12027707	12031947	12029101	4240	12029827	-2120	2120	-726
chr1	32767962	32774402	32771338	6440	32771182	-3220	3220	156
chr1	33321856	33324631	33323806	2775	33323243	-1387	1388	563
chr1	153726126	153729276	153728498	3150	153727701	-1575	1575	797
chr1	179881808	179884251	179882928	2443	179883029	-1221	1222	-101
chr1	13778190	13779172	13779089	982	13778681	-491	491	408
chr1	156290990	156293471	156292926	2481	156292230	-1240	1241	696
chr1	179042279	179044662	179043868	2383	179043470	-1191	1192	398
chr1	179106463	179112083	179108338	5620	179109273	-2810	2810	-935
chr1	46034800	46037804	46034937	3004	46036302	-1502	1502	-1365
chr1	156264470	156268536	156266592	4066	156266503	-2033	2033	89
chr1	2382589	2388032	2387496	5443	2385310	-2721	2722	2186
chr1	153662647	153663921	153663030	1274	153663284	-637	637	-254
chr1	40837314	40840664	40837708	3350	40838989	-1675	1675	-1281
chr1	41510017	41512457	41510572	2440	41511237	-1220	1220	-665
chr1	963535	968263	964004	4728	965899	-2364	2364	-1895
chr1	161173127	161176094	161175132	2967	161174610	-1483	1484	522
chr1	111723024	111728566	111727527	5542	111725795	-2771	2771	1732
chr1	115688564	115691939	115691365	3375	115690251	-1687	1688	1114
chr1	165827331	165829350	165827843	2019	165828340	-1009	1010	-497
chr1	26779388	26781241	26779863	1853	26780314	-926	927	-451
chr1	32767962	32774402	32772909	6440	32771182	-3220	3220	1727
chr1	42816044	42817506	42816492	1462	42816775	-731	731	-283
chr1	149809835	149812197	149812029	2362	149811016	-1181	1181	1013
chr1	149809835	149812197	149812186	2362	149811016	-1181	1181	1170
chr1	212791154	212795138	212791541	3984	212793146	-1992	1992	-1605
chr1	149886886	149889648	149887046	2762	149888267	-1381	1381	-1221
chr1	153951063	153956383	153954255	5320	153953723	-2660	2660	532
chr1	155263029	155264030	155263227	1001	155263529	-500	501	-302
chr1	156961979	156964379	156963564	2400	156963179	-1200	1200	385
chr1	154967340	154975235	154970341	7895	154971287	-3947	3948	-946
chr1	228367917	228374092	228371942	6175	228371004	-3087	3088	938
chr1	236858076	236860228	236859840	2152	236859152	-1076	1076	688
chr1	150470714	150472742	150471933	2028	150471728	-1014	1014	205
chr1	156076583	156083753	156077207	7170	156080168	-3585	3585	-2961
chr1	43995728	43999052	43997618	3324	43997390	-1662	1662	228
chr1	119139880	119141436	119140477	1556	119140658	-778	778	-181
chr1	145838264	145841785	145840953	3521	145840024	-1760	1761	929
chr1	180190802	180196518	180196507	5716	180193660	-2858	2858	2847
chr1	36299012	36301862	36300963	2850	36300437	-1425	1425	526
chr1	149886886	149889648	149887316	2762	149888267	-1381	1381	-951
chr1	43667193	43669459	43669212	2266	43668326	-1133	1133	886
chr1	212857309	212858910	212858612	1601	212858109	-800	801	503
chr1	2371363	2379018	2374471	7655	2375190	-3827	3828	-719
chr1	155941011	155944906	155942618	3895	155942958	-1947	1948	-340
chr1	12383520	12385387	12385288	1867	12384453	-933	934	835
chr1	154220157	154222474	154220535	2317	154221315	-1158	1159	-780
chr1	6666185	6670231	6667754	4046	6668208	-2023	2023	-454
chr1	107055484	107058627	107057145	3143	107057055	-1571	1572	90
chr1	217619752	217620656	217620132	904	217620204	-452	452	-72
chr1	45002551	45008655	45004879	6104	45005603	-3052	3052	-724
chr1	151170822	151175655	151170920	4833	151173238	-2416	2417	-2318
chr1	27965231	27967452	27966935	2221	27966341	-1110	1111	594
chr1	30932953	30935482	30933212	2529	30934217	-1264	1265	-1005
chr1	109605792	109606713	109606045	921	109606252	-460	461	-207
chr1	119139880	119141436	119140614	1556	119140658	-778	778	-44
chr1	150958356	150963712	150963013	5356	150961034	-2678	2678	1979
chr1	155258652	155262911	155262143	4259	155260781	-2129	2130	1362
chr1	155910293	155913049	155910768	2756	155911671	-1378	1378	-903
chr1	225842442	225850428	225848915	7986	225846435	-3993	3993	2480
chr1	108698729	108700025	108699260	1296	108699377	-648	648	-117
chr1	119996423	120000695	119997098	4272	119998559	-2136	2136	-1461
chr1	175014629	175015734	175014752	1105	175015181	-552	553	-429
chr1	182602793	182605370	182603327	2577	182604081	-1288	1289	-754
chr1	225852183	225854041	225853675	1858	225853112	-929	929	563
chr1	228305612	228311209	228309520	5597	228308410	-2798	2799	1110
chr1	15832555	15835973	15835617	3418	15834264	-1709	1709	1353
chr1	179591159	179593494	179592848	2335	179592326	-1167	1168	522
chr1	231335731	231337193	231336323	1462	231336462	-731	731	-139
chr1	27098865	27104977	27101259	6112	27101921	-3056	3056	-662
chr1	6208240	6214118	6211967	5878	6211179	-2939	2939	788
