Chr	Start	End	Name	Score	Strand
chr1	15753835	15759835	EFHD2	0	+
chr1	15814327	15820327	CASP9	0	-
chr1	15915874	15921874	DNAJC16	0	+
chr1	15992539	15998539	DDI2	0	+
chr1	16058264	16064264	PLEKHM2	0	+
chr1	16064887	16070887	SLC25A34	0	+
chr1	16110089	16116089	FBLIM1	0	+
chr1	16130664	16136664	UQCRHL	0	-
chr1	16263951	16269951	SPEN	0	+
chr1	16265364	16271364	ZBTB17	0	-
chr1	16332302	16338302	SRARP	0	+
chr1	16357545	16363545	CLCNKA	0	+
chr1	16380806	16386806	CLCNKB	0	+
chr1	16381264	16387264	FAM131C	0	-
chr1	16447832	16453832	EPHA2	0	-
chr1	16521349	16527349	ARHGEF19	0	-
chr1	16552368	16558368	KNOWN	0	-
chr1	16555187	16561187	CPLANE2	0	-
chr1	16570335	16576335	FBXO42	0	-
chr1	16783573	16789573	NECAP2	0	+
chr1	16885814	16891814	NBPF1	0	-
chr1	17296459	17302459	CROCC	0	+
chr1	17297997	17303997	MFAP2	0	-
chr1	17309453	17315453	ATP13A2	0	-
chr1	17342217	17348217	SDHB	0	-
chr1	17390256	17396256	PADI2	0	-
chr1	17607728	17613728	PADI3	0	+
chr1	17730256	17736256	RCC2	0	-
chr1	18021369	18027369	ARHGEF10L	0	+
chr1	18150558	18156558	ACTL8	0	+
chr1	18701977	18707977	IGSF21	0	+
chr1	18809468	18815468	KLHDC7A	0	+
chr1	19072360	19078360	PAX7	0	+
chr1	19398004	19404004	UBR4	0	-
chr1	19539154	19545154	EMC1	0	-
chr1	19583622	19589622	MRTO4	0	+
chr1	19589476	19595476	AKR7L	0	-
chr1	19606067	19612067	AKR7A3	0	-
chr1	19627459	19633459	AKR7A2	0	-
chr1	19652794	19658794	SLC66A1	0	+
chr1	19662269	19668269	CAPZB	0	-
chr1	19981949	19987949	NBL1	0	+
chr1	20004459	20010459	HTR6	0	+
chr1	20005733	20011733	TMCO4	0	-
chr1	20137522	20143522	RNF186	0	-
chr1	20236438	20242438	OTUD3	0	+
chr1	20298924	20304924	PLA2G2A	0	-
chr1	20415404	20421404	PLA2G5	0	+
chr1	20435432	20441432	PLA2G2D	0	-
chr1	20805884	20811884	CAMK2N1	0	-
chr1	20822941	20828941	MUL1	0	-
chr1	20878513	20884513	FAM43B	0	+
chr1	20942396	20948396	CDA	0	+
chr1	20975004	20981004	PINK1	0	+
chr1	20975260	20981260	DDOST	0	-
chr1	20987507	20993507	KIF17	0	-
chr1	21043224	21049224	SH2D5	0	-
chr1	21063759	21069759	HP1BP3	0	-
chr1	21129785	21135785	EIF4G3	0	-
chr1	21540740	21546740	ECE1	0	-
chr1	21808498	21814498	NBPF3	0	+
chr1	21901903	21907903	ALPL	0	+
chr1	21919714	21925714	RAP1GAP	0	-
chr1	22001791	22007791	USP48	0	-
chr1	22145737	22151737	HSPG2	0	-
chr1	22440806	22446806	WNT4	0	-
chr1	22854650	22860650	ZBTB40	0	+
chr1	22927088	22933088	EPHA8	0	+
chr1	22985130	22991130	C1QB	0	+
chr1	23244993	23250993	EPHB2	0	+
chr1	23334327	23340327	TEX46	0	-
chr1	23407182	23413182	KDM1A	0	+
chr1	23407523	23413523	LUZP1	0	-
chr1	23515388	23521388	HTR1D	0	-
chr1	23627264	23633264	HNRNPR	0	-
chr1	23682941	23688941	ZNF436	0	-
chr1	23704402	23710402	TCEA3	0	-
chr1	23752056	23758056	ASAP3	0	-
chr1	23829930	23835930	E2F2	0	-
chr1	23881417	23887417	ID3	0	-
chr1	24020325	24026325	RPL11	0	+
chr1	24085549	24091549	ELOA	0	+
chr1	24111722	24117722	PITHD1	0	+
chr1	24119029	24125029	LYPLA2	0	+
chr1	24119089	24125089	GALE	0	-
chr1	24125375	24131375	HMGCL	0	-
chr1	24168567	24174567	FUCA1	0	-
chr1	24286952	24292952	PNRC2	0	+
chr1	24287837	24293837	SRSF10	0	-
chr1	24379525	24385525	MYOM3	0	-
chr1	24443261	24449261	IL22RA1	0	-
chr1	24477658	24483658	IFNLR1	0	-
chr1	24687972	24693972	GRHL3	0	+
chr1	24796466	24802466	NIPAL3	0	+
chr1	24864530	24870530	RCAN3	0	+
chr1	24932819	24938819	NCMAP	0	+
chr1	24996772	25002772	SRRM1	0	+
chr1	25167812	25173812	CLIC4	0	+
chr1	25223002	25229002	RUNX3	0	-
chr1	25545767	25551767	SYF2	0	-
chr1	25565740	25571740	RSRP1	0	-
chr1	25685740	25691740	RHCE	0	-
chr1	25823700	25829700	MACO1	0	+
chr1	25892377	25898377	LDLRAP1	0	+
chr1	26109697	26115697	MAN1C1	0	+
chr1	26141712	26147712	SELENON	0	+
chr1	26155404	26161404	AUNIP	0	-
chr1	26184975	26190975	PAQR7	0	-
chr1	26207672	26213672	STMN1	0	-
chr1	26283258	26289258	PAFAH2	0	-
chr1	26359955	26365955	EXTL1	0	+
chr1	26360743	26366743	SLC30A2	0	-
chr1	26374792	26380792	TRIM63	0	-
chr1	26449046	26455046	PDIK1L	0	+
chr1	26487453	26493453	FAM110D	0	+
chr1	26493007	26499007	ZNF593OS	0	-
chr1	26513375	26519375	CNKSR1	0	+
chr1	26602299	26608299	CEP85	0	+
chr1	26604819	26610819	UBXN11	0	-
chr1	26645189	26651189	CRYBG2	0	-
chr1	26685125	26691125	ZNF683	0	-
chr1	26794797	26800797	DHDDS	0	+
chr1	26800133	26806133	HMGN2	0	+
chr1	26898521	26904521	RPS6KA1	0	+
chr1	27105595	27111595	ARID1A	0	+
chr1	27124150	27130150	PIGV	0	+
chr1	27181095	27187095	ZDHHC18	0	+
chr1	27187947	27193947	SFN	0	+
chr1	27199623	27205623	GPN2	0	-
chr1	27270362	27276362	NUDC	0	+
chr1	27273053	27279053	KDF1	0	-
chr1	27324377	27330377	TRNP1	0	+
chr1	27328511	27334511	TENT5B	0	-
chr1	27422300	27428300	SLC9A1	0	-
chr1	27632127	27638127	WDTC1	0	+
chr1	27659891	27665891	TMEM222	0	+
chr1	27677428	27683428	SYTL1	0	+
chr1	27678675	27684675	MAP3K6	0	-
chr1	27692601	27698601	FCN3	0	-
chr1	27702666	27708666	CD164L2	0	-
chr1	27719318	27725318	GPR3	0	+
chr1	27727734	27733734	WASF2	0	-
chr1	27857546	27863546	AHDC1	0	-
chr1	27935575	27941575	FGR	0	-
chr1	27989575	27995575	IFI6	0	-
chr1	28086627	28092627	FAM76A	0	+
chr1	28147954	28153954	STX12	0	+
chr1	28175187	28181187	PPP1R8	0	+
chr1	28210196	28216196	THEMIS2	0	+
chr1	28215035	28221035	RPA2	0	-
chr1	28282668	28288668	SMPDL3B	0	+
chr1	28291604	28297604	XKR8	0	+
chr1	28293855	28299855	EYA3	0	-
chr1	28470677	28476677	PTAFR	0	-
chr1	28522967	28528967	DNAJC8	0	-
chr1	28570417	28576417	ATP5IF1	0	+
chr1	28606002	28612002	SESN2	0	+
chr1	28659476	28665476	MED18	0	+
chr1	28823876	28829876	PHACTR4	0	+
chr1	28862812	28868812	RCC1	0	+
chr1	28902057	28908057	TRNAU1AP	0	+
chr1	28911341	28917341	TAF12	0	-
chr1	29042865	29048865	GMEB1	0	+
chr1	29093287	29099287	YTHDF2	0	+
chr1	29194779	29200779	OPRD1	0	+
chr1	29443558	29449558	EPB41	0	+
chr1	29471255	29477255	SRSF4	0	-
chr1	29516169	29522169	MECR	0	-
chr1	29650325	29656325	PTPRU	0	+
chr1	31181124	31187124	MATN1	0	-
chr1	31202316	31208316	LAPTM5	0	-
chr1	31339313	31345313	SDC3	0	-
chr1	31401353	31407353	PUM1	0	-
chr1	31649592	31655592	NKAIN1	0	-
chr1	31729415	31735415	SNRNP40	0	-
chr1	31834800	31840800	ZCCHC17	0	+
chr1	31835100	31841100	FABP3	0	-
chr1	31904527	31910527	SERINC2	0	+
chr1	32050287	32056287	TINAGL1	0	+
chr1	32092467	32098467	PEF1	0	-
chr1	32114864	32120864	COL16A1	0	-
chr1	32189718	32195718	ADGRB2	0	-
chr1	32253023	32259023	SPOCD1	0	-
chr1	32369022	32375022	PTP4A2	0	-
chr1	32523451	32529451	KHDRBS1	0	+
chr1	32565467	32571467	TMEM39B	0	+
chr1	32639164	32645164	KPNA6	0	+
chr1	32660886	32666886	TXLNA	0	+
chr1	32668054	32674054	CCDC28B	0	+
chr1	32671283	32677283	IQCC	0	+
chr1	32707998	32713998	EIF3I	0	+
chr1	32711457	32717457	FAM167B	0	+
chr1	32748766	32754766	LCK	0	+
chr1	32796236	32802236	HDAC1	0	+
chr1	32796440	32802440	MARCKSL1	0	-
chr1	32826913	32832913	TSSK3	0	+
chr1	32827234	32833234	BSDC1	0	-
chr1	33148812	33154812	RBBP4	0	+
chr1	33237571	33243571	KIAA1522	0	+
chr1	33237838	33243838	YARS1	0	-
chr1	33324869	33330869	FNDC5	0	-
chr1	33361042	33367042	HPCA	0	+
chr1	33399046	33405046	RNF19B	0	-
chr1	33436642	33442642	KNOWN	0	+
chr1	33470587	33476587	AK2	0	-
chr1	33586093	33592093	AZIN2	0	+
chr1	33608000	33614000	TRIM62	0	-
chr1	33763320	33769320	ZNF362	0	+
chr1	33769367	33775367	A3GALT2	0	-
chr1	33786224	33792224	PHC2	0	-
chr1	33964243	33970243	ZSCAN20	0	+
chr1	33976598	33982598	CSMD2	0	-
chr1	35175338	35181338	SMIM12	0	-
chr1	35328037	35334037	DLGAP3	0	-
chr1	35444134	35450134	ENSG00000271741	0	-
chr1	35578460	35584460	ZMYM1	0	+
chr1	35638979	35644979	SFPQ	0	-
chr1	35856484	35862484	KIAA0319L	0	-
chr1	36057929	36063929	TFAP2E	0	+
chr1	36062142	36068142	PSMB2	0	-
chr1	36176478	36182478	C1orf216	0	-
chr1	36182819	36188819	CLSPN	0	-
chr1	36320491	36326491	AGO4	0	+
chr1	36393133	36399133	AGO1	0	+
chr1	36535101	36541101	AGO3	0	+
chr1	36550876	36556876	TEKT2	0	+
chr1	36556533	36562533	ADPRS	0	+
chr1	36557840	36563840	COL8A2	0	-
chr1	36643450	36649450	MAP7D1	0	+
chr1	36767958	36773958	THRAP3	0	+
chr1	36791941	36797941	SH3D21	0	+
chr1	36802225	36808225	STK40	0	-
chr1	36853839	36859839	LSM10	0	-
chr1	36878428	36884428	OSCP1	0	-
chr1	36918319	36924319	MRPS15	0	-
chr1	36928644	36934644	CSF3R	0	-
chr1	37258128	37264128	GRIK3	0	-
chr1	37946978	37952978	ZC3H12A	0	+
chr1	37952594	37958594	MEAF6	0	-
chr1	37997050	38003050	SNIP1	0	-
chr1	38029417	38035417	GNL2	0	-
chr1	38073951	38079951	RSPO1	0	-
chr1	38144242	38150242	C1orf109	0	-
chr1	38172391	38178391	CDCA8	0	+
chr1	38176552	38182552	EPHA10	0	-
chr1	38263809	38269809	MANEAL	0	+
chr1	38265617	38271617	YRDC	0	-
chr1	38272246	38278246	MTF1	0	-
chr1	38323369	38329369	INPP5B	0	-
chr1	38419647	38425647	SF3A3	0	-
chr1	38459442	38465442	FHL3	0	-
chr1	38487492	38493492	UTP11	0	+
chr1	38506501	38512501	POU3F1	0	-
chr1	39300870	39306870	RRAGC	0	-
chr1	39348479	39354479	RHBDL2	0	-
chr1	39468731	39474731	AKIRIN1	0	+
chr1	39497308	39503308	NDUFS5	0	+
chr1	39949849	39955849	MACF1	0	+
chr1	39992541	39998541	BMP8A	0	+
chr1	40023381	40029381	PABPC4	0	-
chr1	40086107	40092107	HEYL	0	-
chr1	40113901	40119901	NT5C1A	0	-
chr1	40141320	40147320	HPCAL4	0	-
chr1	40226586	40232586	PPIE	0	+
chr1	40232195	40238195	OXCT2	0	-
chr1	40300782	40306782	TRIT1	0	-
chr1	40358098	40364098	MYCL	0	-
chr1	40432640	40438640	MFSD2A	0	+
chr1	40535321	40541321	CAP1	0	+
chr1	40535382	40541382	PPT1	0	-
chr1	40703593	40709593	RLF	0	+
chr1	40756852	40762852	ZMPSTE24	0	+
chr1	40763161	40769161	COL9A2	0	-
chr1	40885998	40891998	SMAP2	0	+
chr1	40926390	40932390	ZFP69B	0	+
chr1	40959015	40965015	ZFP69	0	+
chr1	40978710	40984710	EXO5	0	+
chr1	41010839	41016839	ZNF684	0	+
chr1	41083352	41089352	RIMS3	0	-
chr1	41234275	41240275	NFYC	0	+
chr1	41303124	41309124	KCNQ4	0	+
chr1	41323726	41329726	CITED4	0	-
chr1	41475237	41481237	CTPS1	0	+
chr1	41478261	41484261	SLFNL1	0	-
chr1	41489874	41495874	SCMH1	0	-
chr1	41846262	41852262	FOXO6	0	+
chr1	41941446	41947446	EDN2	0	-
chr1	41969036	41975036	HIVEP3	0	-
chr1	42639210	42645210	FOXJ3	0	-
chr1	42886903	42892903	RIMKLA	0	+
chr1	42893000	42899000	ZMYND12	0	-
chr1	43119861	43125861	CCDC30	0	+
chr1	43139429	43145429	PPIH	0	+
chr1	43166476	43172476	YBX1	0	+
chr1	43195764	43201764	CLDN19	0	-
chr1	43209006	43215006	P3H1	0	-
chr1	43307662	43313662	ERMAP	0	+
chr1	43315148	43321148	ZNF691	0	+
chr1	43388024	43394024	SLC2A1	0	-
chr1	43619067	43625067	FAM183A	0	+
chr1	43626846	43632846	EBNA1BP2	0	-
chr1	43744548	43750548	C1orf210	0	-
chr1	43785779	43791779	TIE1	0	+
chr1	43817137	43823137	MPL	0	+
chr1	43825874	43831874	CDC20	0	+
chr1	43826069	43832069	ELOVL1	0	-
chr1	43846588	43852588	MED8	0	-
chr1	43916918	43922918	SZT2	0	+
chr1	44086337	44092337	PTPRF	0	+
chr1	44399912	44405912	ARTN	0	+
chr1	44430694	44436694	IPO13	0	+
chr1	44436041	44442041	DPH2	0	+
chr1	44440967	44446967	ATP6V0B	0	+
chr1	44453842	44459842	B4GALT2	0	+
chr1	44454172	44460172	SLC6A9	0	-
chr1	44683353	44689353	DMAP1	0	+
chr1	44683742	44689742	ERI3	0	-
chr1	45114396	45120396	RNF220	0	+
chr1	45188263	45194263	ARMH1	0	+
chr1	45230439	45236439	KIF2C	0	+
chr1	45241451	45247451	RPS8	0	+
chr1	45246257	45252257	BEST4	0	-
chr1	45268662	45274662	PLK3	0	+
chr1	45278257	45284257	BTBD19	0	+
chr1	45282516	45288516	PTCH2	0	-
chr1	45313194	45319194	EIF2B3	0	-
chr1	45465212	45471212	HECTD3	0	-
chr1	45479071	45485071	ZSWIM5	0	-
chr1	45791382	45797382	HPDL	0	+
chr1	45973586	45979586	PRDX1	0	-
chr1	46032721	46038721	AKR1A1	0	+
chr1	46081576	46087576	NASP	0	+
chr1	46082716	46088716	CCDC17	0	-
chr1	46089976	46095976	GPBP1L1	0	-
chr1	46156996	46162996	IPP	0	-
chr1	46498794	46504794	MAST2	0	+
chr1	46651355	46657355	POMGNT1	0	-
chr1	46723868	46729868	LRRC41	0	-
chr1	46779448	46785448	UQCRH	0	+
chr1	46827824	46833824	NSUN4	0	+
chr1	46876520	46882520	FAAH	0	+
chr1	46978888	46984888	DMBX1	0	+
chr1	47020079	47026079	MKNK1	0	-
chr1	47095409	47101409	ATPAF1	0	-
chr1	47137331	47143331	EFCAB14	0	-
chr1	47282085	47288085	CYP4B1	0	+
chr1	47513423	47519423	CYP4X1	0	+
chr1	47580990	47586990	CYP4Z1	0	+
chr1	47646254	47652254	PDZK1IP1	0	-
chr1	47678962	47684962	TAL1	0	-
chr1	47712811	47718811	STIL	0	-
chr1	47857538	47863538	CMPK1	0	+
chr1	47880724	47886724	FOXE3	0	+
chr1	47903363	47909363	FOXD2	0	+
chr1	48223200	48229200	TRABD2B	0	-
chr1	48711316	48717316	SLC5A9	0	+
chr1	48758045	48764045	SPATA6	0	-
chr1	48995526	49001526	AGBL4	0	-
chr1	50666444	50672444	ELAVL4	0	+
chr1	50880222	50886222	DMRTA2	0	-
chr1	50899700	50905700	FAF1	0	-
chr1	51437306	51443306	CDKN2C	0	+
chr1	51736119	51742119	RNF11	0	+
chr1	51749930	51755930	TTC39A	0	-
chr1	51816935	51822935	EPS15	0	-
chr1	52261099	52267099	OSBPL9	0	+
chr1	52370628	52376628	RAB3B	0	-
chr1	52482803	52488803	TXNDC12	0	-
chr1	52553388	52559388	BTF3L4	0	+
chr1	52811343	52817343	ZFYVE9	0	+
chr1	52835501	52841501	ORC1	0	-
chr1	52870954	52876954	TUT4	0	-
chr1	53071723	53077723	GPX7	0	+
chr1	53132355	53138355	SHISAL2A	0	+
chr1	53147121	53153121	COA7	0	-
chr1	53290008	53296008	ZYG11B	0	+
chr1	53357670	53363670	ZYG11A	0	+
chr1	53358582	53364582	ECHDC2	0	-
chr1	53514370	53520370	SCP2	0	+
chr1	53548173	53554173	PODN	0	+
chr1	53549851	53555851	SLC1A7	0	-
chr1	53676869	53682869	CPT2	0	+
chr1	53689572	53695572	MAGOH	0	-
chr1	53705036	53711036	LRP8	0	-
chr1	53968910	53974910	GLIS1	0	-
chr1	54228151	54234151	NDC1	0	-
chr1	54314392	54320392	YIPF1	0	-
chr1	54373759	54379759	DIO1	0	+
chr1	54379247	54385247	HSPB11	0	-
chr1	54430841	54436841	LRRC42	0	+
chr1	54469971	54475971	LDLRAD1	0	-
chr1	54489354	54495354	TMEM59	0	-
chr1	54575192	54581192	TCEANC2	0	+
chr1	54688106	54694106	SSBP3	0	-
chr1	55101865	55107865	ACOT11	0	+
chr1	55219571	55225571	PARS2	0	-
chr1	55242385	55248385	TTC22	0	-
chr1	55304925	55310925	LEXM	0	+
chr1	55312300	55318300	DHCR24	0	-
chr1	55454961	55460961	TMEM61	0	+
chr1	55479845	55485845	BSND	0	+
chr1	55527525	55533525	PCSK9	0	+
chr1	55529032	55535032	USP24	0	-
chr1	57178008	57184008	PRKAA2	0	+
chr1	57181462	57187462	FYB2	0	-
chr1	57457451	57463451	DAB1	0	-
chr1	59038105	59044105	TACSTD2	0	-
chr1	59106112	59112112	MYSM1	0	-
chr1	59239517	59245517	JUN	0	-
chr1	60273319	60279319	FGGY	0	+
chr1	60338994	60344994	HOOK1	0	+
chr1	60355980	60361980	CYP2J2	0	-
chr1	60449941	60455941	C1orf87	0	-
chr1	61925460	61931460	NFIA	0	+
chr1	62143718	62149718	TM2D1	0	-
chr1	62641347	62647347	PATJ	0	+
chr1	62675000	62681000	L1TD1	0	+
chr1	62698837	62704837	KANK4	0	-
chr1	62914475	62920475	USP1	0	+
chr1	62916969	62922969	DOCK7	0	-
chr1	63328187	63334187	ATG4C	0	+
chr1	63787799	63793799	FOXD3	0	+
chr1	63901224	63907224	ALG6	0	+
chr1	63903441	63909441	ITGB3BP	0	-
chr1	64644181	64650181	ROR1	0	+
chr1	65155741	65161741	CACHD1	0	+
chr1	65295906	65301906	JAK1	0	-
chr1	65694828	65700828	AK4	0	+
chr1	65878554	65884554	DNAJC6	0	+
chr1	66104242	66110242	LEPR	0	+
chr1	66837262	66843262	PDE4B	0	+
chr1	67213822	67219822	SGIP1	0	+
chr1	67241730	67247730	DYNLT5	0	+
chr1	67275568	67281568	DNAI4	0	-
chr1	67451302	67457302	MIER1	0	+
chr1	67462033	67468033	SLC35D1	0	-
chr1	67861407	67867407	IL12RB2	0	+
chr1	67870493	67876493	SERBP1	0	-
chr1	68151017	68157017	GADD45A	0	+
chr1	68164158	68170158	GNG12	0	-
chr1	68508569	68514569	DIRAS3	0	-
chr1	68561156	68567156	WLS	0	-
chr1	68891505	68897505	RPE65	0	-
chr1	68936835	68942835	DEPDC1	0	-
chr1	70614628	70620628	LRRC7	0	+
chr1	70715735	70721735	SRSF11	0	+
chr1	70721682	70727682	ANKRD13C	0	-
chr1	70902534	70908534	CTH	0	+
chr1	71315036	71321036	PTGER3	0	-
chr1	71525974	71531974	ZRANB2	0	-
chr1	71858626	71864626	NEGR1	0	-
chr1	74488699	74494699	LRRIQ3	0	-
chr1	75007077	75013077	FPGT-TNNI3K	0	+
chr1	75030801	75036801	ERICH3	0	-
chr1	75229362	75235362	TYW3	0	+
chr1	75624218	75630218	LHX8	0	+
chr1	75664814	75670814	SLC44A5	0	-
chr1	76250260	76256260	ACADM	0	+
chr1	76375927	76381927	MSH4	0	+
chr1	77097288	77103288	ST6GALNAC3	0	+
chr1	77530231	77536231	ST6GALNAC5	0	+
chr1	77551674	77557674	PIGK	0	-
chr1	78022651	78028651	AK5	0	+
chr1	78025101	78031101	ZZZ3	0	-
chr1	78158672	78164672	USP33	0	-
chr1	78342225	78348225	MIGA1	0	+
chr1	78406580	78412580	NEXN	0	+
chr1	78406740	78412740	FUBP1	0	-
chr1	78601128	78607128	GIPC2	0	+
chr1	79003386	79009386	PTGFR	0	+
chr1	79108830	79114830	IFI44L	0	+
chr1	79126763	79132763	IFI44	0	+
chr1	79352449	79358449	ADGRL4	0	-
chr1	82456616	82462616	ADGRL2	0	+
chr1	84327707	84333707	TTLL7	0	-
chr1	84701181	84707181	PRKACB	0	+
chr1	84852640	84858640	SAMD13	0	+
chr1	84877701	84883701	DNASE2B	0	+
chr1	84961035	84967035	RPF1	0	+
chr1	85030062	85036062	SPATA1	0	+
chr1	85106389	85112389	SSX2IP	0	-
chr1	85274285	85280285	LPAR3	0	-
chr1	85388266	85394266	MCOLN2	0	-
chr1	85595821	85601821	DNAI3	0	+
chr1	85619572	85625572	SYDE2	0	-
chr1	85712636	85718636	C1orf52	0	-
chr1	85728459	85734459	BCL10	0	-
chr1	85781164	85787164	DDAH1	0	-
chr1	86047272	86053272	CCN1	0	+
chr1	86112100	86118100	ZNHIT6	0	-
chr1	86191916	86197916	COL24A1	0	-
chr1	86809507	86815507	ODF2L	0	-
chr1	86919236	86925236	CLCA2	0	+
chr1	87043437	87049437	CLCA4	0	+
chr1	87210867	87216867	SH3GLB1	0	+
chr1	87325128	87331128	SELENOF	0	-
chr1	87572665	87578665	HS2ST1	0	+
chr1	87811606	87817606	LMO4	0	+
chr1	89298938	89304938	PKN2	0	+
chr1	89315316	89321316	GTF2B	0	-
chr1	89398456	89404456	KYAT3	0	-
chr1	89469362	89475362	GBP3	0	-
chr1	89514565	89520565	GBP1	0	-
chr1	89568815	89574815	GBP2	0	-
