Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr1	160111759	160119759	160115864	8000	160115759	-4000	4000	105
chr1	201465237	201473237	201468521	8000	201469237	-4000	4000	-716
chr1	111445256	111453256	111449189	8000	111449256	-4000	4000	-67
chr1	225920278	225928278	225924126	8000	225924278	-4000	4000	-152
chr1	149932879	149940879	149936201	8000	149936879	-4000	4000	-678
chr1	156291689	156299689	156293366	8000	156295689	-4000	4000	-2323
chr1	203182704	203190704	203182841	8000	203186704	-4000	4000	-3863
chr1	28644291	28652291	28648696	8000	28648291	-4000	4000	405
chr1	1403293	1411293	1405761	8000	1407293	-4000	4000	-1532
chr1	13112854	13120854	13115751	8000	13116854	-4000	4000	-1103
chr1	37510766	37518766	37513509	8000	37514766	-4000	4000	-1257
chr1	160339316	160347316	160339939	8000	160343316	-4000	4000	-3377
chr1	179078070	179086070	179085633	8000	179082070	-4000	4000	3563
chr1	67050148	67058148	67053960	8000	67054148	-4000	4000	-188
chr1	152997747	153005747	153003583	8000	153001747	-4000	4000	1836
chr1	109245539	109253539	109251479	8000	109249539	-4000	4000	1940
chr1	161211234	161219234	161214164	8000	161215234	-4000	4000	-1070
chr1	1371207	1379207	1373903	8000	1375207	-4000	4000	-1304
chr1	150504062	150512062	150504338	8000	150508062	-4000	4000	-3724
chr1	149883890	149891890	149887265	8000	149887890	-4000	4000	-625
chr1	211575161	211583161	211575385	8000	211579161	-4000	4000	-3776
chr1	145954017	145962017	145960402	8000	145958017	-4000	4000	2385
chr1	43970487	43978487	43975847	8000	43974487	-4000	4000	1360
chr1	18476930	18484930	18481783	8000	18480930	-4000	4000	853
chr1	93875918	93883918	93877504	8000	93879918	-4000	4000	-2414
chr1	150545369	150553369	150553225	8000	150549369	-4000	4000	3856
chr1	154563778	154571778	154571367	8000	154567778	-4000	4000	3589
chr1	186292279	186300279	186296901	8000	186296279	-4000	4000	622
chr1	186676922	186684922	186679164	8000	186680922	-4000	4000	-1758
chr1	42813122	42821122	42816441	8000	42817122	-4000	4000	-681
chr1	246720409	246728409	246726957	8000	246724409	-4000	4000	2548
chr1	155059748	155067748	155062509	8000	155063748	-4000	4000	-1239
chr1	42452253	42460253	42456776	8000	42456253	-4000	4000	523
chr1	153963534	153971534	153969004	8000	153967534	-4000	4000	1470
chr1	183586876	183594876	183590303	8000	183590876	-4000	4000	-573
chr1	26313958	26321958	26318082	8000	26317958	-4000	4000	124
chr1	234369456	234377456	234373760	8000	234373456	-4000	4000	304
chr1	1327280	1335280	1331863	8000	1331280	-4000	4000	583
chr1	6205389	6213389	6207426	8000	6209389	-4000	4000	-1963
chr1	6550513	6558513	6555500	8000	6554513	-4000	4000	987
chr1	37943057	37951057	37946266	8000	37947057	-4000	4000	-791
chr1	45006950	45014950	45008510	8000	45010950	-4000	4000	-2440
chr1	66529267	66537267	66534260	8000	66533267	-4000	4000	993
chr1	85576761	85584761	85582466	8000	85580761	-4000	4000	1705
chr1	86910424	86918424	86914089	8000	86914424	-4000	4000	-335
chr1	109209918	109217918	109213977	8000	109213918	-4000	4000	59
chr1	114712771	114720771	114713920	8000	114716771	-4000	4000	-2851
chr1	150922263	150930263	150927915	8000	150926263	-4000	4000	1652
chr1	153387073	153395073	153390035	8000	153391073	-4000	4000	-1038
chr1	155131344	155139344	155137693	8000	155135344	-4000	4000	2349
chr1	155169787	155177787	155176104	8000	155173787	-4000	4000	2317
chr1	156724442	156732442	156732329	8000	156728442	-4000	4000	3887
chr1	160094943	160102943	160094983	8000	160098943	-4000	4000	-3960
chr1	160707831	160715831	160711748	8000	160711831	-4000	4000	-83
chr1	161114055	161122055	161118016	8000	161118055	-4000	4000	-39
chr1	161627963	161635963	161630367	8000	161631963	-4000	4000	-1596
chr1	171648688	171656688	171652408	8000	171652688	-4000	4000	-280
chr1	173864082	173872082	173870380	8000	173868082	-4000	4000	2298
chr1	179078070	179086070	179085752	8000	179082070	-4000	4000	3682
chr1	186676922	186684922	186679152	8000	186680922	-4000	4000	-1770
chr1	200406056	200414056	200408991	8000	200410056	-4000	4000	-1065
chr1	202157588	202165588	202157801	8000	202161588	-4000	4000	-3787
chr1	207048980	207056980	207049516	8000	207052980	-4000	4000	-3464
chr1	211575161	211583161	211576004	8000	211579161	-4000	4000	-3157
chr1	228101411	228109411	228108075	8000	228105411	-4000	4000	2664
chr1	228412861	228420861	228414820	8000	228416861	-4000	4000	-2041
chr1	11922428	11930428	11922784	8000	11926428	-4000	4000	-3644
chr1	26173484	26181484	26180515	8000	26177484	-4000	4000	3031
chr1	26406817	26414817	26410846	8000	26410817	-4000	4000	29
chr1	110334506	110342506	110342101	8000	110338506	-4000	4000	3595
chr1	113975391	113983391	113981135	8000	113979391	-4000	4000	1744
chr1	113975391	113983391	113981136	8000	113979391	-4000	4000	1745
chr1	6575994	6583994	6577030	8000	6579994	-4000	4000	-2964
chr1	11802455	11810455	11803100	8000	11806455	-4000	4000	-3355
chr1	156587756	156595756	156594040	8000	156591756	-4000	4000	2284
chr1	156746610	156754610	156752190	8000	156750610	-4000	4000	1580
chr1	1915279	1923279	1916828	8000	1919279	-4000	4000	-2451
chr1	37943057	37951057	37943816	8000	37947057	-4000	4000	-3241
chr1	58573252	58581252	58576516	8000	58577252	-4000	4000	-736
chr1	85255672	85263672	85258673	8000	85259672	-4000	4000	-999
chr1	955309	963309	962441	8000	959309	-4000	4000	3132
chr1	16000236	16008236	16004303	8000	16004236	-4000	4000	67
chr1	16015594	16023594	16022691	8000	16019594	-4000	4000	3097
chr1	18626846	18634846	18634463	8000	18630846	-4000	4000	3617
chr1	37943057	37951057	37943884	8000	37947057	-4000	4000	-3173
chr1	44771251	44779251	44777615	8000	44775251	-4000	4000	2364
chr1	78645796	78653796	78650592	8000	78649796	-4000	4000	796
chr1	93875918	93883918	93877724	8000	93879918	-4000	4000	-2194
chr1	112707433	112715433	112710478	8000	112711433	-4000	4000	-955
chr1	145992579	146000579	145993675	8000	145996579	-4000	4000	-2904
chr1	147168550	147176550	147172039	8000	147172550	-4000	4000	-511
chr1	149808373	149816373	149813683	8000	149812373	-4000	4000	1310
chr1	150805577	150813577	150806710	8000	150809577	-4000	4000	-2867
chr1	153609145	153617145	153615902	8000	153613145	-4000	4000	2757
chr1	153654703	153662703	153662399	8000	153658703	-4000	4000	3696
chr1	154268589	154276589	154275644	8000	154272589	-4000	4000	3055
chr1	154952123	154960123	154959512	8000	154956123	-4000	4000	3389
chr1	155059748	155067748	155062548	8000	155063748	-4000	4000	-1200
chr1	155183272	155191272	155183813	8000	155187272	-4000	4000	-3459
chr1	155316894	155324894	155321129	8000	155320894	-4000	4000	235
chr1	156812848	156820848	156816747	8000	156816848	-4000	4000	-101
chr1	161221939	161229939	161228752	8000	161225939	-4000	4000	2813
chr1	161520540	161528540	161526496	8000	161524540	-4000	4000	1956
chr1	179587613	179595613	179592602	8000	179591613	-4000	4000	989
chr1	202963275	202971275	202966775	8000	202967275	-4000	4000	-500
chr1	206466476	206474476	206474467	8000	206470476	-4000	4000	3991
chr1	224326189	224334189	224330126	8000	224330189	-4000	4000	-63
chr1	228101411	228109411	228107841	8000	228105411	-4000	4000	2430
chr1	245150985	245158985	245155300	8000	245154985	-4000	4000	315
chr1	247100372	247108372	247100837	8000	247104372	-4000	4000	-3535
chr1	149883890	149891890	149886301	8000	149887890	-4000	4000	-1589
chr1	43970487	43978487	43970623	8000	43974487	-4000	4000	-3864
chr1	148148322	148156322	148149275	8000	148152322	-4000	4000	-3047
chr1	156244117	156252117	156245654	8000	156248117	-4000	4000	-2463
chr1	113069198	113077198	113073567	8000	113073198	-4000	4000	369
chr1	109737038	109745038	109738337	8000	109741038	-4000	4000	-2701
chr1	150278543	150286543	150283554	8000	150282543	-4000	4000	1011
chr1	150504062	150512062	150511484	8000	150508062	-4000	4000	3422
chr1	153982358	153990358	153982627	8000	153986358	-4000	4000	-3731
chr1	154866281	154874281	154869401	8000	154870281	-4000	4000	-880
chr1	156724442	156732442	156729215	8000	156728442	-4000	4000	773
chr1	160735057	160743057	160739293	8000	160739057	-4000	4000	236
chr1	173203331	173211331	173207168	8000	173207331	-4000	4000	-163
chr1	205809748	205817748	205810148	8000	205813748	-4000	4000	-3600
chr1	145992579	146000579	145995223	8000	145996579	-4000	4000	-1356
chr1	149932879	149940879	149933698	8000	149936879	-4000	4000	-3181
chr1	18476930	18484930	18483716	8000	18480930	-4000	4000	2786
chr1	154952123	154960123	154957788	8000	154956123	-4000	4000	1665
chr1	205746182	205754182	205750235	8000	205750182	-4000	4000	53
chr1	210324252	210332252	210328948	8000	210328252	-4000	4000	696
chr1	156208982	156216982	156213022	8000	156212982	-4000	4000	40
chr1	186676922	186684922	186679327	8000	186680922	-4000	4000	-1595
chr1	229430104	229438104	229431456	8000	229434104	-4000	4000	-2648
chr1	155123876	155131876	155127956	8000	155127876	-4000	4000	80
chr1	161065970	161073970	161073272	8000	161069970	-4000	4000	3302
chr1	162374841	162382841	162382102	8000	162378841	-4000	4000	3261
chr1	202344699	202352699	202348849	8000	202348699	-4000	4000	150
chr1	206861623	206869623	206866009	8000	206865623	-4000	4000	386
chr1	150504062	150512062	150511754	8000	150508062	-4000	4000	3692
chr1	109490052	109498052	109490117	8000	109494052	-4000	4000	-3935
chr1	155029824	155037824	155033193	8000	155033824	-4000	4000	-631
chr1	155316894	155324894	155320486	8000	155320894	-4000	4000	-408
chr1	197197293	197205293	197200414	8000	197201293	-4000	4000	-879
chr1	89194942	89202942	89195320	8000	89198942	-4000	4000	-3622
chr1	157696769	157704769	157698430	8000	157700769	-4000	4000	-2339
chr1	225920278	225928278	225921971	8000	225924278	-4000	4000	-2307
chr1	181084700	181092700	181088945	8000	181088700	-4000	4000	245
chr1	32960809	32968809	32964229	8000	32964809	-4000	4000	-580
chr1	52400423	52408423	52405774	8000	52404423	-4000	4000	1351
chr1	200734893	200742893	200739795	8000	200738893	-4000	4000	902
chr1	39635643	39643643	39639554	8000	39639643	-4000	4000	-89
chr1	161520540	161528540	161526482	8000	161524540	-4000	4000	1942
chr1	150253251	150261251	150258157	8000	150257251	-4000	4000	906
chr1	89194942	89202942	89195312	8000	89198942	-4000	4000	-3630
chr1	40473290	40481290	40479483	8000	40477290	-4000	4000	2193
chr1	43354981	43362981	43359271	8000	43358981	-4000	4000	290
chr1	151032321	151040321	151033913	8000	151036321	-4000	4000	-2408
chr1	247412156	247420156	247418764	8000	247416156	-4000	4000	2608
chr1	145820095	145828095	145826646	8000	145824095	-4000	4000	2551
chr1	151368707	151376707	151369885	8000	151372707	-4000	4000	-2822
chr1	77278019	77286019	77282371	8000	77282019	-4000	4000	352
chr1	149808373	149816373	149813650	8000	149812373	-4000	4000	1277
chr1	150504062	150512062	150511702	8000	150508062	-4000	4000	3640
chr1	154190648	154198648	154191229	8000	154194648	-4000	4000	-3419
chr1	158349696	158357696	158355863	8000	158353696	-4000	4000	2167
chr1	11258551	11266551	11259385	8000	11262551	-4000	4000	-3166
chr1	36460384	36468384	36467968	8000	36464384	-4000	4000	3584
chr1	116750430	116758430	116754719	8000	116754430	-4000	4000	289
chr1	155316894	155324894	155320489	8000	155320894	-4000	4000	-405
chr1	235124837	235132837	235127886	8000	235128837	-4000	4000	-951
chr1	107052674	107060674	107057976	8000	107056674	-4000	4000	1302
chr1	6205389	6213389	6210593	8000	6209389	-4000	4000	1204
chr1	150805577	150813577	150812110	8000	150809577	-4000	4000	2533
chr1	153623926	153631926	153626323	8000	153627926	-4000	4000	-1603
chr1	156291689	156299689	156293074	8000	156295689	-4000	4000	-2615
chr1	157134474	157142474	157136319	8000	157138474	-4000	4000	-2155
chr1	248855144	248863144	248857447	8000	248859144	-4000	4000	-1697
chr1	109086764	109094764	109094442	8000	109090764	-4000	4000	3678
chr1	113975391	113983391	113981269	8000	113979391	-4000	4000	1878
chr1	153654703	153662703	153662545	8000	153658703	-4000	4000	3842
chr1	202157588	202165588	202159715	8000	202161588	-4000	4000	-1873
chr1	48468208	48476208	48471964	8000	48472208	-4000	4000	-244
chr1	109707780	109715780	109713374	8000	109711780	-4000	4000	1594
chr1	112615805	112623805	112619775	8000	112619805	-4000	4000	-30
chr1	147924393	147932393	147928548	8000	147928393	-4000	4000	155
chr1	186676922	186684922	186679379	8000	186680922	-4000	4000	-1543
chr1	201425866	201433866	201429050	8000	201429866	-4000	4000	-816
chr1	212410901	212418901	212414854	8000	212414901	-4000	4000	-47
chr1	148148322	148156322	148149294	8000	148152322	-4000	4000	-3028
chr1	171648688	171656688	171652643	8000	171652688	-4000	4000	-45
chr1	75720431	75728431	75724638	8000	75724431	-4000	4000	207
chr1	154563778	154571778	154571343	8000	154567778	-4000	4000	3565
chr1	149883890	149891890	149887475	8000	149887890	-4000	4000	-415
chr1	155606205	155614205	155614177	8000	155610205	-4000	4000	3972
chr1	155606205	155614205	155614178	8000	155610205	-4000	4000	3973
chr1	154952123	154960123	154957928	8000	154956123	-4000	4000	1805
chr1	158250424	158258424	158254462	8000	158254424	-4000	4000	38
chr1	158349696	158357696	158356829	8000	158353696	-4000	4000	3133
chr1	153654703	153662703	153661255	8000	153658703	-4000	4000	2552
chr1	153654703	153662703	153662324	8000	153658703	-4000	4000	3621
chr1	110670940	110678940	110673068	8000	110674940	-4000	4000	-1872
chr1	28644291	28652291	28648715	8000	28648291	-4000	4000	424
chr1	155316894	155324894	155318278	8000	155320894	-4000	4000	-2616
chr1	155316894	155324894	155320499	8000	155320894	-4000	4000	-395
chr1	34777214	34785214	34785078	8000	34781214	-4000	4000	3864
chr1	151395560	151403560	151400649	8000	151399560	-4000	4000	1089
chr1	1395335	1403335	1402194	8000	1399335	-4000	4000	2859
chr1	1720357	1728357	1721601	8000	1724357	-4000	4000	-2756
chr1	197142694	197150694	197142818	8000	197146694	-4000	4000	-3876
chr1	204407887	204415887	204410071	8000	204411887	-4000	4000	-1816
chr1	66920856	66928856	66924965	8000	66924856	-4000	4000	109
chr1	166163001	166171001	166166303	8000	166167001	-4000	4000	-698
chr1	183414380	183422380	183418286	8000	183418380	-4000	4000	-94
chr1	43970487	43978487	43976304	8000	43974487	-4000	4000	1817
chr1	103521691	103529691	103526221	8000	103525691	-4000	4000	530
chr1	211575161	211583161	211578515	8000	211579161	-4000	4000	-646
chr1	11056020	11064020	11059273	8000	11060020	-4000	4000	-747
chr1	151801419	151809419	151801865	8000	151805419	-4000	4000	-3554
chr1	996172	1004172	999551	8000	1000172	-4000	4000	-621
chr1	44351260	44359260	44354913	8000	44355260	-4000	4000	-347
chr1	145841630	145849630	145846633	8000	145845630	-4000	4000	1003
chr1	149808373	149816373	149812264	8000	149812373	-4000	4000	-109
chr1	154268589	154276589	154268785	8000	154272589	-4000	4000	-3804
chr1	92828013	92836013	92832999	8000	92832013	-4000	4000	986
chr1	63589721	63597721	63593719	8000	63593721	-4000	4000	-2
chr1	161094361	161102361	161098646	8000	161098361	-4000	4000	285
chr1	161162056	161170056	161169695	8000	161166056	-4000	4000	3639
chr1	201465237	201473237	201465853	8000	201469237	-4000	4000	-3384
chr1	158250424	158258424	158256988	8000	158254424	-4000	4000	2564
chr1	180908897	180916897	180916674	8000	180912897	-4000	4000	3777
chr1	150504062	150512062	150507053	8000	150508062	-4000	4000	-1009
chr1	150504062	150512062	150508167	8000	150508062	-4000	4000	105
chr1	155274491	155282491	155282415	8000	155278491	-4000	4000	3924
chr1	158174030	158182030	158181668	8000	158178030	-4000	4000	3638
chr1	51232273	51240273	51236720	8000	51236273	-4000	4000	447
chr1	22632628	22640628	22638971	8000	22636628	-4000	4000	2343
chr1	113975391	113983391	113981346	8000	113979391	-4000	4000	1955
chr1	31812022	31820022	31813973	8000	31816022	-4000	4000	-2049
chr1	145841630	145849630	145846069	8000	145845630	-4000	4000	439
chr1	155183272	155191272	155188499	8000	155187272	-4000	4000	1227
chr1	1628163	1636163	1629667	8000	1632163	-4000	4000	-2496
chr1	39022318	39030318	39028818	8000	39026318	-4000	4000	2500
chr1	227731411	227739411	227734082	8000	227735411	-4000	4000	-1329
chr1	149932879	149940879	149936787	8000	149936879	-4000	4000	-92
chr1	153963534	153971534	153969288	8000	153967534	-4000	4000	1754
chr1	155258430	155266430	155263318	8000	155262430	-4000	4000	888
chr1	244860560	244868560	244864013	8000	244864560	-4000	4000	-547
chr1	171181249	171189249	171185836	8000	171185249	-4000	4000	587
chr1	44796377	44804377	44803932	8000	44800377	-4000	4000	3555
chr1	169101697	169109697	169106826	8000	169105697	-4000	4000	1129
chr1	203182704	203190704	203185207	8000	203186704	-4000	4000	-1497
chr1	160201380	160209380	160208588	8000	160205380	-4000	4000	3208
chr1	214599195	214607195	214605805	8000	214603195	-4000	4000	2610
chr1	226735323	226743323	226737077	8000	226739323	-4000	4000	-2246
chr1	19976416	19984416	19978782	8000	19980416	-4000	4000	-1634
chr1	203022491	203030491	203023181	8000	203026491	-4000	4000	-3310
chr1	211575161	211583161	211575526	8000	211579161	-4000	4000	-3635
chr1	26107165	26115165	26114360	8000	26111165	-4000	4000	3195
chr1	196648043	196656043	196651951	8000	196652043	-4000	4000	-92
chr1	20714017	20722017	20715516	8000	20718017	-4000	4000	-2501
chr1	32175675	32183675	32181472	8000	32179675	-4000	4000	1797
chr1	32201671	32209671	32207922	8000	32205671	-4000	4000	2251
chr1	46242461	46250461	46248265	8000	46246461	-4000	4000	1804
chr1	153942718	153950718	153944312	8000	153946718	-4000	4000	-2406
chr1	26468440	26476440	26469326	8000	26472440	-4000	4000	-3114
chr1	32360278	32368278	32361360	8000	32364278	-4000	4000	-2918
chr1	1915279	1923279	1916819	8000	1919279	-4000	4000	-2460
chr1	28229029	28237029	28236188	8000	28233029	-4000	4000	3159
chr1	151343326	151351326	151344268	8000	151347326	-4000	4000	-3058
chr1	112707433	112715433	112710799	8000	112711433	-4000	4000	-634
chr1	58780048	58788048	58782713	8000	58784048	-4000	4000	-1335
chr1	85704433	85712433	85707834	8000	85708433	-4000	4000	-599
chr1	209671412	209679412	209675837	8000	209675412	-4000	4000	425
chr1	27370824	27378824	27374412	8000	27374824	-4000	4000	-412
chr1	151536305	151544305	151537853	8000	151540305	-4000	4000	-2452
chr1	147924393	147932393	147928455	8000	147928393	-4000	4000	62
chr1	179878042	179886042	179882722	8000	179882042	-4000	4000	680
chr1	206608465	206616465	206612449	8000	206612465	-4000	4000	-16
chr1	150264200	150272200	150266105	8000	150268200	-4000	4000	-2095
chr1	202344699	202352699	202349083	8000	202348699	-4000	4000	384
chr1	150264200	150272200	150268047	8000	150268200	-4000	4000	-153
chr1	247412156	247420156	247419008	8000	247416156	-4000	4000	2852
chr1	154563778	154571778	154571196	8000	154567778	-4000	4000	3418
chr1	32646903	32654903	32651948	8000	32650903	-4000	4000	1045
chr1	43987359	43995359	43992566	8000	43991359	-4000	4000	1207
chr1	956584	964584	963353	8000	960584	-4000	4000	2769
chr1	11269198	11277198	11273542	8000	11273198	-4000	4000	344
chr1	26468440	26476440	26475946	8000	26472440	-4000	4000	3506
chr1	37986075	37994075	37987616	8000	37990075	-4000	4000	-2459
chr1	153724050	153732050	153728498	8000	153728050	-4000	4000	448
chr1	161162056	161170056	161165604	8000	161166056	-4000	4000	-452
chr1	161546737	161554737	161549873	8000	161550737	-4000	4000	-864
chr1	179878042	179886042	179882928	8000	179882042	-4000	4000	886
chr1	184033729	184041729	184037700	8000	184037729	-4000	4000	-29
chr1	209780559	209788559	209781381	8000	209784559	-4000	4000	-3178
chr1	12015466	12023466	12022377	8000	12019466	-4000	4000	2911
chr1	156291689	156299689	156292926	8000	156295689	-4000	4000	-2763
chr1	158250424	158258424	158254242	8000	158254424	-4000	4000	-182
chr1	32247239	32255239	32247263	8000	32251239	-4000	4000	-3976
