Chr	Start	End	Mutation	Size	Middle	Start_C	End_C	Mutations_C
chr1	214531915	214534042	214532319	2127	214532978	-1063	1064	-659
chr1	155433290	155435277	155433859	1987	155434283	-993	994	-424
chr1	222628290	222630361	222629255	2071	222629325	-1035	1036	-70
chr1	150619757	150624493	150624483	4736	150622125	-2368	2368	2358
chr1	151530004	151534658	151534002	4654	151532331	-2327	2327	1671
chr1	201464767	201470045	201468521	5278	201467406	-2639	2639	1115
chr1	156290990	156293471	156293366	2481	156292230	-1240	1241	1136
chr1	36455455	36456492	36456312	1037	36455973	-518	519	339
chr1	180270012	180272560	180271869	2548	180271286	-1274	1274	583
chr1	155279859	155286466	155282631	6607	155283162	-3303	3304	-531
chr1	161212057	161216693	161214164	4636	161214375	-2318	2318	-211
chr1	16989695	16995258	16992289	5563	16992476	-2781	2782	-187
chr1	159935742	159938062	159936781	2320	159936902	-1160	1160	-121
chr1	43601290	43604634	43603644	3344	43602962	-1672	1672	682
chr1	154550069	154556304	154552804	6235	154553186	-3117	3118	-382
chr1	156264470	156268536	156266571	4066	156266503	-2033	2033	68
chr1	16628206	16635716	16630324	7510	16631961	-3755	3755	-1637
chr1	160998900	161001224	160999977	2324	161000062	-1162	1162	-85
chr1	150967054	150969017	150968442	1963	150968035	-981	982	407
chr1	156264470	156268536	156266326	4066	156266503	-2033	2033	-177
chr1	153972617	153977782	153974817	5165	153975199	-2582	2583	-382
chr1	209796450	209799899	209796477	3449	209798174	-1724	1725	-1697
chr1	42816044	42817506	42816441	1462	42816775	-731	731	-334
chr1	43614371	43620204	43619297	5833	43617287	-2916	2917	2010
chr1	151042476	151049117	151043065	6641	151045796	-3320	3321	-2731
chr1	154550069	154556304	154552445	6235	154553186	-3117	3118	-741
chr1	155060158	155062797	155062509	2639	155061477	-1319	1320	1032
chr1	10657514	10663245	10660487	5731	10660379	-2865	2866	108
chr1	202009453	202015827	202015368	6374	202012640	-3187	3187	2728
chr1	205303865	205306518	205304207	2653	205305191	-1326	1327	-984
chr1	156264470	156268536	156268290	4066	156266503	-2033	2033	1787
chr1	6439310	6444889	6444619	5579	6442099	-2789	2790	2520
chr1	6585134	6589608	6585882	4474	6587371	-2237	2237	-1489
chr1	11793607	11795881	11794438	2274	11794744	-1137	1137	-306
chr1	11827935	11830485	11829306	2550	11829210	-1275	1275	96
chr1	19311895	19318460	19317730	6565	19315177	-3282	3283	2553
chr1	37481025	37484310	37483603	3285	37482667	-1642	1643	936
chr1	45002551	45008655	45008510	6104	45005603	-3052	3052	2907
chr1	46188177	46190504	46189991	2327	46189340	-1163	1164	651
chr1	85580671	85582611	85582466	1940	85581641	-970	970	825
chr1	114713576	114714496	114713920	920	114714036	-460	460	-116
chr1	153951063	153956383	153952022	5320	153953723	-2660	2660	-1701
chr1	155135584	155138430	155137693	2846	155137007	-1423	1423	686
chr1	156937683	156942123	156938455	4440	156939903	-2220	2220	-1448
chr1	161114984	161121140	161118016	6156	161118062	-3078	3078	-46
chr1	180184461	180188640	180186141	4179	180186550	-2089	2090	-409
chr1	200407901	200411046	200408991	3145	200409473	-1572	1573	-482
chr1	204121640	204124898	204123678	3258	204123269	-1629	1629	409
chr1	204257122	204262139	204257428	5017	204259630	-2508	2509	-2202
chr1	205303865	205306518	205306275	2653	205305191	-1326	1327	1084
chr1	11827935	11830485	11829288	2550	11829210	-1275	1275	78
chr1	16989695	16995258	16990179	5563	16992476	-2781	2782	-2297
chr1	31433438	31437448	31434185	4010	31435443	-2005	2005	-1258
chr1	110337341	110342887	110342101	5546	110340114	-2773	2773	1987
chr1	228367917	228374092	228372781	6175	228371004	-3087	3088	1777
chr1	226983256	226987161	226984118	3905	226985208	-1952	1953	-1090
chr1	58575507	58578070	58576516	2563	58576788	-1281	1282	-272
chr1	2371363	2379018	2372498	7655	2375190	-3827	3828	-2692
chr1	8354824	8361599	8356115	6775	8358211	-3387	3388	-2096
chr1	17407736	17414325	17413114	6589	17411030	-3294	3295	2084
chr1	32380113	32384605	32383964	4492	32382359	-2246	2246	1605
chr1	44776008	44778123	44777615	2115	44777065	-1057	1058	550
chr1	150806278	150808039	150806710	1761	150807158	-880	881	-448
chr1	151520411	151523962	151520654	3551	151522186	-1775	1776	-1532
chr1	151520411	151523962	151523437	3551	151522186	-1775	1776	1251
chr1	153662162	153662626	153662399	464	153662394	-232	232	5
chr1	153972617	153977782	153973257	5165	153975199	-2582	2583	-1942
chr1	154347482	154353924	154348467	6442	154350703	-3221	3221	-2236
chr1	154958882	154962939	154959512	4057	154960910	-2028	2029	-1398
chr1	155060158	155062797	155062548	2639	155061477	-1319	1320	1071
chr1	155182105	155186992	155183813	4887	155184548	-2443	2444	-735
chr1	155321746	155328952	155326624	7206	155325349	-3603	3603	1275
chr1	155433290	155435277	155433770	1987	155434283	-993	994	-513
chr1	156234408	156238188	156236468	3780	156236298	-1890	1890	170
chr1	179591159	179593494	179592602	2335	179592326	-1167	1168	276
chr1	181047393	181052180	181049160	4787	181049786	-2393	2394	-626
chr1	202965290	202968233	202966775	2943	202966761	-1471	1472	14
chr1	204128958	204132439	204132042	3481	204130698	-1740	1741	1344
chr1	204241153	204245848	204241726	4695	204243500	-2347	2348	-1774
chr1	204257122	204262139	204261354	5017	204259630	-2508	2509	1724
chr1	244854945	244856700	244855946	1755	244855822	-877	878	124
chr1	112455454	112457889	112456856	2435	112456671	-1217	1218	185
chr1	156152263	156157077	156154690	4814	156154670	-2407	2407	20
chr1	31622642	31629892	31625004	7250	31626267	-3625	3625	-1263
chr1	43421431	43429063	43427322	7632	43425247	-3816	3816	2075
chr1	109737333	109738536	109738337	1203	109737934	-601	602	403
chr1	150281278	150286016	150283554	4738	150283647	-2369	2369	-93
chr1	155321746	155328952	155325142	7206	155325349	-3603	3603	-207
chr1	156726277	156729343	156729215	3066	156727810	-1533	1533	1405
chr1	166849496	166852355	166850135	2859	166850925	-1429	1430	-790
chr1	204225675	204231325	204230535	5650	204228500	-2825	2825	2035
chr1	205526398	205531112	205529580	4714	205528755	-2357	2357	825
chr1	17407736	17414325	17409983	6589	17411030	-3294	3295	-1047
chr1	54852761	54856917	54854172	4156	54854839	-2078	2078	-667
chr1	205748877	205750880	205750235	2003	205749878	-1001	1002	357
chr1	112695108	112699703	112695484	4595	112697405	-2297	2298	-1921
chr1	155268705	155270001	155269552	1296	155269353	-648	648	199
chr1	28714314	28716590	28714769	2276	28715452	-1138	1138	-683
chr1	155123365	155128727	155127956	5362	155126046	-2681	2681	1910
chr1	161071980	161075267	161073272	3287	161073623	-1643	1644	-351
chr1	45565962	45569792	45568563	3830	45567877	-1915	1915	686
chr1	112699838	112704251	112703675	4413	112702044	-2206	2207	1631
chr1	181088390	181090557	181088945	2167	181089473	-1083	1084	-528
chr1	204425403	204428208	204425733	2805	204426805	-1402	1403	-1072
chr1	222628290	222630361	222629857	2071	222629325	-1035	1036	532
chr1	32767962	32774402	32772872	6440	32771182	-3220	3220	1690
chr1	200737832	200740952	200739795	3120	200739392	-1560	1560	403
chr1	161173127	161176094	161173632	2967	161174610	-1483	1484	-978
chr1	88980788	88985066	88983410	4278	88982927	-2139	2139	483
chr1	156172283	156178465	156176616	6182	156175374	-3091	3091	1242
chr1	20644338	20650240	20644541	5902	20647289	-2951	2951	-2748
chr1	155321746	155328952	155325211	7206	155325349	-3603	3603	-138
chr1	6463969	6471224	6470561	7255	6467596	-3627	3628	2965
chr1	202774818	202778229	202777042	3411	202776523	-1705	1706	519
chr1	156594610	156599170	156596729	4560	156596890	-2280	2280	-161
chr1	32325315	32332699	32331722	7384	32329007	-3692	3692	2715
chr1	201871552	201875720	201874936	4168	201873636	-2084	2084	1300
chr1	17027230	17029901	17028706	2671	17028565	-1335	1336	141
chr1	16393045	16399658	16395878	6613	16396351	-3306	3307	-473
chr1	6208240	6214118	6210593	5878	6211179	-2939	2939	-586
chr1	26182702	26187437	26184404	4735	26185069	-2367	2368	-665
chr1	26182702	26187437	26187188	4735	26185069	-2367	2368	2119
chr1	112455454	112457889	112457299	2435	112456671	-1217	1218	628
chr1	150958956	150963712	150960675	4756	150961334	-2378	2378	-659
chr1	154967340	154975235	154969388	7895	154971287	-3947	3948	-1899
chr1	156290990	156293471	156293074	2481	156292230	-1240	1241	844
chr1	153662162	153662626	153662545	464	153662394	-232	232	151
chr1	22125966	22130867	22129736	4901	22128416	-2450	2451	1320
chr1	44217008	44222829	44219188	5821	44219918	-2910	2911	-730
chr1	112455454	112457889	112457386	2435	112456671	-1217	1218	715
chr1	52358213	52361225	52359097	3012	52359719	-1506	1506	-622
chr1	159928025	159930684	159930181	2659	159929354	-1329	1330	827
chr1	15935117	15937568	15935688	2451	15936342	-1225	1226	-654
chr1	26853009	26858472	26853845	5463	26855740	-2731	2732	-1895
chr1	153662162	153662626	153662324	464	153662394	-232	232	-70
chr1	155317947	155318924	155318278	977	155318435	-488	489	-157
chr1	45508695	45509395	45508918	700	45509045	-350	350	-127
chr1	200848929	200851014	200849773	2085	200849971	-1042	1043	-198
chr1	22118960	22123510	22120234	4550	22121235	-2275	2275	-1001
chr1	15935117	15937568	15937302	2451	15936342	-1225	1226	960
chr1	150965395	150966925	150966604	1530	150966160	-765	765	444
chr1	207753759	207757241	207757019	3482	207755500	-1741	1741	1519
chr1	43975882	43977538	43976304	1656	43976710	-828	828	-406
chr1	103525990	103528626	103526221	2636	103527308	-1318	1318	-1087
chr1	211577062	211579845	211578515	2783	211578453	-1391	1392	62
chr1	11053700	11060620	11059273	6920	11057160	-3460	3460	2113
chr1	151404031	151405712	151405417	1681	151404871	-840	841	546
chr1	228305612	228311209	228307494	5597	228308410	-2798	2799	-916
chr1	114570179	114573859	114570731	3680	114572019	-1840	1840	-1288
chr1	145845583	145848365	145846633	2782	145846974	-1391	1391	-341
chr1	154267602	154271369	154268785	3767	154269485	-1883	1884	-700
chr1	156929492	156933388	156932549	3896	156931440	-1948	1948	1109
chr1	27849031	27850920	27850215	1889	27849975	-944	945	240
chr1	35564619	35567045	35565477	2426	35565832	-1213	1213	-355
chr1	154347482	154353924	154351193	6442	154350703	-3221	3221	490
chr1	161169074	161171462	161169695	2388	161170268	-1194	1194	-573
chr1	201464767	201470045	201465853	5278	201467406	-2639	2639	-1553
chr1	155279859	155286466	155282415	6607	155283162	-3303	3304	-747
chr1	180190802	180196518	180196443	5716	180193660	-2858	2858	2783
chr1	161052219	161055279	161052469	3060	161053749	-1530	1530	-1280
chr1	202880645	202883616	202881174	2971	202882130	-1485	1486	-956
chr1	145845583	145848365	145846069	2782	145846974	-1391	1391	-905
chr1	214531915	214534042	214532687	2127	214532978	-1063	1064	-291
chr1	228357796	228364461	228360588	6665	228361128	-3332	3333	-540
chr1	43614371	43620204	43618695	5833	43617287	-2916	2917	1408
chr1	155263029	155264030	155263318	1001	155263529	-500	501	-211
chr1	244862886	244865743	244864013	2857	244864314	-1428	1429	-301
chr1	27546962	27551688	27547430	4726	27549325	-2363	2363	-1895
chr1	44217008	44222829	44221539	5821	44219918	-2910	2911	1621
chr1	155433290	155435277	155433648	1987	155434283	-993	994	-635
chr1	160207714	160211604	160208588	3890	160209659	-1945	1945	-1071
chr1	202749902	202751291	202750763	1389	202750596	-694	695	167
chr1	19255468	19258083	19255995	2615	19256775	-1307	1308	-780
chr1	11999217	12002921	12001998	3704	12001069	-1852	1852	929
chr1	11827935	11830485	11828568	2550	11829210	-1275	1275	-642
chr1	32325315	32332699	32327649	7384	32329007	-3692	3692	-1358
chr1	154943668	154946271	154945566	2603	154944969	-1301	1302	597
chr1	3780434	3783270	3781140	2836	3781852	-1418	1418	-712
chr1	43544715	43547149	43545139	2434	43545932	-1217	1217	-793
chr1	23310407	23312172	23310999	1765	23311289	-882	883	-290
chr1	32360321	32367284	32361360	6963	32363802	-3481	3482	-2442
chr1	45620780	45623000	45621953	2220	45621890	-1110	1110	63
chr1	43620805	43623398	43622088	2593	43622101	-1296	1297	-13
chr1	153771364	153774208	153773762	2844	153772786	-1422	1422	976
chr1	204121640	204124898	204124640	3258	204123269	-1629	1629	1371
chr1	58780835	58786137	58782713	5302	58783486	-2651	2651	-773
chr1	179881808	179884251	179882722	2443	179883029	-1221	1222	-307
chr1	150263349	150266356	150266105	3007	150264852	-1503	1504	1253
chr1	150267428	150270167	150268047	2739	150268797	-1369	1370	-750
chr1	12007696	12013475	12011546	5779	12010585	-2889	2890	961
chr1	32767962	32774402	32771338	6440	32771182	-3220	3220	156
chr1	33321856	33324631	33323806	2775	33323243	-1387	1388	563
chr1	43620805	43623398	43622098	2593	43622101	-1296	1297	-3
chr1	179881808	179884251	179882928	2443	179883029	-1221	1222	-101
chr1	156290990	156293471	156292926	2481	156292230	-1240	1241	696
chr1	179106463	179112083	179108338	5620	179109273	-2810	2810	-935
chr1	46034800	46037804	46034937	3004	46036302	-1502	1502	-1365
chr1	156264470	156268536	156266592	4066	156266503	-2033	2033	89
chr1	204125633	204127790	204126754	2157	204126711	-1078	1079	43
chr1	2382589	2388032	2387496	5443	2385310	-2721	2722	2186
chr1	205303865	205306518	205305312	2653	205305191	-1326	1327	121
chr1	963535	968263	964004	4728	965899	-2364	2364	-1895
chr1	161173127	161176094	161175132	2967	161174610	-1483	1484	522
chr1	2495943	2503581	2498827	7638	2499762	-3819	3819	-935
chr1	2186892	2191124	2187003	4232	2189008	-2116	2116	-2005
chr1	111723024	111728566	111727527	5542	111725795	-2771	2771	1732
chr1	115688564	115691939	115691365	3375	115690251	-1687	1688	1114
chr1	26779388	26781241	26779863	1853	26780314	-926	927	-451
chr1	32767962	32774402	32772909	6440	32771182	-3220	3220	1727
chr1	42816044	42817506	42816492	1462	42816775	-731	731	-283
chr1	212791154	212795138	212791541	3984	212793146	-1992	1992	-1605
chr1	45326597	45333684	45328036	7087	45330140	-3543	3544	-2104
chr1	153951063	153956383	153954255	5320	153953723	-2660	2660	532
chr1	155263029	155264030	155263227	1001	155263529	-500	501	-302
chr1	154967340	154975235	154970341	7895	154971287	-3947	3948	-946
chr1	228367917	228374092	228371942	6175	228371004	-3087	3088	938
chr1	150470714	150472742	150471933	2028	150471728	-1014	1014	205
chr1	159928025	159930684	159930332	2659	159929354	-1329	1330	978
chr1	43995728	43999052	43997618	3324	43997390	-1662	1662	228
chr1	145840232	145841785	145840953	1553	145841008	-776	777	-55
chr1	180190802	180196518	180196507	5716	180193660	-2858	2858	2847
chr1	2371363	2379018	2374471	7655	2375190	-3827	3828	-719
chr1	153628108	153632845	153630580	4737	153630476	-2368	2369	104
chr1	45002551	45008655	45004879	6104	45005603	-3052	3052	-724
chr1	151170822	151172343	151170920	1521	151171582	-760	761	-662
chr1	30932953	30935482	30933212	2529	30934217	-1264	1265	-1005
chr1	46030610	46034532	46031047	3922	46032571	-1961	1961	-1524
chr1	150958956	150963712	150963013	4756	150961334	-2378	2378	1679
chr1	155261785	155262911	155262143	1126	155262348	-563	563	-205
chr1	225848075	225850428	225848915	2353	225849251	-1176	1177	-336
chr1	108698729	108699871	108699260	1142	108699300	-571	571	-40
chr1	228305612	228311209	228309520	5597	228308410	-2798	2799	1110
chr1	15834147	15835973	15835617	1826	15835060	-913	913	557
chr1	179591159	179593494	179592848	2335	179592326	-1167	1168	522
chr1	6208240	6214118	6211967	5878	6211179	-2939	2939	788
chr1	43995728	43999052	43996173	3324	43997390	-1662	1662	-1217
chr1	150619757	150624493	150624479	4736	150622125	-2368	2368	2354
chr1	156741523	156745779	156742576	4256	156743651	-2128	2128	-1075
chr1	633617	634933	633990	1316	634275	-658	658	-285
chr1	155129000	155131746	155131361	2746	155130373	-1373	1373	988
chr1	6439310	6444889	6444649	5579	6442099	-2789	2790	2550
chr1	43620805	43623398	43621989	2593	43622101	-1296	1297	-112
chr1	151398646	151400519	151399711	1873	151399582	-936	937	129
chr1	156264470	156268536	156266345	4066	156266503	-2033	2033	-158
chr1	161047292	161048664	161048438	1372	161047978	-686	686	460
chr1	43421431	43429063	43427177	7632	43425247	-3816	3816	1930
chr1	150577006	150582535	150578456	5529	150579770	-2764	2765	-1314
chr1	154255129	154258514	154257092	3385	154256821	-1692	1693	271
chr1	154964996	154967213	154966053	2217	154966104	-1108	1109	-51
chr1	151170822	151172343	151171457	1521	151171582	-760	761	-125
chr1	207753759	207757241	207757094	3482	207755500	-1741	1741	1594
chr1	27403227	27407478	27405668	4251	27405352	-2125	2126	316
chr1	112455454	112457889	112456267	2435	112456671	-1217	1218	-404
chr1	43614371	43620204	43619392	5833	43617287	-2916	2917	2105
chr1	156937683	156942123	156940230	4440	156939903	-2220	2220	327
chr1	200848929	200851014	200849191	2085	200849971	-1042	1043	-780
chr1	1309105	1316720	1314919	7615	1312912	-3807	3808	2007
chr1	27546962	27551688	27551509	4726	27549325	-2363	2363	2184
chr1	36320108	36324682	36320719	4574	36322395	-2287	2287	-1676
chr1	43690823	43694915	43690989	4092	43692869	-2046	2046	-1880
chr1	45620780	45623000	45622814	2220	45621890	-1110	1110	924
chr1	46028022	46030352	46029492	2330	46029187	-1165	1165	305
chr1	51293446	51298597	51294427	5151	51296021	-2575	2576	-1594
chr1	51788248	51793467	51789641	5219	51790857	-2609	2610	-1216
chr1	67684293	67689096	67687841	4803	67686694	-2401	2402	1147
chr1	150267428	150270167	150268720	2739	150268797	-1369	1370	-77
chr1	151240505	151242835	151242149	2330	151241670	-1165	1165	479
chr1	154550069	154556304	154555518	6235	154553186	-3117	3118	2332
chr1	31622642	31629892	31627267	7250	31626267	-3625	3625	1000
chr1	151265042	151267448	151266518	2406	151266245	-1203	1203	273
chr1	26779388	26781241	26779645	1853	26780314	-926	927	-669
chr1	22118960	22123510	22120460	4550	22121235	-2275	2275	-775
chr1	151189230	151192864	151190166	3634	151191047	-1817	1817	-881
chr1	228301684	228304962	228304433	3278	228303323	-1639	1639	1110
chr1	111192741	111198855	111197228	6114	111195798	-3057	3057	1430
chr1	26889215	26895939	26893404	6724	26892577	-3362	3362	827
chr1	20644338	20650240	20645556	5902	20647289	-2951	2951	-1733
chr1	23084750	23085698	23085361	948	23085224	-474	474	137
chr1	108690135	108693399	108692600	3264	108691767	-1632	1632	833
chr1	154967340	154975235	154974854	7895	154971287	-3947	3948	3567
chr1	156733816	156736365	156734385	2549	156735090	-1274	1275	-705
chr1	153775045	153776516	153775375	1471	153775780	-735	736	-405
chr1	222628290	222630361	222628379	2071	222629325	-1035	1036	-946
chr1	15926508	15928947	15928410	2439	15927727	-1219	1220	683
chr1	16393045	16399658	16393318	6613	16396351	-3306	3307	-3033
chr1	145923787	145930160	145926820	6373	145926973	-3186	3187	-153
chr1	156594610	156599170	156598117	4560	156596890	-2280	2280	1227
chr1	45565962	45569792	45567957	3830	45567877	-1915	1915	80
chr1	180273799	180275177	180274252	1378	180274488	-689	689	-236
chr1	153932478	153935315	153932959	2837	153933896	-1418	1419	-937
chr1	155015279	155019083	155016348	3804	155017181	-1902	1902	-833
chr1	155658815	155660432	155659787	1617	155659623	-808	809	164
chr1	156594610	156599170	156595657	4560	156596890	-2280	2280	-1233
chr1	112699838	112704251	112701698	4413	112702044	-2206	2207	-346
chr1	88980788	88985066	88981765	4278	88982927	-2139	2139	-1162
chr1	204257122	204262139	204261406	5017	204259630	-2508	2509	1776
chr1	156050621	156055890	156054935	5269	156053255	-2634	2635	1680
chr1	8354824	8361599	8355053	6775	8358211	-3387	3388	-3158
chr1	32360321	32367284	32364104	6963	32363802	-3481	3482	302
chr1	179106463	179112083	179108062	5620	179109273	-2810	2810	-1211
chr1	154323517	154328328	154327817	4811	154325922	-2405	2406	1895
chr1	151173367	151175655	151174830	2288	151174511	-1144	1144	319
chr1	43446678	43454364	43447947	7686	43450521	-3843	3843	-2574
chr1	150263349	150266356	150266092	3007	150264852	-1503	1504	1240
chr1	161169074	161171462	161170444	2388	161170268	-1194	1194	176
chr1	16628206	16635716	16630060	7510	16631961	-3755	3755	-1901
chr1	32892842	32898619	32893601	5777	32895730	-2888	2889	-2129
chr1	35564619	35567045	35565499	2426	35565832	-1213	1213	-333
chr1	113904126	113906812	113904697	2686	113905469	-1343	1343	-772
chr1	228367917	228374092	228373994	6175	228371004	-3087	3088	2990
chr1	6094063	6100872	6097434	6809	6097467	-3404	3405	-33
chr1	15935117	15937568	15937461	2451	15936342	-1225	1226	1119
chr1	160342439	160345019	160344806	2580	160343729	-1290	1290	1077
chr1	2303710	2307934	2304504	4224	2305822	-2112	2112	-1318
chr1	222628290	222630361	222628496	2071	222629325	-1035	1036	-829
chr1	154943668	154946271	154945908	2603	154944969	-1301	1302	939
chr1	156726277	156729343	156727239	3066	156727810	-1533	1533	-571
chr1	151165561	151170119	151166168	4558	151167840	-2279	2279	-1672
chr1	151404031	151405712	151404640	1681	151404871	-840	841	-231
chr1	200407901	200411046	200409095	3145	200409473	-1572	1573	-378
chr1	151165561	151170119	151165818	4558	151167840	-2279	2279	-2022
chr1	155015279	155019083	155018599	3804	155017181	-1902	1902	1418
chr1	32767962	32774402	32773120	6440	32771182	-3220	3220	1938
chr1	226983256	226987161	226986479	3905	226985208	-1952	1953	1271
chr1	151189230	151192864	151190052	3634	151191047	-1817	1817	-995
chr1	154943668	154946271	154945737	2603	154944969	-1301	1302	768
chr1	200911214	200917456	200913731	6242	200914335	-3121	3121	-604
chr1	19108082	19113043	19113041	4961	19110562	-2480	2481	2479
chr1	156594610	156599170	156595734	4560	156596890	-2280	2280	-1156
chr1	156133796	156135500	156134458	1704	156134648	-852	852	-190
chr1	32333381	32336657	32335011	3276	32335019	-1638	1638	-8
chr1	43446678	43454364	43451332	7686	43450521	-3843	3843	811
chr1	153932478	153935315	153934781	2837	153933896	-1418	1419	885
chr1	2495943	2503581	2502799	7638	2499762	-3819	3819	3037
chr1	228367917	228374092	228368753	6175	228371004	-3087	3088	-2251
chr1	204133228	204135356	204134574	2128	204134292	-1064	1064	282
chr1	2192408	2195161	2194056	2753	2193784	-1376	1377	272
chr1	2519538	2525707	2520820	6169	2522622	-3084	3085	-1802
chr1	200407901	200411046	200408787	3145	200409473	-1572	1573	-686
chr1	150263349	150266356	150266043	3007	150264852	-1503	1504	1191
chr1	153775045	153776516	153775320	1471	153775780	-735	736	-460
chr1	153951063	153956383	153953355	5320	153953723	-2660	2660	-368
chr1	110337341	110342887	110341965	5546	110340114	-2773	2773	1851
chr1	150963764	150965163	150964048	1399	150964463	-699	700	-415
chr1	179106463	179112083	179110310	5620	179109273	-2810	2810	1037
chr1	1054391	1061712	1055442	7321	1058051	-3660	3661	-2609
chr1	45341885	45343973	45342530	2088	45342929	-1044	1044	-399
chr1	220150861	220152725	220151735	1864	220151793	-932	932	-58
chr1	204410505	204412233	204410670	1728	204411369	-864	864	-699
chr1	204225675	204231325	204228759	5650	204228500	-2825	2825	259
chr1	32188076	32195407	32192342	7331	32191741	-3665	3666	601
chr1	44634433	44636469	44635274	2036	44635451	-1018	1018	-177
chr1	151173367	151175655	151174492	2288	151174511	-1144	1144	-19
chr1	27002757	27010516	27006606	7759	27006636	-3879	3880	-30
chr1	112699838	112704251	112700226	4413	112702044	-2206	2207	-1818
chr1	155129000	155131746	155131400	2746	155130373	-1373	1373	1027
chr1	160297159	160298614	160297652	1455	160297886	-727	728	-234
chr1	161047292	161048664	161047819	1372	161047978	-686	686	-159
chr1	201488085	201490412	201488878	2327	201489248	-1163	1164	-370
chr1	222628290	222630361	222629696	2071	222629325	-1035	1036	371
