Chr	Start	End	Name	Region_Type	Orientation
chr1	37946978	37958594	ZC3H12A-MEAF6	C	+-
chr1	38172391	38182552	CDCA8-EPHA10	C	+-
chr1	38263809	38271617	MANEAL-YRDC	C	+-
chr1	40226586	40238195	PPIE-OXCT2	C	+-
chr1	40535321	40541382	CAP1-PPT1	C	+-
chr1	40756852	40769161	ZMPSTE24-COL9A2	C	+-
chr1	41475237	41484261	CTPS1-SLFNL1	C	+-
chr1	42618491	42631361	GUCA2B-GUCA2A	C	+-
chr1	42886903	42899000	RIMKLA-ZMYND12	C	+-
chr1	43619067	43632846	FAM183A-EBNA1BP2	C	+-
chr1	43825874	43832069	CDC20-ELOVL1	C	+-
chr1	44453842	44460172	B4GALT2-SLC6A9	C	+-
chr1	44597812	44606493	KLF17-KLF18	C	+-
chr1	44683353	44689742	DMAP1-ERI3	C	+-
chr1	45241451	45252257	RPS8-BEST4	C	+-
chr1	45278257	45288516	BTBD19-PTCH2	C	+-
chr1	45791382	45797934	HPDL-ENSG00000288208	C	+-
chr1	46081576	46088716	NASP-CCDC17	C	+-
chr1	46498794	46512333	MAST2-P3R3URF-PIK3R3	C	+-
chr1	53357670	53364582	ZYG11A-ECHDC2	C	+-
chr1	53548173	53555851	PODN-SLC1A7	C	+-
chr1	54373759	54385247	DIO1-HSPB11	C	+-
chr1	55304925	55318300	LEXM-DHCR24	C	+-
chr1	55527525	55535032	PCSK9-USP24	C	+-
chr1	57178008	57187462	PRKAA2-FYB2	C	+-
chr1	62914475	62922969	USP1-DOCK7	C	+-
chr1	63901224	63909441	ALG6-ITGB3BP	C	+-
chr1	67861407	67876493	IL12RB2-SERBP1	C	+-
chr1	70715735	70727682	SRSF11-ANKRD13C	C	+-
chr1	76375927	76387558	MSH4-ASB17	C	+-
chr1	78022651	78031101	AK5-ZZZ3	C	+-
chr1	78406580	78412740	NEXN-FUBP1	C	+-
chr1	92708370	92714959	C1orf146-GLMN	C	+-
chr1	94017218	94030298	FNBP1L-BCAR3	C	+-
chr1	95357802	95365505	SLC44A3-CNN3	C	+-
chr1	100157097	100172526	PALMD-FRRS1	C	+-
chr1	100545877	100552119	ENSG00000283761-SASS6	C	+-
chr1	101444313	101458179	SLC30A7-DPH5	C	+-
chr1	109184522	109193912	FAM102B-HENMT1	C	+-
chr1	109349145	109361520	STXBP3-AKNAD1	C	+-
chr1	109815373	109825178	CELSR2-PSRC1	C	+-
chr1	110042554	110049800	CYB561D1-AMIGO1	C	+-
chr1	110139817	110148713	GNAI3-GNAT2	C	+-
chr1	113240378	113248236	MOV10-ENSG00000271810	C	+-
chr1	116237845	116245642	VANGL1-CASQ2	C	+-
chr1	117647075	117656682	TTF2-TRIM45	C	+-
chr1	120283841	120293625	PHGDH-HMGCS2	C	+-
chr1	144827413	144839157	KNOWN-PDE4DIP	C	+-
chr1	145761207	145767409	PDZK1-GPR89A	C	+-
chr1	147095017	147104453	BCL9-ACP6	C	+-
chr1	149808339	149815259	H4C14-H3C14	C	+-
chr1	149821687	149828607	H3C15-H4C15	C	+-
chr1	149869351	149877870	BOLA1-SV2A	C	+-
chr1	150965110	150972025	ANXA9-MINDY1	C	+-
chr1	151017196	151026447	BNIPL-CDC42SE1	C	+-
chr1	151095018	151107161	GABPB2-SEMA6C	C	+-
chr1	151139772	151151780	SCNM1-VPS72	C	+-
chr1	151371413	151378200	PSMB4-POGZ	C	+-
chr1	152583574	152598310	LCE3B-LCE3A	C	+-
chr1	152767657	152780308	LCE1D-LCE1C	C	+-
chr1	153002376	153015208	SPRR1B-SPRR2D	C	+-
chr1	153961631	153968161	RPS27-NUP210L	C	+-
chr1	154517623	154524053	TDRD10-UBE2Q1	C	+-
chr1	154549489	154557171	CHRNB2-ADAR	C	+-
chr1	155108333	155115367	SLC50A1-DPM3	C	+-
chr1	155297905	155308059	RUSC1-ASH1L	C	+-
chr1	155909878	155919642	RXFP4-ARHGEF2	C	+-
chr1	156037295	156044804	RAB25-MEX3A	C	+-
chr1	156210123	156222015	PMF1-BGLAP-SMG5	C	+-
chr1	156259976	156271415	TMEM79-VHLL	C	+-
chr1	156626324	156641555	BCAN-NES	C	+-
chr1	156703752	156710095	METTL25B-MRPL24	C	+-
chr1	156899886	156907632	LRRC71-ARHGEF11	C	+-
chr1	159021945	159034389	IFI16-AIM2	C	+-
chr1	159275014	159286510	FCER1A-OR10J3	C	+-
chr1	160057353	160064130	KCNJ9-IGSF8	C	+-
chr1	160182166	160189590	PEA15-ENSG00000258465	C	+-
chr1	160795051	160802950	LY9-CD244	C	+-
chr1	161067136	161073346	KLHDC9-PFDN2	C	+-
chr1	161187489	161195082	FCER1G-APOA2	C	+-
chr1	161329996	161337523	SDHC-CFAP126	C	+-
chr1	161944364	161955982	ATF6-OLFML2B	C	+-
chr1	162337265	162345993	NOS1AP-SPATA46	C	+-
chr1	162353602	162368058	C1orf226-SH2D1B	C	+-
chr1	165628033	165634453	MGST3-ALDH9A1	C	+-
chr1	166822596	166828747	POGK-TADA1	C	+-
chr1	168042081	168051780	DCAF6-GPR161	C	+-
chr1	173869685	173875938	ZBTB37-SERPINC1	C	+-
chr1	175114211	175129122	TNN-KIAA0040	C	+-
chr1	179064158	179071465	TOR3A-ABL2	C	+-
chr1	183211262	183220372	LAMC2-NMNAT2	C	+-
chr1	183894666	183901988	RGL1-COLGALT2	C	+-
chr1	185257913	185268520	SWT1-IVNS1ABP	C	+-
chr1	201858715	201868584	SHISA4-LMOD1	C	+-
chr1	203044868	203055257	PPFIA4-MYOG	C	+-
chr1	203133533	203139939	ADORA1-MYBPH	C	+-
chr1	204093871	204103190	SOX13-ETNK2	C	+-
chr1	205044417	205055257	CNTN2-TMEM81	C	+-
chr1	206231395	206241882	AVPR1B-RHEX	C	+-
chr1	209784284	209791215	CAMK1G-LAMB3	C	+-
chr1	210846638	210853165	HHAT-KCNH1	C	+-
chr1	212532195	212540270	PPP2R5A-PACC1	C	+-
chr1	213162379	213168524	VASH2-ANGEL2	C	+-
chr1	215792149	215799233	KCTD3-USH2A	C	+-
chr1	220318383	220324635	IARS2-RAB3GAP2	C	+-
chr1	222838349	222844355	MIA3-AIDA	C	+-
chr1	223960720	223970595	CAPN2-TP53BP2	C	+-
chr1	225583994	225592204	DNAH14-LBR	C	+-
chr1	226411761	226421850	MIXL1-LIN9	C	+-
chr1	227172246	227180566	ENSG00000288674-CDC42BPA	C	+-
chr1	228283913	228291427	ARF1-C1orf35	C	+-
chr1	231354311	231362509	TRIM67-C1orf131	C	+-
chr1	231487769	231502543	SPRTN-ENSG00000287856	C	+-
chr1	234517826	234530059	COA6-TARBP1	C	+-
chr1	247609410	247615420	NLRP3-OR2B11	C	+-
chr1	249140716	249147205	ZNF672-ZNF692	C	+-
chr2	10191963	10199600	KLF11-CYS1	C	+-
chr2	11315996	11322885	SLC66A3-ROCK2	C	+-
chr2	17835285	17848079	VSNL1-SMC6	C	+-
chr2	20876003	20886774	GDF7-LDAH	C	+-
chr2	24283191	24293456	MFSD2B-SF3B6	C	+-
chr2	24420718	24428733	FAM228A-ITSN2	C	+-
chr2	25379004	25386722	EFR3B-POMC	C	+-
chr2	26409532	26416504	GAREM2-HADHA	C	+-
chr2	26676579	26683071	DRC1-OTOF	C	+-
chr2	26799400	26807073	FAM166C-CIB4	C	+-
chr2	27350680	27362716	ABHD1-PRR30	C	+-
chr2	27463811	27479552	CAD-SLC30A3	C	+-
chr2	27527307	27535360	TRIM54-MPV17	C	+-
chr2	27597402	27607062	SNX17-PPM1G	C	+-
chr2	27662126	27670244	NRBP1-IFT172	C	+-
chr2	29272096	29286842	TOGARAM2-PCARE	C	+-
chr2	32446448	32452522	SLC30A6-NLRC4	C	+-
chr2	38965379	38973741	GALM-SRSF7	C	+-
chr2	42556688	42563686	EML4-COX7A2L	C	+-
chr2	42981087	42992639	MTA3-OXER1	C	+-
chr2	44107127	44116363	ABCG8-LRPPRC	C	+-
chr2	46708564	46720889	TMEM247-ATP6V1E2	C	+-
chr2	55196161	55202323	EML6-RTN4	C	+-
chr2	55769215	55777428	CFAP36-PPP4R3B	C	+-
chr2	61155747	61170357	REL-PUS10	C	+-
chr2	64115696	64122280	UGP2-VPS54	C	+-
chr2	70505317	70511494	PCYOX1-SNRPG	C	+-
chr2	71209629	71216072	ANKRD53-TEX261	C	+-
chr2	73160200	73172165	EMX1-SFXN5	C	+-
chr2	73451349	73458138	SMYD5-PRADC1	C	+-
chr2	73477149	73484810	CCT7-FBXO41	C	+-
chr2	74649882	74655962	WDR54-RTKN	C	+-
chr2	74685011	74691184	INO80B-WBP1-MOGS	C	+-
chr2	74718686	74727644	TTC31-LBX2	C	+-
chr2	74741275	74748258	TLX2-DQX1	C	+-
chr2	85043713	85051774	DNAH6-TRABD2A	C	+-
chr2	85534510	85548150	TCF7L1-TGOLN2	C	+-
chr2	85615875	85624876	ELMOD3-CAPG	C	+-
chr2	85873406	85887437	USP39-SFTPB	C	+-
chr2	86366280	86374055	PTCD3-IMMT	C	+-
chr2	86437913	86444116	MRPL35-REEP1	C	+-
chr2	88409903	88425501	SMYD1-FABP1	C	+-
chr2	96936911	96943076	CIAO1-SNRNP200	C	+-
chr2	97367624	97374666	FER1L5-LMAN2L	C	+-
chr2	98261846	98275402	COX5B-ACTR1B	C	+-
chr2	99207855	99218777	INPP4A-COA5	C	+-
chr2	99231978	99238569	UNC50-MGAT4A	C	+-
chr2	101883778	101890681	CNOT11-RNF149	C	+-
chr2	103324814	103334089	SLC9A2-MFSD9	C	+-
chr2	105962668	105977169	C2orf49-FHL2	C	+-
chr2	109498933	109513927	CCDC138-EDAR	C	+-
chr2	113963973	113976574	PSD4-PAX8	C	+-
chr2	120193080	120200419	TMEM37-SCTR	C	+-
chr2	128183818	128196783	PROC-IWS1	C	+-
chr2	128392304	128398956	MYO7B-LIMS2	C	+-
chr2	131801836	131808449	ARHGEF4-FAM168B	C	+-
chr2	132108282	132121065	PLEKHB2-RAB6D	C	+-
chr2	135209192	135216330	MGAT5-TMEM163	C	+-
chr2	135713912	135725055	CCNT2-MAP3K19	C	+-
chr2	136539626	136548420	UBXN4-LCT	C	+-
chr2	153503340	153511107	FMNL2-PRPF40A	C	+-
chr2	158172003	158178143	GALNT5-ERMN	C	+-
chr2	160086170	160095309	TANC1-WDSUB1	C	+-
chr2	160624538	160631362	MARCHF7-LY75-CD302	C	+-
chr2	162838792	162851755	SLC4A10-DPP4	C	+-
chr2	170379432	170388018	ENSG00000251569-FASTKD1	C	+-
chr2	170494916	170504935	PPIG-CFAP210	C	+-
chr2	172951405	172967166	DLX1-DLX2	C	+-
chr2	175200228	175215750	SP9-CIR1	C	+-
chr2	175291303	175299299	SCRN3-GPR155	C	+-
chr2	179378190	179393716	PLEKHA3-TTN	C	+-
chr2	182993125	183007695	PPP1R1C-PDE1A	C	+-
chr2	196599426	196605427	SLC39A10-DNAH7	C	+-
chr2	201765661	201776700	NIF3L1-ORC2	C	+-
chr2	202342569	202355144	STRADB-C2CD6	C	+-
chr2	203066911	203073905	KIAA2012-SUMO1	C	+-
chr2	203631480	203640873	FAM117B-ICA1L	C	+-
chr2	207511089	207519345	FAM237A-DYTN	C	+-
chr2	208623563	208630322	CCNYL1-FZD5	C	+-
chr2	217526159	217539828	IGFBP2-IGFBP5	C	+-
chr2	219525166	219531615	BCS1L-RNF25	C	+-
chr2	219677016	219690031	CYP27A1-PRKAG3	C	+-
chr2	220071373	220077494	ZFAND2B-ENSG00000284820	C	+-
chr2	220148620	220157345	DNAJB2-PTPRN	C	+-
chr2	220412317	220418450	TMEM198-OBSL1	C	+-
chr2	223424340	223434618	SGPP2-FARSB	C	+-
chr2	224829431	224842762	MRPL44-SERPINE2	C	+-
chr2	227860931	227870430	RHBDD1-COL4A4	C	+-
chr2	228219552	228229754	MFF-TM4SF20	C	+-
chr2	228470817	228482254	SCYGR10-SCYGR3	C	+-
chr2	234377750	234387166	DGKD-USP40	C	+-
chr2	238472818	238485965	PRLH-RAB17	C	+-
chr2	239074541	239082043	ERFE-ILKAP	C	+-
chr2	241816919	241828465	AGXT-MAB21L4	C	+-
chr2	242162391	242169679	ANO7-HDLBP	C	+-
chr2	242610272	242618162	ATG4B-DTYMK	C	+-
chr3	3096643	3111008	CNTN4-IL5RA	C	+-
chr3	9984069	9990226	ENSG00000288550-PRRT3	C	+-
chr3	10324480	10337815	ENSG00000272410-SEC13	C	+-
chr3	14182180	14189647	TMEM43-XPC	C	+-
chr3	15291423	15298860	CAPN7-SH3BP5	C	+-
chr3	20192896	20205085	KAT2B-SGO1	C	+-
chr3	25636423	25642469	RARB-TOP2B	C	+-
chr3	33186265	33194535	CRTAP-SUSD5	C	+-
chr3	37089337	37097117	MLH1-LRRFIP2	C	+-
chr3	38045679	38051987	VILL-PLCD1	C	+-
chr3	38580652	38592548	EXOG-SCN5A	C	+-
chr3	39177394	39186346	TTC21A-CSRNP1	C	+-
chr3	42731036	42737155	KLHL40-HHATL	C	+-
chr3	44775575	44782153	ZNF501-KIAA1143	C	+-
chr3	44953482	44959749	TGM4-ZDHHC3	C	+-
chr3	46749376	46756605	TMIE-ENSG00000206549	C	+-
chr3	47451925	47458171	PTPN23-SCAP	C	+-
chr3	47888685	47895180	DHX30-MAP4	C	+-
chr3	48337743	48351332	ZNF589-SPINK8	C	+-
chr3	48439666	48448261	FBXW12-PLXNB1	C	+-
chr3	48506044	48512197	ATRIP-SHISA5	C	+-
chr3	49041586	49055921	P4HTM-DALRD3	C	+-
chr3	49210919	49218067	KLHDC8B-C3orf84	C	+-
chr3	49755962	49764727	RNF123-IP6K1	C	+-
chr3	49839463	49845642	INKA1-UBA7	C	+-
chr3	50322545	50333262	LSMEM2-HYAL3	C	+-
chr3	51423828	51436298	MANF-DCAF1	C	+-
chr3	51979883	51994470	PARP3-PCBP4	C	+-
chr3	52020199	52030538	ABHD14A-ACY1-RPL29	C	+-
chr3	52431508	52438024	DNAH1-BAP1	C	+-
chr3	52454657	52470051	PHF7-SEMA3G	C	+-
chr3	53896821	53904093	IL17RB-ACTR8	C	+-
chr3	57549575	57560090	PDE12-ARF4	C	+-
chr3	58408854	58416357	PXK-PDHB	C	+-
chr3	58485087	58493863	KCTD6-ACOX2	C	+-
chr3	63986138	63999226	ATXN7-PSMD6	C	+-
chr3	87301706	87311554	CHMP2B-POU1F1	C	+-
chr3	100077479	100085275	NIT2-TOMM70	C	+-
chr3	100464808	100471000	TFG-ABI3BP	C	+-
chr3	108094132	108102215	HHLA2-MYH15	C	+-
chr3	111846851	111862745	C3orf52-SLC9C1	C	+-
chr3	114026135	114036347	TIGIT-ZBTB20	C	+-
chr3	119136561	119150796	ARHGAP31-TMEM39A	C	+-
chr3	119345658	119358304	PLA1A-POPDC2	C	+-
chr3	121140608	121153278	STXBP5L-POLQ	C	+-
chr3	121346142	121353246	FBXO40-HCLS1	C	+-
chr3	122128181	122143749	FAM162A-KPNA1	C	+-
chr3	122446687	122461846	PARP14-HSPBAP1	C	+-
chr3	126152399	126159444	CFAP100-ZXDC	C	+-
chr3	127396769	127410905	ABTB1-MGLL	C	+-
chr3	129022029	129036614	HMCES-H1-10	C	+-
chr3	129267310	129277057	H1-8-PLXND1	C	+-
chr3	130392888	130400778	COL6A6-PIK3R4	C	+-
chr3	133306105	133320019	CDV3-TOPBP1	C	+-
chr3	135863736	135870759	PPP2R3A-MSL2	C	+-
chr3	142523730	142537764	TRPC1-PCOLCE2	C	+-
chr3	156253927	156260342	KCNAB1-SSR3	C	+-
chr3	169552561	169559960	LRRIQ4-LRRC31	C	+-
chr3	169800180	169807520	GPR160-PHC3	C	+-
chr3	170575169	170585664	ENSG00000285218-RPL22L1	C	+-
chr3	179109724	179116876	MFN1-GNB4	C	+-
chr3	180697541	180704485	FXR1-DNAJC19	C	+-
chr3	183527412	183536356	YEATS2-ENSG00000283765	C	+-
chr3	185348339	185363918	SENP2-IGF2BP2	C	+-
chr3	195464994	195476636	MUC20-MUC4	C	+-
chr3	196658585	196665273	SENP5-NCBP2	C	+-
chr3	196667414	196676227	NCBP2AS2-PIGZ	C	+-
chr3	197612307	197618948	LRCH3-IQCG	C	+-
chr4	949444	955675	TMEM175-DGKQ	C	+-
chr4	1386777	1399720	UVSSA-NKX1-1	C	+-
chr4	1807599	1816206	FGFR3-LETM1	C	+-
chr4	1980934	1987444	NSD2-NELFA	C	+-
chr4	2067816	2076645	NAT8L-POLN	C	+-
chr4	2731300	2746375	FAM193A-TNIP2	C	+-
chr4	2928803	2935288	ADD1-MFSD10	C	+-
chr4	3500200	3508339	DOK7-LRPAP1	C	+-
chr4	7056679	7063622	TADA2B-GRPEL1	C	+-
chr4	15600175	15609004	CC2D2A-FBXL5	C	+-
chr4	24799464	24808136	SOD3-CCDC149	C	+-
chr4	39284430	39292076	WDR19-RFC1	C	+-
chr4	39450153	39457207	KLB-RPL9	C	+-
chr4	42401504	42413390	SHISA3-ATP8A1	C	+-
chr4	47592503	47599016	ATP10D-CORIN	C	+-
chr4	48493406	48502374	ZAR1-FRYL	C	+-
chr4	53730002	53742149	RASL11B-SCFD2	C	+-
chr4	57193775	57207453	CRACD-AASDH	C	+-
chr4	68470055	68481370	STAP1-UBA6	C	+-
chr4	70809292	70823974	CSN1S1-CSN2	C	+-
chr4	71509541	71524258	ENAM-JCHAIN	C	+-
chr4	71671336	71684500	RUFY3-GRSF1	C	+-
chr4	77229282	77237150	FAM47E-STBD1-CCDC158	C	+-
chr4	77958537	77971308	SEPTIN11-CCNI	C	+-
chr4	95209443	95222686	SMARCAD1-HPGDS	C	+-
chr4	96076599	96086655	BMPR1B-UNC5C	C	+-
chr4	99980960	99995129	METAP1-ADH5	C	+-
chr4	100460460	100470866	C4orf17-TRMT10A	C	+-
chr4	100788347	100802493	DAPP1-LAMTOR3	C	+-
chr4	119633588	119646978	METTL14-SEC24D	C	+-
chr4	120213673	120220574	USP53-C4orf3	C	+-
chr4	122735176	122748484	EXOSC9-BBS7	C	+-
chr4	141303882	141312607	SCOC-CLGN	C	+-
chr4	141471924	141483585	ELMOD2-UCP1	C	+-
chr4	148990927	149002913	ARHGAP10-NR3C2	C	+-
chr4	151175590	151188587	DCLK2-LRBA	C	+-
chr4	152588655	152594656	FHIP1A-GATB	C	+-
chr4	154624412	154634312	TLR2-RNF175	C	+-
chr4	156838558	156845732	TDO2-CTSO	C	+-
chr4	164438691	164448450	TMA16-MARCHF1	C	+-
chr4	170641824	170653621	CLCN3-HPF1	C	+-
chr4	174242118	174255527	GALNT7-HMGB2	C	+-
chr4	174295683	174308852	SAP30-SCRG1	C	+-
chr4	177100969	177108730	WDR17-SPATA4	C	+-
chr4	184238930	184245917	WWC2-CLDN24	C	+-
chr5	193449	199983	LRRC14B-CCDC127	C	+-
chr5	1243304	1256262	SLC6A18-TERT	C	+-
chr5	7827194	7833491	ADCY2-C5orf49	C	+-
chr5	10263501	10278987	CCT5-CMBL	C	+-
chr5	14696959	14707909	OTULIN-ANKH	C	+-
chr5	17483938	17494076	LINC02218-H3Y2	C	+-
chr5	33936023	33947728	RXFP3-SLC45A2	C	+-
chr5	34897616	34908365	TTC23L-RAD1	C	+-
chr5	38462582	38477770	EGFLAM-LIFR	C	+-
chr5	43277952	43290572	NIM1K-HMGCS1	C	+-
chr5	52387609	52394509	ITGA2-MOCS2	C	+-
chr5	54403080	54411799	GZMA-CDC20B	C	+-
chr5	60447358	60456531	NDUFAF2-SMIM15	C	+-
chr5	68570257	68579002	CDK7-CCDC125	C	+-
chr5	71502392	71513780	MAP1B-MRPS27	C	+-
chr5	77773562	77784038	SCAMP1-LHFPL2	C	+-
chr5	110827584	110834731	CAMK4-STARD4	C	+-
chr5	132015370	132031320	IL4-KIF3A	C	+-
chr5	132149478	132160833	SOWAHA-SHROOM1	C	+-
chr5	132207738	132214087	LEAP2-AFF4	C	+-
chr5	133724799	133740756	UBE2B-CDKN2AIPNL	C	+-
chr5	135222459	135230935	SLC25A48-IL9	C	+-
chr5	135521435	135530156	SMAD5-SMIM32	C	+-
chr5	138850285	138858118	SMIM33-STING1	C	+-
chr5	139221051	139229364	PSD2-NRG2	C	+-
chr5	139926154	139940853	ANKHD1-EIF4EBP3-APBB3	C	+-
chr5	140889542	140897583	PCDHGA1-DIAPH1	C	+-
chr5	141366857	141374314	RNF14-GNPDA1	C	+-
chr5	145458354	145466876	SH3RF2-PLAC8L1	C	+-
chr5	145888524	145895707	TCERG1-GPR151	C	+-
chr5	146764418	146773371	STK32A-DPYSL3	C	+-
chr5	147819399	147833595	FBXO38-HTR4	C	+-
chr5	148746216	148753887	PCYOX1L-IL17B	C	+-
chr5	149231585	149240516	PPARGC1B-PDE6A	C	+-
chr5	149429705	149435854	HMGXB3-CSF1R	C	+-
chr5	149776871	149784200	TCOF1-CD74	C	+-
chr5	150405549	150412506	GPX3-TNIP1	C	+-
chr5	150647001	150658919	GM2A-SLC36A3	C	+-
chr5	151189472	151205074	G3BP1-GLRA1	C	+-
chr5	154194165	154201052	LARP1-FAXDC2	C	+-
chr5	162870157	162876532	CCNG1-NUDCD2	C	+-
chr5	171627458	171639650	EFCAB9-UBTD2	C	+-
chr5	175769994	175776065	SIMC1-KIAA1191	C	+-
chr5	176724214	176731462	NSD1-MXD3	C	+-
chr5	176822849	176830110	SLC34A1-PFN3	C	+-
chr5	176880287	176886609	PRR7-DBN1	C	+-
chr5	179034013	179044179	RUFY1-HNRNPH1	C	+-
chr5	180659808	180666897	TRIM41-RACK1	C	+-
chr6	1611132	1627041	FOXC1-GMDS	C	+-
chr6	13612390	13624730	SIRT5-RANBP9	C	+-
chr6	15519273	15526038	JARID2-DTNBP1	C	+-
chr6	16292780	16302343	GMPR-ATXN1	C	+-
chr6	17608950	17618266	FAM8A1-NUP153	C	+-
chr6	18221085	18227091	KDM1B-DEK	C	+-
chr6	25778427	25786143	SLC17A4-SLC17A1	C	+-
chr6	26019278	26030124	H4C1-KNOWN	C	+-
chr6	26043097	26058968	H3C3-H1-2	C	+-
chr6	26101565	26110640	H4C3-H1-6	C	+-
chr6	26181883	26191938	H2BC6-H4C4	C	+-
chr6	26224701	26237440	H3C6-H1-3	C	+-
chr6	26270640	26280837	H2BC10-H4C8	C	+-
chr6	27104457	27117140	H4C9-H2BC12	C	+-
chr6	27776078	27785080	H3C10-H2AC14	C	+-
chr6	27789258	27801952	H4C11-H4C12	C	+-
chr6	27830576	27837570	H2AC16-H1-5	C	+-
chr6	28198265	28212475	ZSCAN9-ZKSCAN4	C	+-
chr6	29637149	29643260	MOG-ZFP57	C	+-
chr6	30029686	30041043	POLR1H-RNF39	C	+-
chr6	30113512	30122720	TRIM40-TRIM10	C	+-
chr6	30561956	30571190	ABCF1-PPP1R10	C	+-
chr6	30611600	30623896	ATAT1-DHX16	C	+-
chr6	30891236	30902130	VARS2-SFTA2	C	+-
chr6	31104869	31113216	PSORS1C1-CCHCR1	C	+-
chr6	31543113	31551302	TNF-LTB	C	+-
chr6	31602548	31609805	PRRC2A-BAG6	C	+-
chr6	31638323	31647461	ENSG00000263020-LY6G5C	C	+-
chr6	31729628	31736367	MSH5-SAPCD1-VWA7	C	+-
chr6	31910450	31922864	C2-NELFE	C	+-
chr6	31967458	31976945	C4A-NOVEL	C	+-
chr6	32000195	32011930	C4B-TNXB	C	+-
chr6	32145570	32151745	RNF5-AGER	C	+-
chr6	32711975	32726875	HLA-DQA2-HLA-DQB2	C	+-
chr6	33241288	33249885	RPS18-WDR46	C	+-
chr6	33263178	33270471	PFDN6-TAPBP	C	+-
chr6	34211008	34217158	HMGA1-SMIM29	C	+-
chr6	34500006	34508579	PACSIN1-SPDEF	C	+-
chr6	35435562	35444374	RPL10A-TEAD3	C	+-
chr6	36278732	36286538	PNPLA1-BNIP5	C	+-
chr6	36697961	36711552	RAB44-CPNE5	C	+-
chr6	36929613	36936583	PI16-MTCH1	C	+-
chr6	37447603	37453714	CMTR1-CCDC167	C	+-
chr6	41897784	41905672	BYSL-CCND3	C	+-
chr6	42052199	42062971	TAF8-C6orf132	C	+-
chr6	42144794	42154022	ENSG00000290147-GUCA1B	C	+-
chr6	42658243	42667336	UBR2-PRPH2	C	+-
chr6	42854663	42861003	RPL7L1-C6orf226	C	+-
chr6	43189325	43196367	CUL9-DNPH1	C	+-
chr6	43270276	43277872	SLC22A7-ZNF318	C	+-
chr6	44218625	44224833	HSP90AB1-SLC35B2	C	+-
chr6	70919171	70928743	COL19A1-COL9A1	C	+-
chr6	74070894	74081278	KHDC3L-OOEP	C	+-
chr6	76626254	76633831	MYO6-IMPG1	C	+-
chr6	86202509	86217494	NT5E-ENSG00000271793	C	+-
chr6	88218352	88226177	ENSG00000213204-RARS2	C	+-
chr6	88374171	88387578	ORC3-AKIRIN2	C	+-
chr6	90340553	90355217	ANKRD6-MDN1	C	+-
chr6	90628479	90639247	GJA10-BACH2	C	+-
chr6	97585630	97593037	KLHL32-MMS22L	C	+-
chr6	109292679	109308512	ARMC2-SESN1	C	+-
chr6	112387889	112394866	CCN6-TUBE1	C	+-
chr6	112420993	112432134	FAM229B-LAMA4	C	+-
chr6	116567660	116574127	NT5DC1-TSPYL4	C	+-
